run-id,run-name,run-current-time,output-filepath,renderer-variant,renderer-variant-name,variable,to-use-scene,scene-path,warmup-frames,measure-frames,auto-terminate,window-width,window-height,seed,camera-pos-x,camera-pos-y,camera-pos-z,camera-lookat-x,camera-lookat-y,camera-lookat-z,camera-near-z,camera-far-z,camera-fov,object-count,material-count,geometry-count,overdraw-count,z-min,z-max,xy-minmax,radius,geometry-div,gbuffer-cnt,texture-count,texture-size,texture-sampling-count,alu-calc-count,renderer_name,pass_name_0,pass_name_1,pass_name_2,pass_name_3,pass_0_time_min_ms,pass_0_time_median_ms,pass_0_time_max_ms,pass_0_time_avg_ms,pass_0_time_p01_ms,pass_0_time_p10_ms,pass_0_time_p90_ms,pass_0_time_p99_ms,pass_1_time_min_ms,pass_1_time_median_ms,pass_1_time_max_ms,pass_1_time_avg_ms,pass_1_time_p01_ms,pass_1_time_p10_ms,pass_1_time_p90_ms,pass_1_time_p99_ms,pass_2_time_min_ms,pass_2_time_median_ms,pass_2_time_max_ms,pass_2_time_avg_ms,pass_2_time_p01_ms,pass_2_time_p10_ms,pass_2_time_p90_ms,pass_2_time_p99_ms,pass_3_time_min_ms,pass_3_time_median_ms,pass_3_time_max_ms,pass_3_time_avg_ms,pass_3_time_p01_ms,pass_3_time_p10_ms,pass_3_time_p90_ms,pass_3_time_p99_ms,variable-geometry-count,variable-overdraw-count,variable-waste-quad-count,variable-alu-op-count,param_run_id,param_run_name,param_run_current_time,param_output_filepath,param_renderer_variant_name,param_variable,param_to_use_scene,param_scene_path,param_warmup_frames,param_measure_frames,param_auto_terminate,param_window_width,param_window_height,param_seed,param_camera_pos_x,param_camera_pos_y,param_camera_pos_z,param_camera_lookat_x,param_camera_lookat_y,param_camera_lookat_z,param_camera_near_z,param_camera_far_z,param_camera_fov,param_material_count,param_geometry_count,param_overdraw_count,param_z_min,param_z_max,param_xy_minmax,param_radius,param_gbuffer_cnt,param_texture_count,param_texture_size,param_texture_sampling_count,param_geometry_div,param_object_count,param_alu_calc_count,param_renderer_variant,runner_experiment,runner_repeat,runner_run_index,runner_result_row,runner_status,runner_return_code,runner_error
72,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00072.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,2,Forward,forward,,,total,0.34688,0.34762,0.34851,0.34761,0.34691,0.34717,0.34810,0.34838,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34688,0.34762,0.34851,0.34761,0.34691,0.34717,0.34810,0.34838,147456,0,16,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,2,1,quad_alu_orthogonal,0,72,0,success,0,
73,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00073.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,2,ForwardPrepass,depth_prepass,forward,,total,0.32035,0.32234,0.32314,0.32197,0.32048,0.32074,0.32288,0.32307,0.34570,0.34627,0.34685,0.34630,0.34589,0.34608,0.34662,0.34682,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.66624,0.66851,0.66963,0.66826,0.66656,0.66707,0.66925,0.66957,147456,0,16,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,2,2,quad_alu_orthogonal,0,73,0,success,0,
74,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00074.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,2,VisBuf,visibility,resolve,,total,0.32246,0.32294,0.32458,0.32296,0.32253,0.32266,0.32333,0.32397,0.04957,0.04976,0.05005,0.04977,0.04960,0.04966,0.04989,0.05002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37216,0.37270,0.37459,0.37273,0.37216,0.37238,0.37309,0.37386,147456,0,16,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,2,4,quad_alu_orthogonal,0,74,0,success,0,
75,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00075.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,4,Forward,forward,,,total,0.36422,0.36506,0.36589,0.36506,0.36432,0.36467,0.36544,0.36570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36422,0.36506,0.36589,0.36506,0.36432,0.36467,0.36544,0.36570,147456,0,16,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,4,1,quad_alu_orthogonal,0,75,0,success,0,
76,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00076.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,4,ForwardPrepass,depth_prepass,forward,,total,0.32115,0.32224,0.32282,0.32209,0.32122,0.32141,0.32259,0.32278,0.35958,0.36013,0.36054,0.36015,0.35962,0.35987,0.36048,0.36051,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.68106,0.68224,0.68317,0.68224,0.68125,0.68154,0.68288,0.68317,147456,0,16,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,4,2,quad_alu_orthogonal,0,76,0,success,0,
77,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00077.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,4,VisBuf,visibility,resolve,,total,0.32266,0.32413,0.32506,0.32394,0.32269,0.32291,0.32480,0.32499,0.06915,0.06954,0.06973,0.06950,0.06925,0.06931,0.06963,0.06973,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39197,0.39373,0.39469,0.39345,0.39200,0.39226,0.39434,0.39456,147456,0,16,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,4,4,quad_alu_orthogonal,0,77,0,success,0,
78,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00078.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,8,Forward,forward,,,total,0.40035,0.40163,0.40240,0.40155,0.40045,0.40099,0.40195,0.40227,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.40035,0.40163,0.40240,0.40155,0.40045,0.40099,0.40195,0.40227,147456,0,16,8,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,8,1,quad_alu_orthogonal,0,78,0,success,0,
79,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00079.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,8,ForwardPrepass,depth_prepass,forward,,total,0.32112,0.32224,0.32294,0.32211,0.32118,0.32147,0.32272,0.32291,0.39133,0.39213,0.39290,0.39215,0.39142,0.39178,0.39254,0.39290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.71293,0.71430,0.71568,0.71425,0.71299,0.71350,0.71498,0.71536,147456,0,16,8,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,8,2,quad_alu_orthogonal,0,79,0,success,0,
80,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00080.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,8,VisBuf,visibility,resolve,,total,0.32349,0.32435,0.32531,0.32436,0.32362,0.32390,0.32490,0.32506,0.10682,0.10710,0.10765,0.10710,0.10694,0.10698,0.10723,0.10733,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.43059,0.43149,0.43251,0.43146,0.43066,0.43094,0.43203,0.43229,147456,0,16,8,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,8,4,quad_alu_orthogonal,0,80,0,success,0,
81,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00081.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,16,Forward,forward,,,total,0.47210,0.47347,0.47466,0.47341,0.47229,0.47270,0.47402,0.47466,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.47210,0.47347,0.47466,0.47341,0.47229,0.47270,0.47402,0.47466,147456,0,16,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,16,1,quad_alu_orthogonal,0,81,0,success,0,
82,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00082.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,16,ForwardPrepass,depth_prepass,forward,,total,0.32272,0.32381,0.33459,0.32376,0.32275,0.32301,0.32413,0.32438,0.46646,0.46746,0.46854,0.46744,0.46662,0.46691,0.46803,0.46851,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.78960,0.79104,0.80131,0.79120,0.78982,0.79037,0.79206,0.79283,147456,0,16,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,16,2,quad_alu_orthogonal,0,82,0,success,0,
83,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00083.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,16,VisBuf,visibility,resolve,,total,0.32448,0.32496,0.32707,0.32494,0.32448,0.32461,0.32522,0.32534,0.18099,0.18781,0.18826,0.18618,0.18099,0.18118,0.18806,0.18826,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50602,0.51267,0.51469,0.51112,0.50602,0.50634,0.51299,0.51341,147456,0,16,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,16,4,quad_alu_orthogonal,0,83,0,success,0,
84,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00084.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,32,Forward,forward,,,total,0.62390,0.62576,0.62669,0.62571,0.62400,0.62518,0.62637,0.62669,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.62390,0.62576,0.62669,0.62571,0.62400,0.62518,0.62637,0.62669,147456,0,16,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,32,1,quad_alu_orthogonal,0,84,0,success,0,
85,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00085.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,32,ForwardPrepass,depth_prepass,forward,,total,0.32262,0.32378,0.32454,0.32365,0.32262,0.32288,0.32426,0.32448,0.61805,0.61987,0.62115,0.61974,0.61814,0.61846,0.62045,0.62070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94096,0.94355,0.94486,0.94339,0.94115,0.94230,0.94435,0.94477,147456,0,16,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,32,2,quad_alu_orthogonal,0,85,0,success,0,
86,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00086.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,32,VisBuf,visibility,resolve,,total,0.32445,0.32483,0.32736,0.32489,0.32448,0.32467,0.32515,0.32547,0.33750,0.34595,0.34627,0.34568,0.33757,0.34576,0.34614,0.34624,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.66272,0.67078,0.67350,0.67057,0.66285,0.67050,0.67110,0.67171,147456,0,16,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,32,4,quad_alu_orthogonal,0,86,0,success,0,
87,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00087.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,64,Forward,forward,,,total,0.92672,0.93078,0.93309,0.93053,0.92688,0.93002,0.93130,0.93171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.92672,0.93078,0.93309,0.93053,0.92688,0.93002,0.93130,0.93171,147456,0,16,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,64,1,quad_alu_orthogonal,0,87,0,success,0,
88,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00088.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,64,ForwardPrepass,depth_prepass,forward,,total,0.32250,0.32378,0.32461,0.32365,0.32266,0.32291,0.32419,0.32454,0.92077,0.92490,0.92618,0.92434,0.92083,0.92147,0.92534,0.92570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.24387,1.24854,1.25005,1.24799,1.24390,1.24518,1.24931,1.24982,147456,0,16,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,64,2,quad_alu_orthogonal,0,88,0,success,0,
89,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00089.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,64,VisBuf,visibility,resolve,,total,0.32448,0.32512,0.32538,0.32504,0.32448,0.32470,0.32528,0.32531,0.64915,0.64986,0.66141,0.65355,0.64947,0.64957,0.66096,0.66118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97427,0.97504,0.98634,0.97859,0.97434,0.97466,0.98595,0.98611,147456,0,16,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,64,4,quad_alu_orthogonal,0,89,0,success,0,
90,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00090.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,96,Forward,forward,,,total,1.23011,1.23565,1.23709,1.23530,1.23018,1.23469,1.23635,1.23674,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.23011,1.23565,1.23709,1.23530,1.23018,1.23469,1.23635,1.23674,147456,0,16,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,96,1,quad_alu_orthogonal,0,90,0,success,0,
91,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00091.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,96,ForwardPrepass,depth_prepass,forward,,total,0.32294,0.32374,0.32448,0.32369,0.32298,0.32326,0.32406,0.32442,1.22717,1.23286,1.23968,1.23277,1.22726,1.22986,1.23453,1.23958,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.55053,1.55664,1.56339,1.55647,1.55056,1.55325,1.55859,1.56294,147456,0,16,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,96,2,quad_alu_orthogonal,0,91,0,success,0,
92,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00092.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,96,VisBuf,visibility,resolve,,total,0.32445,0.32474,0.32538,0.32479,0.32448,0.32451,0.32515,0.32538,0.96186,0.97565,0.97638,0.97446,0.96186,0.97504,0.97606,0.97629,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.28685,1.30035,1.30125,1.29924,1.28688,1.29987,1.30093,1.30118,147456,0,16,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,96,4,quad_alu_orthogonal,0,92,0,success,0,
93,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00093.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,128,Forward,forward,,,total,1.54291,1.54918,1.55760,1.54927,1.54333,1.54618,1.55306,1.55622,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.54291,1.54918,1.55760,1.54927,1.54333,1.54618,1.55306,1.55622,147456,0,16,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,128,1,quad_alu_orthogonal,0,93,0,success,0,
94,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00094.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,576,1,1,0,-1,1,1,0.5,16,1,1,256,1,128,ForwardPrepass,depth_prepass,forward,,total,0.32294,0.32378,0.32438,0.32372,0.32298,0.32326,0.32410,0.32432,1.54851,1.55437,1.56221,1.55363,1.54858,1.54934,1.55651,1.56214,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.87178,1.87808,1.88586,1.87734,1.87184,1.87286,1.88038,1.88582,147456,0,16,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,16,576,128,2,quad_alu_orthogonal,0,94,0,success,0,
