frame,total,geometry,lighting,tonemap,index_count
1980,1.56119,0.94753,0.56004,0.04038,15196674.00000
1990,1.58925,0.97609,0.56005,0.03994,15196674.00000
2000,1.58886,0.97551,0.56006,0.04003,15196674.00000
2010,1.58390,0.97057,0.56006,0.04000,15196674.00000
2020,1.55969,0.94609,0.56028,0.04005,15196674.00000
2030,1.50588,0.89256,0.56007,0.03996,15196674.00000
2040,1.41854,0.80504,0.56028,0.03994,15196674.00000
2050,1.36752,0.75420,0.56019,0.03999,15196674.00000
2060,1.31690,0.70366,0.55997,0.04012,15196674.00000
2070,1.17460,0.56169,0.55975,0.04002,15196674.00000
2080,1.07553,0.46344,0.55942,0.03951,15196674.00000
2090,1.07082,0.45883,0.55938,0.03950,15196674.00000
2100,0.68208,0.06969,0.55857,0.04027,1471690.80000
2110,0.84707,0.23452,0.55900,0.03989,9070027.80000
2120,1.06856,0.45635,0.55950,0.03945,15196674.00000
2130,1.06642,0.45415,0.55950,0.03945,15196674.00000
2140,1.08676,0.47423,0.55973,0.03964,15196674.00000
2150,1.15596,0.54318,0.55977,0.03994,15196674.00000
2160,1.07126,0.45893,0.55954,0.03960,12157339.20000
2170,0.63002,0.01730,0.55828,0.04137,0.00000
2180,0.63361,0.01734,0.55855,0.04455,0.00000
2190,0.64442,0.01738,0.55964,0.05430,0.00000
2200,0.64391,0.01741,0.55962,0.05360,0.00000
2210,0.64354,0.01740,0.55950,0.05353,0.00000
2220,0.64421,0.01741,0.55973,0.05386,0.00000
2230,0.64342,0.01741,0.55922,0.05354,0.00000
2240,0.64308,0.01736,0.55977,0.05292,0.00000
2250,0.64296,0.01739,0.55957,0.05281,0.00000
2260,0.64338,0.01738,0.55956,0.05336,0.00000
2270,0.64362,0.01739,0.55960,0.05347,0.00000
2280,0.64463,0.01740,0.55979,0.05403,0.00000
2290,0.64373,0.01739,0.55956,0.05368,0.00000
2300,0.64252,0.01740,0.55952,0.05257,0.00000
2310,0.64235,0.01741,0.55958,0.05243,0.00000
2320,0.64127,0.01732,0.55923,0.05176,0.00000
2330,0.64243,0.01740,0.55927,0.05264,0.00000
2340,0.64083,0.01736,0.55899,0.05144,0.00000
2350,0.64276,0.01740,0.55972,0.05250,0.00000
2360,0.64246,0.01736,0.55930,0.05282,0.00000
2370,0.64304,0.01738,0.55922,0.05334,0.00000
2380,0.64306,0.01742,0.55917,0.05318,0.00000
2390,0.64038,0.01736,0.55929,0.05062,0.00000
2400,0.63733,0.01738,0.55907,0.04812,0.00000
2410,0.63826,0.01732,0.55835,0.04923,0.00000
2420,0.63774,0.01753,0.55854,0.04804,0.00000
2430,0.63790,0.01734,0.55872,0.04826,0.00000
2440,0.63818,0.01737,0.55916,0.04849,0.00000
2450,0.63862,0.01740,0.55867,0.04867,0.00000
2460,0.63738,0.01730,0.55846,0.04850,0.00000
2470,0.63600,0.01762,0.55830,0.04696,0.00000
2480,0.63689,0.01740,0.55868,0.04642,0.00000
2490,0.82996,0.01813,0.57397,0.21866,0.00000
