frame,triangle_count,total_fragments,covered_pixels,overdraw_extra,avg_overdraw,max_overdraw,rasterized_triangles,skipped_triangles,quad_instances,quad_covered_lanes,quad_waste_lanes,quad_efficiency
163,1114723,5826304,2073600,3752704,2.809753,11,202924,911799,1836857,5826304,1521124,0.792972
164,1109137,5789100,2073599,3715501,2.791813,10,196839,912298,1825800,5789100,1514100,0.792680
165,1109137,5700133,2073600,3626533,2.748907,10,190525,918612,1791929,5700133,1467583,0.795251
166,1109137,5556570,2073600,3482970,2.679673,10,183980,925157,1742817,5556570,1414698,0.797067
167,1082107,5412242,2073599,3338643,2.610072,9,177842,904265,1699968,5412242,1387630,0.795933
168,1076299,5325524,2073600,3251924,2.568250,10,171833,904466,1670437,5325524,1356224,0.797026
169,844925,5213006,2073599,3139407,2.513989,10,167220,677705,1633398,5213006,1320586,0.797877
170,844925,5059924,2073600,2986324,2.440164,10,163549,681376,1589625,5059924,1298576,0.795773
171,840745,4972080,2073600,2898480,2.397801,10,160397,680348,1565355,4972080,1289340,0.794082
172,840745,4900971,2073599,2827372,2.363510,9,157314,683431,1547662,4900971,1289677,0.791673
173,834937,4896871,2073600,2823271,2.361531,9,153994,680943,1540268,4896871,1264201,0.794808
174,831197,4899284,2073600,2825684,2.362695,9,150247,680950,1539442,4899284,1258484,0.795627
175,743098,4899621,2073600,2826021,2.362857,9,146985,596113,1537374,4899621,1249875,0.796752
176,718942,4904555,2073600,2830955,2.365237,9,144135,574807,1533246,4904555,1228429,0.799701
177,718942,4911178,2073600,2837578,2.368431,9,142284,576658,1531558,4911178,1215054,0.801664
178,691124,4918421,2073600,2844821,2.371924,9,140286,550838,1534491,4918421,1219543,0.801311
179,666968,4923670,2073600,2850070,2.374455,11,138355,528613,1531334,4923670,1201666,0.803820
180,661328,4931722,2073600,2858122,2.378338,10,136325,525003,1535528,4931722,1210390,0.802936
181,661328,4929944,2073599,2856345,2.377482,10,135336,525992,1528105,4929944,1182476,0.806545
182,654994,4936416,2073600,2862816,2.380602,10,135220,519774,1536223,4936416,1208476,0.803336
183,654994,4940209,2073600,2866609,2.382431,10,134324,520670,1534226,4940209,1196695,0.805000
184,654990,4941729,2073599,2868130,2.383165,11,133665,521325,1533880,4941729,1193791,0.805430
185,654990,4945899,2073600,2872299,2.385175,10,133046,521944,1533104,4945899,1186517,0.806517
186,654982,4947340,2073600,2873740,2.385870,10,132313,522669,1533156,4947340,1185284,0.806725
187,649762,4954043,2073600,2880443,2.389103,10,132361,517401,1536269,4954043,1191033,0.806181
188,649762,4956779,2073600,2883179,2.390422,10,131311,518451,1534354,4956779,1180637,0.807633
189,592349,4960776,2073600,2887176,2.392350,10,130948,461401,1537437,4960776,1188972,0.806663
190,592349,4967150,2073600,2893550,2.395423,10,130605,461744,1534846,4967150,1172234,0.809063
191,592349,4971093,2073600,2897493,2.397325,10,129770,462579,1540714,4971093,1191763,0.806622
192,592349,4970655,2073600,2897055,2.397114,11,128979,463370,1537397,4970655,1178933,0.808291
193,592349,4978061,2073600,2904461,2.400685,10,127491,464858,1534656,4978061,1160563,0.810941
194,553755,4980785,2073600,2907185,2.401999,10,127145,426610,1538755,4980785,1174235,0.809223
195,553763,4987776,2073600,2914176,2.405370,10,125850,427913,1534855,4987776,1151644,0.812418
196,553725,4997011,2073600,2923411,2.409824,11,125231,428494,1534986,4997011,1142933,0.813853
197,553725,5007539,2073600,2933939,2.414901,12,124529,429196,1540617,5007539,1154929,0.812587
198,551245,5012066,2073600,2938466,2.417084,10,123630,427615,1539027,5012066,1144042,0.814161
199,549468,5020060,2073600,2946460,2.420939,10,122400,427068,1539178,5020060,1136652,0.815380
200,549468,5026202,2073600,2952602,2.423901,9,122009,427459,1543963,5026202,1149650,0.813848
201,549468,5036816,2073600,2963216,2.429020,9,121107,428361,1543984,5036816,1139120,0.815555
202,549468,5045317,2073600,2971717,2.433120,9,120684,428784,1544799,5045317,1133879,0.816501
203,549468,5057020,2073600,2983420,2.438764,10,119918,429550,1547469,5057020,1132856,0.816982
204,549468,5066060,2073600,2992460,2.443123,9,118165,431303,1547540,5066060,1124100,0.818405
205,549468,5088287,2073600,3014687,2.453842,9,118137,431331,1553788,5088287,1126865,0.818691
206,549468,5101026,2073600,3027426,2.459986,9,116581,432887,1553232,5101026,1111902,0.821034
207,573624,5112860,2073600,3039260,2.465693,10,115981,457643,1556411,5112860,1112784,0.821258
208,573624,5131031,2073599,3057432,2.474457,9,114606,459018,1560864,5131031,1112425,0.821825
209,573624,5151602,2073600,3078002,2.484376,10,114644,458980,1568465,5151602,1122258,0.821122
210,573624,5172013,2073600,3098413,2.494219,9,113197,460427,1569678,5172013,1106699,0.823738
211,571944,5142027,2073600,3068427,2.479758,10,111405,460539,1556174,5142027,1082669,0.826069
212,571944,5074620,2073600,3001020,2.447251,11,108735,463209,1538414,5074620,1079036,0.824651
213,571508,4997653,2073600,2924053,2.410134,9,105861,465647,1514427,4997653,1060055,0.825007
214,565914,4793535,2073600,2719935,2.311697,8,103050,462864,1460654,4793535,1049081,0.820443
215,565914,4526380,2073600,2452780,2.182861,9,99126,466788,1382227,4526380,1002528,0.818675
216,565914,4419753,2073600,2346153,2.131440,8,96381,469533,1351137,4419753,984795,0.817784
217,565914,4389881,2073600,2316281,2.117034,9,93388,472526,1338403,4389881,963731,0.819985
218,565914,4371601,2073600,2298001,2.108218,8,90197,475717,1330278,4371601,949511,0.821558
219,565914,4369372,2073599,2295773,2.107144,8,87575,478339,1325987,4369372,934576,0.823796
220,574974,4371660,2073600,2298060,2.108247,8,85484,489490,1322010,4371660,916380,0.826707
221,508708,4319200,2073600,2245600,2.082948,9,82858,425850,1304916,4319200,900464,0.827486
222,501242,4334757,2073600,2261157,2.090450,10,81400,419842,1310323,4334757,906535,0.827040
223,473724,4325438,2073599,2251839,2.085957,11,80413,393311,1308259,4325438,907598,0.826564
224,493981,4318777,2073599,2245178,2.082745,11,79639,414342,1307271,4318777,910307,0.825915
225,509503,4329482,2073600,2255882,2.087906,12,78312,431191,1308595,4329482,904898,0.827124
226,576145,4336735,2073600,2263135,2.091404,11,77439,498706,1306924,4336735,890961,0.829569
227,588516,4299586,2073598,2225988,2.073491,11,73907,514609,1288364,4299586,853870,0.834311
