frame,total,visibility,resolve,index_count
1420,0.39640,0.31040,0.07894,10592118.60000
1430,0.43055,0.33478,0.08864,10864791.00000
1440,0.43006,0.33516,0.08774,10864798.20000
1450,0.43516,0.33862,0.08954,10864803.00000
1460,0.44022,0.34147,0.09171,10864803.00000
1470,0.44257,0.34377,0.09169,10864803.00000
1480,0.44900,0.34704,0.09449,10864807.80000
1490,0.44986,0.34858,0.09444,10864813.20000
1500,0.45010,0.35091,0.09222,10864818.60000
1510,0.45582,0.35536,0.09346,10864824.00000
1520,0.45520,0.35769,0.09052,10864827.00000
1530,0.44942,0.35258,0.08965,10864822.20000
1540,0.44368,0.35131,0.08543,10864824.00000
1550,0.44414,0.35210,0.08498,10864827.00000
1560,0.44790,0.35504,0.08598,10864828.20000
1570,0.45009,0.35649,0.08676,10869039.60000
1580,0.45317,0.35780,0.08820,10951032.60000
1590,0.45662,0.35959,0.09022,10974487.80000
1600,0.45600,0.35849,0.09034,10974497.40000
1610,0.45190,0.35673,0.08843,10974504.00000
1620,0.44679,0.35370,0.08597,10974501.00000
1630,0.44247,0.35213,0.08347,10974495.00000
1640,0.44030,0.35070,0.08250,10974492.00000
1650,0.44054,0.35166,0.08194,10974492.00000
1660,0.43760,0.35001,0.08068,10974493.80000
1670,0.43688,0.34981,0.08025,10974916.20000
1680,0.43962,0.35384,0.07886,11108102.10000
1690,0.43914,0.35597,0.07648,11241013.20000
1700,0.43728,0.35640,0.07400,11241018.60000
1710,0.43353,0.35476,0.07188,11241024.00000
1720,0.43143,0.35452,0.07015,11241025.80000
1730,0.42856,0.35395,0.06786,11241037.20000
1740,0.42103,0.35070,0.06377,11241052.20000
1750,0.41816,0.35046,0.06103,11241054.00000
1760,0.41777,0.35082,0.05997,11241054.00000
1770,0.41760,0.35138,0.05930,11241054.00000
1780,0.41660,0.35068,0.05914,11241054.00000
1790,0.41544,0.35092,0.05797,11241054.00000
1800,0.41497,0.35091,0.05715,11241054.00000
1810,0.41454,0.35058,0.05731,11241049.80000
1820,0.41535,0.35094,0.05773,11241039.60000
1830,0.41618,0.35081,0.05874,11241032.40000
1840,0.41840,0.35174,0.05950,11241024.00000
1850,0.41894,0.35187,0.06033,11241018.00000
1860,0.42189,0.35256,0.06242,11241019.80000
1870,0.42523,0.35384,0.06449,11241019.80000
1880,0.42919,0.35478,0.06671,11241012.60000
1890,0.43194,0.35626,0.06859,11241006.00000
1900,0.43568,0.35784,0.07100,11241003.00000
1910,0.43809,0.35813,0.07310,11240994.00000
1920,0.44120,0.35899,0.07524,11240985.60000
1930,0.44531,0.36054,0.07779,11240971.20000
1940,0.44938,0.36252,0.08005,11240961.00000
1950,0.45163,0.36296,0.08193,11240949.00000
1960,0.45498,0.36353,0.08471,11240934.60000
1970,0.45688,0.36300,0.08681,11240930.40000
1980,0.45834,0.36192,0.08944,11161169.70000
1990,0.44756,0.35392,0.08664,10974408.00000
2000,0.44222,0.35180,0.08354,10974408.00000
2010,0.44564,0.35398,0.08490,10974408.00000
2020,0.44951,0.35503,0.08743,10974408.00000
2030,0.44587,0.35197,0.08698,10974408.00000
2040,0.43798,0.34674,0.08419,10973341.80000
2050,0.43612,0.34460,0.08464,10972275.60000
2060,0.44782,0.34980,0.09092,10974408.00000
2070,0.44654,0.34532,0.09400,10846963.80000
2080,0.41184,0.31756,0.08728,10364410.50000
2090,0.38152,0.29320,0.08147,10054158.00000
2100,0.37778,0.28861,0.08223,10013727.00000
2110,0.39914,0.30276,0.08951,10195232.40000
2120,0.42877,0.32230,0.09948,10491190.80000
2130,0.43482,0.32743,0.10054,10491226.80000
2140,0.43926,0.33237,0.10009,10606616.40000
2150,0.44110,0.33498,0.09907,10839546.30000
2160,0.41790,0.32071,0.09023,10082360.10000
2170,0.29878,0.21249,0.07965,7223112.00000
2180,0.28832,0.19998,0.08196,6549874.20000
2190,0.28102,0.19142,0.08303,6266152.50000
2200,0.22717,0.15537,0.06500,5132634.90000
2210,0.14830,0.10116,0.04011,3836330.40000
2220,0.12530,0.08856,0.02986,3796645.80000
2230,0.10108,0.06968,0.02446,2713873.80000
2240,0.05662,0.02903,0.02055,1232427.90000
2250,0.03813,0.01296,0.01816,384978.60000
2260,0.03686,0.01047,0.01961,521978.40000
2270,0.09327,0.06334,0.02305,2713873.80000
2280,0.05920,0.02968,0.02217,1252506.00000
2290,0.05784,0.02980,0.02083,1252506.00000
2300,0.03246,0.00717,0.01805,130779.00000
2310,0.02849,0.00373,0.01749,0.00000
2320,0.02861,0.00382,0.01748,0.00000
2330,0.02880,0.00389,0.01749,0.00000
2340,0.02883,0.00390,0.01751,0.00000
2350,0.02856,0.00373,0.01748,0.00000
2360,0.02857,0.00379,0.01749,0.00000
2370,0.02843,0.00371,0.01750,0.00000
2380,0.02855,0.00379,0.01752,0.00000
2390,0.02871,0.00392,0.01747,0.00000
