frame,triangle_count,total_fragments,covered_pixels,overdraw_extra,avg_overdraw,max_overdraw,rasterized_triangles,skipped_triangles,quad_instances,quad_covered_lanes,quad_waste_lanes,quad_efficiency
162,7709884,5870625,2073600,3797025,2.831127,10,210602,7499282,1867402,5870625,1598983,0.785935
163,7709884,5826304,2073600,3752704,2.809753,11,202924,7506960,1836857,5826304,1521124,0.792972
164,7709884,5789100,2073599,3715501,2.791813,10,196839,7513045,1825800,5789100,1514100,0.792680
165,7709884,5700133,2073600,3626533,2.748907,10,190525,7519359,1791929,5700133,1467583,0.795251
166,7709884,5556569,2073600,3482969,2.679673,10,183980,7525904,1742816,5556569,1414695,0.797068
167,7709884,5412242,2073599,3338643,2.610072,9,177842,7532042,1699968,5412242,1387630,0.795933
168,7709884,5325523,2073600,3251923,2.568250,10,171833,7538051,1670436,5325523,1356221,0.797026
169,7195011,5213006,2073599,3139407,2.513989,10,167220,7027791,1633398,5213006,1320586,0.797877
170,7195011,5059924,2073600,2986324,2.440164,10,163549,7031462,1589625,5059924,1298576,0.795773
171,7195011,4972080,2073600,2898480,2.397801,10,160397,7034614,1565355,4972080,1289340,0.794082
172,7195011,4900971,2073599,2827372,2.363510,9,157314,7037697,1547662,4900971,1289677,0.791673
173,7195011,4896871,2073600,2823271,2.361531,9,153994,7041017,1540268,4896871,1264201,0.794808
174,7195011,4899284,2073600,2825684,2.362695,9,150247,7044764,1539442,4899284,1258484,0.795627
175,7195011,4899621,2073600,2826021,2.362857,9,146985,7048026,1537374,4899621,1249875,0.796752
176,7195011,4904555,2073600,2830955,2.365237,9,144135,7050876,1533246,4904555,1228429,0.799701
177,7195011,4911178,2073600,2837578,2.368431,9,142284,7052727,1531558,4911178,1215054,0.801664
178,7195011,4918421,2073600,2844821,2.371924,9,140286,7054725,1534491,4918421,1219543,0.801311
179,7195011,4923670,2073600,2850070,2.374455,11,138355,7056656,1531334,4923670,1201666,0.803820
180,7195011,4931722,2073600,2858122,2.378338,10,136325,7058686,1535528,4931722,1210390,0.802936
181,7195011,4929944,2073599,2856345,2.377482,10,135336,7059675,1528105,4929944,1182476,0.806545
182,7195011,4936416,2073600,2862816,2.380602,10,135220,7059791,1536223,4936416,1208476,0.803336
183,7195011,4940209,2073600,2866609,2.382431,10,134324,7060687,1534226,4940209,1196695,0.805000
184,7195011,4941729,2073599,2868130,2.383165,11,133665,7061346,1533880,4941729,1193791,0.805430
185,7195011,4945899,2073600,2872299,2.385175,10,133046,7061965,1533104,4945899,1186517,0.806517
186,7195011,4947340,2073600,2873740,2.385870,10,132313,7062698,1533156,4947340,1185284,0.806725
187,7195011,4954043,2073600,2880443,2.389103,10,132361,7062650,1536269,4954043,1191033,0.806181
188,7195011,4956779,2073600,2883179,2.390422,10,131311,7063700,1534354,4956779,1180637,0.807633
189,7195011,4960776,2073600,2887176,2.392350,10,130948,7064063,1537437,4960776,1188972,0.806663
190,7195011,4967150,2073600,2893550,2.395423,10,130605,7064406,1534846,4967150,1172234,0.809063
191,7195011,4971093,2073600,2897493,2.397325,10,129770,7065241,1540714,4971093,1191763,0.806622
192,7195011,4970655,2073600,2897055,2.397114,11,128979,7066032,1537397,4970655,1178933,0.808291
193,7195011,4978061,2073600,2904461,2.400685,10,127491,7067520,1534656,4978061,1160563,0.810941
194,7163047,4980785,2073600,2907185,2.401999,10,127145,7035902,1538755,4980785,1174235,0.809223
195,7163047,4987775,2073600,2914175,2.405370,10,125850,7037197,1534855,4987775,1151645,0.812418
196,7163047,4997011,2073600,2923411,2.409824,11,125231,7037816,1534986,4997011,1142933,0.813853
197,7163047,5007539,2073600,2933939,2.414901,12,124529,7038518,1540617,5007539,1154929,0.812587
198,7160243,5012066,2073600,2938466,2.417084,10,123630,7036613,1539027,5012066,1144042,0.814161
199,7158466,5020060,2073600,2946460,2.420939,10,122400,7036066,1539178,5020060,1136652,0.815380
200,7158466,5026202,2073600,2952602,2.423901,9,122009,7036457,1543963,5026202,1149650,0.813848
201,7158466,5036816,2073600,2963216,2.429020,9,121107,7037359,1543984,5036816,1139120,0.815555
202,7158466,5045317,2073600,2971717,2.433120,9,120684,7037782,1544799,5045317,1133879,0.816501
203,7158466,5057020,2073600,2983420,2.438764,10,119918,7038548,1547469,5057020,1132856,0.816982
204,7158466,5066060,2073600,2992460,2.443123,9,118165,7040301,1547540,5066060,1124100,0.818405
205,7158466,5088287,2073600,3014687,2.453842,9,118137,7040329,1553788,5088287,1126865,0.818691
206,7158466,5101026,2073600,3027426,2.459986,9,116581,7041885,1553232,5101026,1111902,0.821034
207,7158466,5112860,2073600,3039260,2.465693,10,115981,7042485,1556411,5112860,1112784,0.821258
208,7158466,5131031,2073599,3057432,2.474457,9,114606,7043860,1560864,5131031,1112425,0.821825
209,7158466,5151602,2073600,3078002,2.484376,10,114644,7043822,1568465,5151602,1122258,0.821122
210,7158466,5172013,2073600,3098413,2.494219,9,113197,7045269,1569678,5172013,1106699,0.823738
211,7158466,5142027,2073600,3068427,2.479758,10,111405,7047061,1556174,5142027,1082669,0.826069
212,7158466,5074620,2073600,3001020,2.447251,11,108735,7049731,1538414,5074620,1079036,0.824651
213,7158466,4997653,2073600,2924053,2.410134,9,105861,7052605,1514427,4997653,1060055,0.825007
214,7158466,4793535,2073600,2719935,2.311697,8,103050,7055416,1460654,4793535,1049081,0.820443
215,7158466,4526380,2073600,2452780,2.182861,9,99126,7059340,1382227,4526380,1002528,0.818675
216,7158466,4419754,2073600,2346154,2.131440,8,96381,7062085,1351138,4419754,984798,0.817784
217,7158466,4389881,2073600,2316281,2.117034,9,93388,7065078,1338403,4389881,963731,0.819985
218,7158466,4371601,2073600,2298001,2.108218,8,90197,7068269,1330278,4371601,949511,0.821558
219,7158466,4369372,2073599,2295773,2.107144,8,87575,7070891,1325987,4369372,934576,0.823796
220,7158466,4371660,2073600,2298060,2.108247,8,85484,7072982,1322010,4371660,916380,0.826707
221,7158466,4319200,2073600,2245600,2.082948,9,82858,7075608,1304916,4319200,900464,0.827486
222,7158466,4334757,2073600,2261157,2.090450,10,81400,7077066,1310323,4334757,906535,0.827040
223,7158466,4325438,2073599,2251839,2.085957,11,80413,7078053,1308259,4325438,907598,0.826564
224,7195011,4318777,2073599,2245178,2.082745,11,79639,7115372,1307271,4318777,910307,0.825915
225,7195011,4329482,2073600,2255882,2.087906,12,78312,7116699,1308595,4329482,904898,0.827124
226,7195011,4336735,2073600,2263135,2.091404,11,77439,7117572,1306924,4336735,890961,0.829569
227,7035089,4299586,2073598,2225988,2.073491,11,73907,6961182,1288364,4299586,853870,0.834311
228,2129453,4186555,2073600,2112955,2.018979,10,75502,2053951,1255878,4186555,836957,0.833392
229,2129453,4088116,2073600,2014516,1.971507,10,74503,2054950,1224904,4088116,811500,0.834375
230,2129453,4120563,2073600,2046963,1.987154,9,72606,2056847,1230718,4120563,802309,0.837024
231,2129453,4207653,2073600,2134053,2.029154,10,75142,2054311,1260297,4207653,833535,0.834655
232,2129598,4182051,2073600,2108451,2.016807,9,82381,2047217,1263497,4182051,871937,0.827475
233,2129598,4131032,2073600,2057432,1.992203,9,81681,2047917,1251337,4131032,874316,0.825324
234,2218201,4083362,2073503,2009859,1.969306,9,83969,2134232,1241455,4083362,882458,0.822294
235,2218201,4056750,2073260,1983490,1.956701,10,105418,2112783,1255045,4056750,963430,0.808089
236,2218201,4230693,2073302,2157391,2.040558,16,111480,2106721,1314704,4230693,1028123,0.804495
237,2218201,4404436,2073325,2331111,2.124335,18,112651,2105550,1364901,4404436,1055168,0.806732
238,2218201,4614312,2073314,2540998,2.225573,20,113376,2104825,1428613,4614312,1100140,0.807481
239,2218201,4565736,2073341,2492395,2.202115,19,111239,2106962,1409737,4565736,1073212,0.809679
240,2218201,4379357,2073347,2306010,2.112216,18,110900,2107301,1355555,4379357,1042863,0.807669
241,2218201,4217078,2073362,2143716,2.033932,20,110195,2108006,1304887,4217078,1002470,0.807939
242,2218201,4341068,2073375,2267693,2.093721,19,112773,2105428,1342085,4341068,1027272,0.808643
243,2218201,4603315,2073368,2529947,2.220211,19,118707,2099494,1420771,4603315,1079769,0.810003
244,2218201,4872547,2073323,2799224,2.350115,20,131441,2086760,1513398,4872547,1181045,0.804902
245,2218205,5018855,2073300,2945555,2.420709,18,133906,2084299,1555366,5018855,1202609,0.806700
246,2218209,4992782,2073359,2919423,2.408064,18,135732,2082477,1552543,4992782,1217390,0.803968
247,2218213,4990431,2073340,2917091,2.406953,18,134528,2083685,1552837,4990431,1220917,0.803438
248,2218301,4906373,2073340,2833033,2.366410,17,131824,2086477,1527611,4906373,1204071,0.802949
249,2216526,4907735,2073344,2834391,2.367063,17,131799,2084727,1532249,4907735,1221261,0.800740
250,2216526,4973872,2073355,2900517,2.398949,16,131721,2084805,1549919,4973872,1225804,0.802279
251,2216528,4858846,2073340,2785506,2.343487,17,127616,2088912,1509989,4858846,1181110,0.804451
252,2216528,4745174,2073326,2671848,2.288677,16,124526,2092002,1473420,4745174,1148506,0.805129
253,2216530,4708764,2073284,2635480,2.271162,17,121927,2094603,1457563,4708764,1121488,0.807643
254,2216532,4703062,2073273,2629789,2.268424,17,116349,2100183,1446305,4703062,1082158,0.812944
