frame,total,depth_prepass,forward,index_count
1310,4.90937,0.08670,4.81362,6191688.00000
1320,5.41682,0.10242,5.30559,6862126.50000
1330,4.66501,0.07898,4.57660,5573805.00000
1340,3.88290,0.08055,3.79210,6060954.00000
1350,4.61460,0.11096,4.49754,6881545.80000
1360,7.24842,0.18546,7.05901,9634320.90000
1370,5.21517,0.21278,4.99467,10864779.00000
1380,5.66306,0.21482,5.40968,10864773.60000
1390,6.42830,0.21538,6.20513,10864773.00000
1400,7.03392,0.21538,6.77954,10864774.80000
1410,7.08442,0.20873,6.86653,10566703.20000
1420,6.34484,0.20358,6.13164,10592118.60000
1430,6.79976,0.21831,6.55818,10864791.00000
1440,6.88216,0.21665,6.65732,10864798.20000
1450,6.93279,0.21492,6.70982,10864803.00000
1460,7.18256,0.21514,6.95902,10864803.00000
1470,7.08488,0.21758,6.85958,10864803.00000
1480,7.30101,0.21898,7.07367,10864807.80000
1490,7.07249,0.22056,6.84480,10864813.20000
1500,7.35820,0.22115,7.12948,10864818.60000
1510,7.25989,0.22716,7.02464,10864824.00000
1520,7.12086,0.22612,6.88671,10864827.00000
1530,6.61338,0.22332,6.38342,10864822.20000
1540,6.20606,0.22112,5.97831,10864824.00000
1550,6.05249,0.22232,5.82169,10864827.00000
1560,5.94348,0.22404,5.71192,10864828.20000
1570,6.05402,0.22500,5.82129,10869039.60000
1580,5.47978,0.23030,5.24270,10951032.60000
1590,5.41758,0.23440,5.17644,10974487.80000
1600,5.07918,0.23258,4.83886,10974497.40000
1610,4.81358,0.23126,4.57462,10974504.00000
1620,4.57440,0.22918,4.33710,10974501.00000
1630,4.38525,0.22998,4.14713,10974495.00000
1640,4.25934,0.23029,4.02067,10974492.00000
1650,4.13470,0.23028,3.89619,10974492.00000
1660,3.95751,0.23122,3.71861,10974493.80000
1670,3.87665,0.23172,3.63706,10974916.20000
1680,3.88080,0.23186,3.64187,11108102.10000
1690,3.78952,0.23371,3.54851,11241013.20000
1700,3.61748,0.23477,3.37466,11241018.60000
1710,3.49732,0.23544,3.25396,11241024.00000
1720,3.39621,0.23711,3.15107,11241025.80000
1730,3.25314,0.23586,3.01018,11241037.20000
1740,2.97718,0.23020,2.73928,11241052.20000
1750,2.78893,0.23125,2.54868,11241054.00000
1760,2.78853,0.23155,2.54776,11241054.00000
1770,2.76752,0.23392,2.52427,11241054.00000
1780,2.74287,0.23816,2.49718,11241054.00000
1790,2.63188,0.23778,2.38562,11241054.00000
1800,2.62854,0.24012,2.38032,11241054.00000
1810,2.67827,0.24008,2.42937,11241049.80000
1820,2.69657,0.23869,2.44906,11241039.60000
1830,2.77562,0.24020,2.52838,11241032.40000
1840,2.89491,0.23993,2.64654,11241024.00000
1850,3.02253,0.23994,2.77372,11241018.00000
1860,3.18004,0.23992,2.93139,11241019.80000
1870,3.39151,0.24100,3.14160,11241019.80000
1880,3.45918,0.23966,3.21063,11241012.60000
1890,4.04015,0.23961,3.79192,11241006.00000
1900,4.09588,0.23868,3.85019,11241003.00000
1910,4.21112,0.23888,3.96403,11240994.00000
1920,4.34209,0.23885,4.09508,11240985.60000
1930,4.37308,0.23816,4.12727,11240971.20000
1940,4.58275,0.23762,4.33707,11240961.00000
1950,4.74817,0.23804,4.50241,11240949.00000
1960,4.75922,0.23679,4.51435,11240934.60000
1970,4.87061,0.23596,4.62632,11240930.40000
1980,5.17653,0.23304,4.93546,11161169.70000
1990,5.19486,0.22599,4.95971,10974408.00000
2000,5.09372,0.22381,4.86144,10974408.00000
2010,5.39920,0.22436,5.16794,10974408.00000
2020,5.62148,0.22350,5.38959,10974408.00000
2030,5.55924,0.22250,5.32988,10974408.00000
2040,5.59875,0.22158,5.36960,10973341.80000
2050,5.62545,0.22204,5.39550,10972275.60000
2060,6.05038,0.22466,5.81727,10974408.00000
2070,6.35078,0.22340,6.12027,10846963.80000
2080,5.78024,0.21044,5.56053,10364410.50000
2090,5.10234,0.18651,4.90829,10054158.00000
2100,5.50598,0.18872,5.31216,10013727.00000
2110,5.80074,0.19503,5.59782,10195232.40000
2120,6.08089,0.21274,5.86063,10491190.80000
2130,6.46897,0.21326,6.24843,10491226.80000
2140,6.77058,0.21462,6.54740,10606616.40000
2150,6.46986,0.21789,6.24359,10839546.30000
2160,5.81308,0.20764,5.54964,10082360.10000
2170,4.32620,0.11747,4.19644,7223112.00000
2180,4.20382,0.10311,4.08807,6549874.20000
2190,4.14377,0.09573,4.01108,6266152.50000
2200,2.98431,0.07724,2.86470,5132634.90000
2210,1.39069,0.05241,1.33074,3836330.40000
2220,0.75834,0.04958,0.70176,3796645.80000
2230,0.41673,0.04019,0.36905,2713873.80000
2240,0.19094,0.01639,0.16762,1232427.90000
2250,0.04187,0.00753,0.02747,384978.60000
2260,0.10890,0.00603,0.09587,521978.40000
2270,0.40443,0.03622,0.36122,2713873.80000
2280,0.29114,0.01677,0.26742,1252506.00000
2290,0.22794,0.01694,0.20400,1252506.00000
2300,0.04684,0.00412,0.03587,130779.00000
2310,0.01403,0.00216,0.00498,0.00000
2320,0.01429,0.00201,0.00499,0.00000
2330,0.01415,0.00182,0.00500,0.00000
2340,0.01465,0.00216,0.00501,0.00000
2350,0.01428,0.00198,0.00498,0.00000
2360,0.01473,0.00201,0.00499,0.00000
2370,0.01404,0.00203,0.00497,0.00000
2380,0.01452,0.00223,0.00499,0.00000
2390,0.01444,0.00226,0.00502,0.00000
