frame,total,forward,index_count
1770,0.70873,0.70442,11241054.00000
1780,0.70334,0.69898,11241054.00000
1790,0.69241,0.68797,11241054.00000
1800,0.69573,0.69146,11241054.00000
1810,0.69757,0.69292,11241049.80000
1820,0.70481,0.70032,11241039.60000
1830,0.73213,0.72770,11241032.40000
1840,0.74958,0.74534,11241024.00000
1850,0.76770,0.76340,11241018.00000
1860,0.81660,0.81202,11241019.80000
1870,0.85499,0.85033,11241019.80000
1880,0.88137,0.87722,11241012.60000
1890,0.93694,0.93228,11241006.00000
1900,0.96026,0.95564,11241003.00000
1910,0.99057,0.98610,11240994.00000
1920,1.07562,1.07112,11240985.60000
1930,1.12336,1.11880,11240971.20000
1940,1.14366,1.13946,11240961.00000
1950,1.17922,1.17485,11240949.00000
1960,1.22030,1.21586,11240934.60000
1970,1.26423,1.25984,11240930.40000
1980,1.33819,1.33361,11161169.70000
1990,1.34380,1.33941,10974408.00000
2000,1.38362,1.37928,10974408.00000
2010,1.45672,1.45228,10974408.00000
2020,1.53251,1.52814,10974408.00000
2030,1.57216,1.56755,10974408.00000
2040,1.55667,1.55223,10973341.80000
2050,1.61216,1.60780,10972275.60000
2060,1.73823,1.73377,10974408.00000
2070,1.76154,1.75720,10846963.80000
2080,1.60386,1.59943,10364410.50000
2090,1.38027,1.37578,10054158.00000
2100,1.56882,1.56440,10013727.00000
2110,1.65181,1.64718,10195232.40000
2120,1.77046,1.76588,10491190.80000
2130,1.88332,1.87860,10491226.80000
2140,1.98774,1.98326,10606616.40000
2150,1.92389,1.91931,10839546.30000
2160,1.80308,1.79862,10082360.10000
2170,1.44610,1.44167,7223112.00000
2180,1.59042,1.58600,6549874.20000
2190,1.53800,1.53392,6266152.50000
2200,1.06132,1.05696,5132634.90000
2210,0.55919,0.55512,3836330.40000
2220,0.26509,0.26067,3796645.80000
2230,0.11557,0.11141,2713873.80000
2240,0.04998,0.04606,1232427.90000
2250,0.02020,0.01617,384978.60000
2260,0.02767,0.02374,521978.40000
2270,0.12794,0.12412,2713873.80000
2280,0.07984,0.07604,1252506.00000
2290,0.05685,0.05297,1252506.00000
2300,0.01676,0.01278,130779.00000
2310,0.01029,0.00622,0.00000
2320,0.01035,0.00628,0.00000
2330,0.01008,0.00614,0.00000
2340,0.01011,0.00626,0.00000
2350,0.01026,0.00630,0.00000
2360,0.01032,0.00637,0.00000
2370,0.01032,0.00631,0.00000
2380,0.01029,0.00632,0.00000
2390,0.01028,0.00636,0.00000
