frame,total,depth_prepass,geometry,lighting,index_count
440,2.62128,0.10141,2.45292,0.02072,4919838.00000
450,2.71513,0.10142,2.58358,0.01998,4918621.20000
460,2.64031,0.10220,2.50773,0.01952,4915782.00000
470,2.54237,0.10106,2.41105,0.01938,4915782.00000
480,2.84939,0.09920,2.68350,0.01922,4724589.90000
490,2.26596,0.09014,2.14668,0.01839,4350555.00000
500,2.81876,0.09390,2.69216,0.02150,4561743.60000
510,2.68328,0.09648,2.51994,0.02161,4649973.00000
520,2.65947,0.09726,2.51628,0.02183,4649973.00000
530,2.75159,0.09663,2.62498,0.01908,4649973.00000
540,2.75715,0.09663,2.63036,0.01929,4649973.00000
550,2.69304,0.10018,2.56042,0.02102,4889201.10000
560,2.39099,0.10160,2.25936,0.01945,4808830.80000
570,2.23501,0.09782,2.07564,0.01916,4297629.90000
580,2.22164,0.08041,2.07649,0.02161,3585789.60000
590,2.34483,0.10600,2.20970,0.01891,5050871.70000
600,2.89760,0.14978,2.67804,0.02362,7428586.80000
610,2.93123,0.18224,2.70924,0.02935,9154439.10000
620,2.93811,0.19334,2.70027,0.03439,9521362.20000
630,3.00406,0.19312,2.76460,0.03604,9517167.00000
640,3.07303,0.19210,2.83334,0.03696,9459631.80000
650,3.23691,0.19194,2.99642,0.03838,9421272.60000
660,3.32886,0.21758,3.06001,0.04319,10768835.40000
670,3.46157,0.22098,3.18472,0.04554,10858999.20000
680,3.43380,0.22395,3.15710,0.04203,10858885.50000
690,3.39620,0.22270,3.12257,0.04038,10855368.00000
700,3.39102,0.22378,3.10777,0.03981,10855368.00000
710,3.38004,0.22339,3.10725,0.03873,10855368.00000
720,3.30800,0.21998,3.04034,0.03748,10673067.00000
730,3.31093,0.21588,3.04971,0.03494,10593060.00000
740,3.15023,0.21436,2.89278,0.03191,10404744.00000
750,3.17985,0.21084,2.92672,0.03168,10279200.00000
760,3.33910,0.21265,3.08198,0.03332,10437937.50000
770,3.57643,0.21994,3.30398,0.03889,10766673.60000
780,3.60032,0.22290,3.32063,0.03748,10864798.80000
790,3.58298,0.20076,3.33240,0.03887,9787313.40000
800,3.49956,0.19754,3.25125,0.03725,9664446.60000
810,3.35843,0.19784,3.11669,0.03306,9667598.40000
820,3.35062,0.19837,3.10948,0.03224,9667593.00000
830,3.44875,0.19856,3.20408,0.03452,9667602.00000
840,3.19530,0.19692,2.95634,0.03146,9667602.60000
850,3.14381,0.19832,2.90530,0.02886,9667603.20000
860,2.95470,0.19910,2.71887,0.02677,9667607.40000
870,3.07800,0.21024,2.79610,0.03110,10385949.00000
880,2.51366,0.22537,2.25962,0.01933,10864839.00000
890,2.56420,0.22685,2.30840,0.01854,10864839.00000
900,2.63527,0.22874,2.37632,0.01983,10864835.40000
910,3.49582,0.23163,3.22518,0.02572,10864828.20000
920,3.65134,0.22642,3.38536,0.02915,10864825.20000
930,3.73838,0.22826,3.47158,0.02884,10864821.00000
940,3.81944,0.22665,3.55344,0.02981,10864821.00000
950,3.70984,0.22601,3.44416,0.02963,10864821.00000
960,3.71644,0.22605,3.41689,0.03239,10864818.00000
970,3.54919,0.22560,3.28057,0.03307,10864786.20000
980,3.40758,0.22658,3.13587,0.03474,10864773.00000
990,3.08331,0.22460,2.81339,0.03503,10864773.00000
1000,2.80029,0.22158,2.53995,0.03044,10625328.60000
1010,2.95732,0.20101,2.71228,0.03032,9667551.00000
1020,2.90617,0.19857,2.66759,0.03006,9667551.00000
1030,3.00648,0.19689,2.73112,0.03147,9667551.00000
1040,2.87743,0.19734,2.63595,0.03348,9667551.00000
1050,3.04546,0.20413,2.79430,0.03540,10146439.80000
1060,3.17908,0.22272,2.90677,0.03741,10864773.00000
1070,3.30622,0.22303,3.03812,0.03505,10864773.00000
1080,3.26320,0.20578,3.01237,0.03432,10025094.60000
1090,3.10513,0.19042,2.87365,0.03145,9329834.40000
1100,3.28265,0.18468,3.04888,0.03557,9156234.00000
1110,3.27639,0.18591,3.01368,0.03595,9156234.00000
1120,3.18167,0.18546,2.94870,0.03461,9156234.00000
1130,3.22244,0.18763,2.98752,0.03468,9153888.00000
1140,3.66096,0.18171,3.40335,0.03205,8888382.00000
1150,2.77925,0.14574,2.59407,0.02710,6681090.00000
1160,2.74078,0.13815,2.54157,0.02487,7146947.40000
1170,2.97583,0.18371,2.71428,0.03211,9101922.00000
1180,3.09224,0.18429,2.86374,0.03089,9097980.00000
1190,3.07596,0.18405,2.84396,0.03416,9099990.00000
1200,3.10176,0.18406,2.85700,0.03116,9103005.00000
1210,3.44917,0.18325,3.21842,0.03344,9103881.00000
1220,3.54854,0.18486,3.31553,0.03344,9103005.00000
1230,3.08386,0.18523,2.83048,0.02863,9103013.40000
1240,2.72007,0.18587,2.46435,0.02959,9103039.20000
1250,2.81888,0.18428,2.59213,0.02811,9100531.50000
1260,3.01754,0.18457,2.79402,0.02896,9094303.20000
1270,2.99169,0.18548,2.76443,0.03029,9091825.20000
1280,3.08796,0.17967,2.86600,0.02852,8847516.90000
1290,3.33260,0.17683,3.11729,0.02776,8728518.00000
1300,2.77568,0.17436,2.56480,0.02825,8236771.20000
1310,2.54376,0.12217,2.34946,0.02096,6191688.00000
1320,2.73795,0.13874,2.56248,0.02251,6862126.50000
1330,2.71027,0.11643,2.56215,0.01856,5573805.00000
1340,2.06034,0.11700,1.90220,0.01776,6060954.00000
1350,2.71820,0.14697,2.50512,0.01864,6881545.80000
1360,3.44704,0.19819,3.20899,0.02435,9634320.90000
1370,2.90030,0.22558,2.63251,0.03022,10864779.00000
1380,3.09778,0.22414,2.82967,0.03276,10864773.60000
1390,3.42098,0.22480,3.15200,0.03256,10864773.00000
1400,3.67925,0.22547,3.41206,0.03109,10864774.80000
1410,3.77013,0.22149,3.51302,0.02402,10566703.20000
1420,3.32125,0.21677,3.07304,0.02061,10592118.60000
1430,3.54676,0.22738,3.28566,0.02363,10864791.00000
1440,3.57743,0.22616,3.31727,0.02376,10864798.20000
1450,3.68938,0.22564,3.40579,0.02532,10864803.00000
1460,3.79141,0.22704,3.52812,0.02528,10864803.00000
1470,3.75236,0.22603,3.49129,0.02552,10864803.00000
1480,3.75427,0.22784,3.48894,0.02674,10864807.80000
1490,3.65396,0.22865,3.38906,0.02564,10864813.20000
1500,3.79608,0.23214,3.52792,0.02567,10864818.60000
1510,3.84368,0.23577,3.57290,0.02487,10864824.00000
1520,3.70106,0.23535,3.43098,0.02368,10864827.00000
1530,3.45420,0.23364,3.18505,0.02376,10864822.20000
1540,3.27528,0.23251,3.00761,0.02454,10864824.00000
1550,3.25826,0.23337,2.98716,0.02466,10864827.00000
1560,3.17218,0.23456,2.90410,0.02293,10864828.20000
1570,3.12810,0.23584,2.85649,0.02516,10869039.60000
1580,3.10983,0.24047,2.83133,0.02771,10951032.60000
1590,2.96080,0.24312,2.67547,0.03076,10974487.80000
1600,2.74651,0.24162,2.46439,0.03014,10974497.40000
1610,2.59584,0.24124,2.31483,0.02953,10974504.00000
1620,2.50455,0.24110,2.22632,0.02729,10974501.00000
1630,2.41244,0.24214,2.13446,0.02522,10974495.00000
1640,2.35840,0.24216,2.08054,0.02567,10974492.00000
1650,2.28426,0.24268,2.00672,0.02444,10974492.00000
1660,2.20518,0.24326,1.92892,0.02248,10974493.80000
1670,2.17494,0.24372,1.89780,0.02262,10974916.20000
1680,2.24309,0.24551,1.96309,0.02275,11108102.10000
1690,2.08957,0.24609,1.80765,0.02159,11241013.20000
1700,2.02857,0.24633,1.75176,0.01981,11241018.60000
1710,1.96685,0.24770,1.69021,0.01872,11241024.00000
1720,1.91836,0.24948,1.64022,0.01796,11241025.80000
1730,1.85309,0.24850,1.57683,0.01740,11241037.20000
1740,1.71055,0.24565,1.43795,0.01678,11241052.20000
1750,1.62734,0.24517,1.35513,0.01629,11241054.00000
1760,1.59833,0.24579,1.32617,0.01614,11241054.00000
1770,1.60358,0.24683,1.33018,0.01612,11241054.00000
1780,1.58697,0.25062,1.31066,0.01581,11241054.00000
1790,1.54694,0.25114,1.27021,0.01583,11241054.00000
1800,1.53787,0.25114,1.26054,0.01572,11241054.00000
1810,1.54802,0.25123,1.27077,0.01542,11241049.80000
1820,1.58068,0.25151,1.30308,0.01569,11241039.60000
1830,1.62260,0.25153,1.34500,0.01561,11241032.40000
1840,1.66922,0.25112,1.39208,0.01574,11241024.00000
1850,1.72536,0.25113,1.44764,0.01610,11241018.00000
1860,1.79188,0.25092,1.51424,0.01656,11241019.80000
1870,1.88886,0.25125,1.61060,0.01680,11241019.80000
1880,1.95226,0.25100,1.67308,0.01724,11241012.60000
1890,2.18827,0.25092,1.90934,0.01761,11241006.00000
1900,2.29642,0.25084,2.01662,0.01839,11241003.00000
1910,2.46285,0.25028,2.18347,0.01897,11240994.00000
1920,2.50522,0.25023,2.22434,0.02040,11240985.60000
1930,2.49960,0.24977,2.21775,0.02218,11240971.20000
1940,2.53533,0.24889,2.25242,0.02389,11240961.00000
1950,2.62792,0.24787,2.34406,0.02577,11240949.00000
1960,2.62025,0.24654,2.33588,0.02757,11240934.60000
1970,2.60295,0.24620,2.31777,0.02887,11240930.40000
1980,2.79070,0.24454,2.50722,0.02997,11161169.70000
1990,2.74848,0.23806,2.47399,0.02606,10974408.00000
2000,2.77998,0.23490,2.51052,0.02443,10974408.00000
2010,2.84208,0.23386,2.57362,0.02390,10974408.00000
2020,3.00589,0.23395,2.73743,0.02464,10974408.00000
2030,2.89902,0.23295,2.63229,0.02297,10974408.00000
2040,3.03528,0.23238,2.77064,0.02180,10973341.80000
2050,3.00627,0.23308,2.74211,0.02152,10972275.60000
2060,3.15765,0.23597,2.88891,0.02268,10974408.00000
2070,3.27476,0.23478,3.00623,0.02318,10846963.80000
2080,2.96608,0.22216,2.71094,0.02259,10364410.50000
2090,2.73494,0.21090,2.49244,0.02092,10054158.00000
2100,2.87892,0.21134,2.63634,0.02095,10013727.00000
2110,3.00757,0.21594,2.75641,0.02320,10195232.40000
2120,3.40547,0.22459,3.14558,0.02545,10491190.80000
2130,3.19114,0.22529,2.92930,0.02569,10491226.80000
2140,3.61581,0.22868,3.35014,0.02570,10606616.40000
2150,3.46518,0.22929,3.19627,0.02893,10839546.30000
2160,3.00194,0.22338,2.74337,0.02404,10082360.10000
2170,2.28678,0.15369,2.10521,0.01730,7223112.00000
2180,2.26328,0.14073,2.09336,0.01752,6549874.20000
2190,2.18089,0.13288,2.02000,0.01754,6266152.50000
2200,1.60649,0.10677,1.47194,0.01733,5132634.90000
2210,0.77731,0.05451,0.69777,0.01448,3836330.40000
2220,0.45487,0.05027,0.38020,0.01425,3796645.80000
2230,0.27016,0.04040,0.20542,0.01422,2713873.80000
2240,0.13040,0.01664,0.08931,0.01420,1232427.90000
2250,0.04767,0.00764,0.01532,0.01431,384978.60000
2260,0.08071,0.00586,0.05011,0.01425,521978.40000
2270,0.26037,0.03649,0.19932,0.01421,2713873.80000
2280,0.18201,0.01705,0.14058,0.01423,1252506.00000
2290,0.14973,0.01677,0.10824,0.01424,1252506.00000
2300,0.04860,0.00402,0.01962,0.01468,130779.00000
2310,0.03039,0.00214,0.00305,0.01488,0.00000
2320,0.03003,0.00225,0.00306,0.01488,0.00000
2330,0.03040,0.00216,0.00305,0.01493,0.00000
2340,0.03025,0.00199,0.00304,0.01491,0.00000
2350,0.03042,0.00210,0.00304,0.01491,0.00000
2360,0.03014,0.00219,0.00304,0.01483,0.00000
2370,0.03017,0.00196,0.00308,0.01482,0.00000
2380,0.03016,0.00217,0.00305,0.01483,0.00000
2390,0.03027,0.00220,0.00304,0.01489,0.00000
