frame,total,depth_prepass,geometry,lighting,index_count
730,6.22754,0.21599,5.96506,0.03536,10593060.00000
740,6.27285,0.21334,6.01258,0.03405,10404744.00000
750,6.12972,0.21011,5.87493,0.03333,10279200.00000
760,6.44882,0.21278,6.19050,0.03480,10437937.50000
770,6.76295,0.22075,6.49328,0.03680,10766673.60000
780,6.84167,0.22180,6.57262,0.03776,10864798.80000
790,6.72562,0.20088,6.47400,0.03658,9787313.40000
800,6.54759,0.19666,6.30368,0.03583,9664446.60000
810,6.43712,0.19818,6.19346,0.03402,9667598.40000
820,6.57428,0.19769,6.33260,0.03370,9667593.00000
830,6.52874,0.19727,6.28887,0.03239,9667602.00000
840,6.35073,0.19684,6.11116,0.03156,9667602.60000
850,6.17005,0.19836,5.91770,0.02978,9667603.20000
860,5.79715,0.19946,5.52918,0.02790,9667607.40000
870,5.72328,0.20936,5.47616,0.02976,10385949.00000
880,4.46666,0.22500,4.21194,0.01915,10864839.00000
890,4.52822,0.22697,4.27309,0.01859,10864839.00000
900,4.74848,0.22781,4.49044,0.01968,10864835.40000
910,6.57460,0.23056,6.30783,0.02542,10864828.20000
920,6.88284,0.22642,6.58817,0.02901,10864825.20000
930,7.19682,0.22748,6.92748,0.02983,10864821.00000
940,7.28294,0.22634,7.01560,0.02992,10864821.00000
950,7.18675,0.22638,6.91978,0.02975,10864821.00000
960,7.20446,0.22552,6.93544,0.03208,10864818.00000
970,6.91765,0.22405,6.64940,0.03339,10864786.20000
980,6.45487,0.22564,6.18375,0.03427,10864773.00000
990,5.77264,0.22492,5.48530,0.03471,10864773.00000
1000,5.35514,0.22176,5.09227,0.03143,10625328.60000
1010,5.39437,0.19923,5.15686,0.02699,9667551.00000
1020,5.61113,0.19809,5.37210,0.03032,9667551.00000
1030,5.70654,0.19643,5.46708,0.03268,9667551.00000
1040,5.50858,0.19765,5.26828,0.03170,9667551.00000
1050,5.77625,0.20319,5.52881,0.03396,10146439.80000
1060,5.89910,0.22098,5.61152,0.03566,10864773.00000
1070,6.42521,0.22210,6.13762,0.03719,10864773.00000
1080,6.08361,0.20656,5.83227,0.03473,10025094.60000
1090,5.98621,0.18962,5.75417,0.03216,9329834.40000
1100,5.92835,0.18453,5.68124,0.03422,9156234.00000
1110,6.03022,0.18476,5.79870,0.03425,9156234.00000
1120,6.04696,0.18552,5.81455,0.03580,9156234.00000
1130,6.08370,0.18802,5.85073,0.03384,9153888.00000
1140,5.83546,0.18142,5.60943,0.03020,8888382.00000
1150,5.27538,0.14510,5.05580,0.02782,6681090.00000
1160,5.67898,0.13732,5.50695,0.02379,7146947.40000
1170,5.62218,0.18298,5.39750,0.03000,9101922.00000
1180,5.73816,0.18374,5.48098,0.03194,9097980.00000
1190,6.07580,0.18365,5.84874,0.03239,9099990.00000
1200,5.84738,0.18301,5.56555,0.02916,9103005.00000
1210,6.28592,0.18334,6.06175,0.02936,9103881.00000
1220,6.82768,0.18446,6.60080,0.03142,9103005.00000
1230,5.72025,0.18484,5.49474,0.02987,9103013.40000
1240,5.15829,0.18554,4.90292,0.02994,9103039.20000
1250,5.27918,0.18424,5.05391,0.03028,9100531.50000
1260,5.64176,0.18446,5.41635,0.03042,9094303.20000
1270,6.08314,0.18515,5.85735,0.02945,9091825.20000
1280,6.10753,0.17951,5.89175,0.02593,8847516.90000
1290,5.38514,0.17674,5.17303,0.02419,8728518.00000
1300,5.37638,0.17510,5.16447,0.02791,8236771.20000
1310,4.58333,0.12093,4.39997,0.02071,6191688.00000
1320,5.27102,0.13902,5.06208,0.02247,6862126.50000
1330,5.16016,0.11597,5.01417,0.01913,5573805.00000
1340,4.01696,0.11670,3.83594,0.01766,6060954.00000
1350,4.99695,0.14508,4.82311,0.01807,6881545.80000
1360,7.61563,0.19719,7.35321,0.02484,9634320.90000
1370,5.38591,0.22500,5.08575,0.03147,10864779.00000
1380,5.68258,0.22485,5.37964,0.03282,10864773.60000
1390,6.46670,0.22515,6.19603,0.03358,10864773.00000
1400,7.11801,0.22487,6.83284,0.03240,10864774.80000
1410,7.15870,0.22041,6.90403,0.02396,10566703.20000
1420,6.26159,0.21748,6.01230,0.02046,10592118.60000
1430,6.90204,0.22754,6.62287,0.02447,10864791.00000
1440,6.96963,0.22592,6.67920,0.02456,10864798.20000
1450,6.86434,0.22423,6.57519,0.02446,10864803.00000
1460,7.11345,0.22358,6.85406,0.02538,10864803.00000
1470,7.08644,0.22501,6.82494,0.02560,10864803.00000
1480,7.23349,0.22756,6.96902,0.02685,10864807.80000
1490,7.23468,0.22949,6.96818,0.02662,10864813.20000
1500,7.39899,0.23194,7.12968,0.02673,10864818.60000
1510,7.31305,0.23454,7.04252,0.02561,10864824.00000
1520,7.01608,0.23444,6.74647,0.02390,10864827.00000
1530,6.69021,0.23302,6.42308,0.02330,10864822.20000
1540,6.31214,0.23162,6.04742,0.02256,10864824.00000
1550,5.98342,0.23240,5.71770,0.02254,10864827.00000
1560,5.81958,0.23494,5.55109,0.02288,10864828.20000
1570,6.19035,0.23581,5.92043,0.02363,10869039.60000
1580,5.81010,0.24052,5.53276,0.02654,10951032.60000
1590,5.28248,0.24281,4.99897,0.03005,10974487.80000
1600,5.12762,0.24205,4.84396,0.03092,10974497.40000
1610,4.89889,0.24198,4.61540,0.03076,10974504.00000
1620,4.59128,0.24176,4.31259,0.02713,10974501.00000
1630,4.47550,0.24318,4.19604,0.02551,10974495.00000
1640,4.25287,0.24311,3.97551,0.02406,10974492.00000
1650,4.24240,0.24428,3.94176,0.02507,10974492.00000
1660,4.08190,0.24444,3.80384,0.02324,10974493.80000
1670,3.96014,0.24484,3.68265,0.02237,10974916.20000
1680,4.06296,0.24608,3.78421,0.02221,11108102.10000
1690,3.78674,0.24602,3.50818,0.02238,11241013.20000
1700,3.66607,0.24628,3.38792,0.02139,11241018.60000
1710,3.49268,0.24765,3.21567,0.01921,11241024.00000
1720,3.38552,0.24938,3.10770,0.01814,11241025.80000
1730,3.25254,0.24863,2.97644,0.01752,11241037.20000
1740,2.97213,0.24615,2.68100,0.01683,11241052.20000
1750,2.83888,0.24562,2.56483,0.01780,11241054.00000
1760,2.74077,0.24548,2.46879,0.01626,11241054.00000
1770,2.75257,0.24722,2.47712,0.01719,11241054.00000
1780,2.76857,0.25086,2.49074,0.01704,11241054.00000
1790,2.64155,0.25150,2.36413,0.01578,11241054.00000
1800,2.61497,0.25209,2.33682,0.01562,11241054.00000
1810,2.67834,0.25199,2.39893,0.01617,11241049.80000
1820,2.71667,0.25218,2.43814,0.01540,11241039.60000
1830,2.84584,0.25161,2.56718,0.01656,11241032.40000
1840,2.89277,0.25175,2.61142,0.01576,11241024.00000
1850,3.05525,0.25166,2.77661,0.01646,11241018.00000
1860,3.16630,0.25141,2.88770,0.01654,11241019.80000
1870,3.32823,0.25138,3.04875,0.01703,11241019.80000
1880,3.49583,0.25132,3.18560,0.01790,11241012.60000
1890,3.81006,0.25112,3.52964,0.01834,11241006.00000
1900,3.91682,0.25093,3.63655,0.01893,11241003.00000
1910,4.39798,0.25029,4.11650,0.02044,11240994.00000
1920,4.44010,0.25016,4.15880,0.02091,11240985.60000
1930,4.48694,0.24940,4.20304,0.02332,11240971.20000
1940,4.55695,0.24879,4.27217,0.02481,11240961.00000
1950,4.88819,0.24773,4.60224,0.02732,11240949.00000
1960,4.72592,0.24636,4.44098,0.02836,11240934.60000
1970,4.79863,0.24632,4.51230,0.02957,11240930.40000
1980,5.19861,0.24397,4.91368,0.03072,11161169.70000
1990,5.20992,0.23787,4.93384,0.02759,10974408.00000
2000,5.15827,0.23459,4.88836,0.02494,10974408.00000
2010,5.39928,0.23397,5.13098,0.02410,10974408.00000
2020,5.52330,0.23366,5.25386,0.02531,10974408.00000
2030,5.72754,0.23396,5.45980,0.02312,10974408.00000
2040,5.60294,0.23226,5.33828,0.02145,10973341.80000
2050,5.74177,0.23334,5.47566,0.02156,10972275.60000
2060,6.01924,0.23526,5.72153,0.02255,10974408.00000
2070,6.38837,0.23442,6.12021,0.02357,10846963.80000
2080,5.59861,0.22233,5.34148,0.02271,10364410.50000
2090,5.18732,0.21306,4.89835,0.02416,10054158.00000
2100,5.60793,0.21180,5.36064,0.02219,10013727.00000
2110,5.75024,0.21689,5.49421,0.02634,10195232.40000
2120,6.47071,0.22490,6.20723,0.02572,10491190.80000
2130,6.32873,0.22641,6.04764,0.02608,10491226.80000
2140,6.68458,0.22736,6.42085,0.02572,10606616.40000
2150,6.60514,0.23044,6.33410,0.02956,10839546.30000
2160,5.82023,0.22429,5.55985,0.02473,10082360.10000
2170,4.37020,0.15464,4.15777,0.01750,7223112.00000
2180,4.21926,0.14116,4.04726,0.01764,6549874.20000
2190,4.21027,0.13335,4.04741,0.01829,6266152.50000
2200,2.99882,0.10700,2.86420,0.01734,5132634.90000
2210,1.39866,0.05522,1.31674,0.01472,3836330.40000
2220,0.76742,0.05083,0.68992,0.01436,3796645.80000
2230,0.42106,0.04014,0.35662,0.01421,2713873.80000
2240,0.19623,0.01641,0.15541,0.01424,1232427.90000
2250,0.05452,0.00757,0.02226,0.01426,384978.60000
2260,0.12182,0.00628,0.09119,0.01428,521978.40000
2270,0.41054,0.03705,0.34916,0.01424,2713873.80000
2280,0.29539,0.01685,0.25430,0.01422,1252506.00000
2290,0.23012,0.01698,0.18881,0.01423,1252506.00000
2300,0.06097,0.00420,0.03242,0.01470,130779.00000
2310,0.02985,0.00214,0.00306,0.01483,0.00000
2320,0.02996,0.00225,0.00304,0.01482,0.00000
2330,0.03028,0.00204,0.00312,0.01486,0.00000
2340,0.02988,0.00208,0.00305,0.01482,0.00000
2350,0.02978,0.00212,0.00304,0.01484,0.00000
2360,0.02972,0.00202,0.00305,0.01482,0.00000
2370,0.02976,0.00202,0.00304,0.01481,0.00000
2380,0.02968,0.00208,0.00304,0.01480,0.00000
2390,0.02977,0.00194,0.00304,0.01476,0.00000
