frame,total,visibility,resolve,index_count
490,1.07451,0.11733,0.94981,4350555.00000
500,1.07772,0.12099,0.94982,4561743.60000
510,1.08090,0.12477,0.94939,4649973.00000
520,1.08111,0.12462,0.94962,4649973.00000
530,1.08094,0.12365,0.94980,4649973.00000
540,1.08065,0.12399,0.94984,4649973.00000
550,1.08434,0.12879,0.94889,4889201.10000
560,1.09118,0.13277,0.95171,4808830.80000
570,1.08780,0.12987,0.95111,4297629.90000
580,1.06585,0.10854,0.95057,3585789.60000
590,1.10404,0.13936,0.95375,5050871.70000
600,1.17602,0.20794,0.95326,7428586.80000
610,1.22612,0.26752,0.95101,9154439.10000
620,1.24538,0.28656,0.95126,9521362.20000
630,1.24345,0.28454,0.95147,9517167.00000
640,1.24270,0.28352,0.95213,9459631.80000
650,1.24402,0.28405,0.95249,9421272.60000
660,1.27871,0.31964,0.95140,10768835.40000
670,1.28557,0.32730,0.95099,10858999.20000
680,1.28955,0.33053,0.95154,10858885.50000
690,1.27782,0.33010,0.93983,10855368.00000
700,1.26984,0.33006,0.93187,10855368.00000
710,1.26720,0.33300,0.92678,10855368.00000
720,1.27512,0.33069,0.91998,10673067.00000
730,1.23493,0.32820,0.89975,10593060.00000
740,1.21960,0.32492,0.88702,10404744.00000
750,1.22473,0.32067,0.89670,10279200.00000
760,1.25518,0.32480,0.92250,10437937.50000
770,1.29226,0.33570,0.94932,10766673.60000
780,1.29991,0.34057,0.95220,10864798.80000
790,1.27202,0.31253,0.95201,9787313.40000
800,1.26763,0.30865,0.95191,9664446.60000
810,1.26778,0.30852,0.95181,9667598.40000
820,1.26674,0.30688,0.95250,9667593.00000
830,1.26992,0.31131,0.95194,9667602.00000
840,1.27386,0.31424,0.95184,9667602.60000
850,1.27797,0.31918,0.95141,9667603.20000
860,1.28093,0.32166,0.95167,9667607.40000
870,1.29307,0.33432,0.95213,10385949.00000
880,1.31923,0.35856,0.95225,10864839.00000
890,1.31916,0.36077,0.95131,10864839.00000
900,1.32062,0.36160,0.95184,10864835.40000
910,1.31655,0.35917,0.95007,10864828.20000
920,1.28612,0.35102,0.92823,10864825.20000
930,1.28276,0.35102,0.92260,10864821.00000
940,1.29182,0.35051,0.93415,10864821.00000
950,1.29877,0.34931,0.94166,10864821.00000
960,1.30534,0.34787,0.95011,10864818.00000
970,1.30376,0.34311,0.95309,10864786.20000
980,1.29234,0.33507,0.94961,10864773.00000
990,1.29743,0.33794,0.95220,10864773.00000
1000,1.29745,0.33799,0.95221,10625328.60000
1010,1.26701,0.30764,0.95213,9667551.00000
1020,1.26012,0.30117,0.95154,9667551.00000
1030,1.25222,0.29411,0.95067,9667551.00000
1040,1.25440,0.29626,0.95076,9667551.00000
1050,1.26067,0.30252,0.95094,10146439.80000
1060,1.28860,0.32888,0.95169,10864773.00000
1070,1.29180,0.33313,0.95134,10864773.00000
1080,1.27069,0.31197,0.95098,10025094.60000
1090,1.25831,0.28252,0.95064,9329834.40000
1100,1.23647,0.27813,0.95090,9156234.00000
1110,1.23527,0.27602,0.95171,9156234.00000
1120,1.23576,0.27692,0.95102,9156234.00000
1130,1.23576,0.27676,0.95184,9153888.00000
1140,1.22121,0.26288,0.95098,8888382.00000
1150,1.16590,0.20686,0.95210,6681090.00000
1160,1.16066,0.20106,0.95257,7146947.40000
1170,1.23722,0.27794,0.95185,9101922.00000
1180,1.23260,0.27282,0.95119,9097980.00000
1190,1.22827,0.26919,0.95171,9099990.00000
1200,1.23509,0.27568,0.95179,9103005.00000
1210,1.23005,0.27138,0.95099,9103881.00000
1220,1.22579,0.26571,0.95202,9103005.00000
1230,1.22541,0.26676,0.95107,9103013.40000
1240,1.23142,0.27311,0.95079,9103039.20000
1250,1.23172,0.27268,0.95146,9100531.50000
1260,1.22268,0.26378,0.95134,9094303.20000
1270,1.22078,0.26148,0.95184,9091825.20000
1280,1.21847,0.25896,0.95188,8847516.90000
1290,1.21180,0.25258,0.95201,8728518.00000
1300,1.20309,0.24315,0.95258,8236771.20000
1310,1.12936,0.16886,0.95355,6191688.00000
1320,1.15254,0.19214,0.95322,6862126.50000
1330,1.13002,0.17019,0.95256,5573805.00000
1340,1.13938,0.17958,0.95240,6060954.00000
1350,1.17548,0.21519,0.95370,6881545.80000
1360,1.25975,0.29561,0.95198,9634320.90000
1370,1.29626,0.33676,0.95175,10864779.00000
1380,1.29747,0.33887,0.95138,10864773.60000
1390,1.29550,0.33639,0.95138,10864773.00000
1400,1.29338,0.33572,0.95059,10864774.80000
1410,1.15708,0.31856,0.83122,10566703.20000
1420,1.03953,0.31063,0.72127,10592118.60000
1430,1.17451,0.33560,0.83104,10864791.00000
1440,1.16520,0.33648,0.82089,10864798.20000
1450,1.17155,0.34059,0.82366,10864803.00000
1460,1.19491,0.34300,0.84482,10864803.00000
1470,1.20190,0.34431,0.85047,10864803.00000
1480,1.21458,0.34688,0.85988,10864807.80000
1490,1.21376,0.34947,0.85754,10864813.20000
1500,1.21408,0.35264,0.85438,10864818.60000
1510,1.21057,0.35664,0.84694,10864824.00000
1520,1.19338,0.35904,0.82700,10864827.00000
1530,1.13305,0.35504,0.77087,10864822.20000
1540,1.07794,0.35314,0.71733,10864824.00000
1550,1.07474,0.35373,0.71394,10864827.00000
1560,1.08797,0.35706,0.72288,10864828.20000
1570,1.09734,0.35782,0.73192,10869039.60000
1580,1.11498,0.35943,0.74814,10951032.60000
1590,1.13995,0.35956,0.77347,10974487.80000
1600,1.14774,0.36009,0.78005,10974497.40000
1610,1.12554,0.35812,0.75967,10974504.00000
1620,1.09275,0.35508,0.73015,10974501.00000
1630,1.05810,0.35340,0.69669,10974495.00000
1640,1.04079,0.35192,0.68046,10974492.00000
1650,1.03162,0.35133,0.67372,10974492.00000
1660,1.02104,0.35029,0.66338,10974493.80000
1670,1.01207,0.35085,0.65466,10974916.20000
1680,1.01072,0.35333,0.64984,11108102.10000
1690,0.99229,0.35764,0.62803,11241013.20000
1700,0.96438,0.35747,0.60006,11241018.60000
1710,0.93562,0.35620,0.57221,11241024.00000
1720,0.90928,0.35637,0.54567,11241025.80000
1730,0.88368,0.35418,0.52254,11241037.20000
1740,0.85208,0.35080,0.49432,11241052.20000
1750,0.82310,0.35090,0.46542,11241054.00000
1760,0.80095,0.35153,0.44239,11241054.00000
1770,0.78668,0.35138,0.42823,11241054.00000
1780,0.77203,0.35278,0.41220,11241054.00000
1790,0.75584,0.35153,0.39710,11241054.00000
1800,0.74400,0.35140,0.38532,11241054.00000
1810,0.74214,0.35082,0.38438,11241049.80000
1820,0.74444,0.35124,0.38619,11241039.60000
1830,0.75491,0.35088,0.39699,11241032.40000
1840,0.76779,0.35223,0.40827,11241024.00000
1850,0.77843,0.35170,0.41957,11241018.00000
1860,0.79811,0.35305,0.43775,11241019.80000
1870,0.82439,0.35446,0.46319,11241019.80000
1880,0.84706,0.35448,0.48557,11241012.60000
1890,0.87491,0.35707,0.51092,11241006.00000
1900,0.89885,0.35782,0.53434,11241003.00000
1910,0.92378,0.35844,0.55827,11240994.00000
1920,0.95365,0.35983,0.58714,11240985.60000
1930,0.98265,0.36191,0.61395,11240971.20000
1940,1.01511,0.36284,0.64512,11240961.00000
1950,1.04766,0.36308,0.67764,11240949.00000
1960,1.08530,0.36427,0.71410,11240934.60000
1970,1.11773,0.36401,0.74660,11240930.40000
1980,1.14364,0.36394,0.77320,11161169.70000
1990,1.10395,0.35467,0.74180,10974408.00000
2000,1.07242,0.35380,0.71096,10974408.00000
2010,1.09091,0.35510,0.72820,10974408.00000
2020,1.11968,0.35575,0.75696,10974408.00000
2030,1.11711,0.35327,0.75697,10974408.00000
2040,1.08467,0.34838,0.72861,10973341.80000
2050,1.08968,0.34651,0.73610,10972275.60000
2060,1.16440,0.35068,0.80676,10974408.00000
2070,1.20694,0.34480,0.85356,10846963.80000
2080,1.11828,0.31862,0.79245,10364410.50000
2090,1.03820,0.29546,0.73550,10054158.00000
2100,1.04662,0.29165,0.74766,10013727.00000
2110,1.14034,0.30225,0.83144,10195232.40000
2120,1.27714,0.32318,0.94660,10491190.80000
2130,1.28744,0.32875,0.95137,10491226.80000
2140,1.28232,0.33308,0.94208,10606616.40000
2150,1.26817,0.33689,0.92354,10839546.30000
2160,1.16238,0.32285,0.83221,10082360.10000
2170,0.93075,0.21473,0.70927,7223112.00000
2180,0.94974,0.20125,0.74010,6549874.20000
2190,0.95976,0.19320,0.75957,6266152.50000
2200,0.73664,0.15544,0.57409,5132634.90000
2210,0.40540,0.10154,0.29644,3836330.40000
2220,0.26906,0.08848,0.17394,3796645.80000
2230,0.18584,0.06977,0.10907,2713873.80000
2240,0.09547,0.02939,0.05827,1232427.90000
2250,0.04213,0.01339,0.02147,384978.60000
2260,0.06269,0.01078,0.04477,521978.40000
2270,0.16312,0.06348,0.09268,2713873.80000
2280,0.11914,0.03021,0.08191,1252506.00000
2290,0.09890,0.03008,0.06186,1252506.00000
2300,0.04004,0.00716,0.02596,130779.00000
2310,0.02817,0.00380,0.01731,0.00000
2320,0.02818,0.00388,0.01735,0.00000
2330,0.02822,0.00366,0.01736,0.00000
2340,0.02803,0.00374,0.01730,0.00000
2350,0.02853,0.00390,0.01742,0.00000
2360,0.02807,0.00379,0.01733,0.00000
2370,0.02838,0.00373,0.01728,0.00000
2380,0.02804,0.00364,0.01726,0.00000
2390,0.02808,0.00396,0.01728,0.00000
