frame,total,geometry,lighting,tonemap,index_count
2710,1.90793,1.22833,0.58643,0.07578,1967607.00000
2720,1.67696,0.99961,0.58735,0.07486,1976160.00000
2730,1.55068,0.87335,0.58744,0.07515,1918605.60000
2740,1.57291,0.89536,0.58781,0.07516,1731047.40000
2750,1.54768,0.87082,0.58677,0.07564,1678291.50000
2760,1.54472,0.86382,0.58714,0.07576,1666366.50000
2770,1.52972,0.85254,0.58663,0.07584,1596189.60000
2780,1.45721,0.78088,0.58592,0.07578,1552311.90000
2790,1.42532,0.74918,0.58597,0.07560,1532215.20000
2800,1.47150,0.79511,0.58644,0.07525,1507988.40000
2810,1.54701,0.86990,0.58657,0.07579,1469892.60000
2820,1.61617,0.93968,0.58612,0.07584,1462158.00000
2830,1.66462,0.98332,0.58529,0.07576,1471910.40000
2840,1.70140,1.02617,0.58510,0.07536,1484075.70000
2850,1.69945,1.02480,0.58480,0.07530,1454770.20000
2860,1.67582,1.00091,0.58506,0.07565,1414781.70000
2870,1.67623,1.00183,0.58434,0.07545,1377562.80000
2880,1.68248,1.00900,0.58296,0.07595,1309885.80000
2890,1.70336,1.03064,0.58239,0.07588,1277256.60000
2900,1.72765,1.05533,0.58197,0.07581,1277252.40000
2910,1.71476,1.04294,0.58115,0.07628,1272765.00000
2920,1.50448,0.83332,0.58007,0.07630,1261032.00000
2930,1.39720,0.72673,0.57972,0.07628,1223425.20000
2940,1.41434,0.74395,0.58031,0.07561,1242414.60000
2950,1.44736,0.77572,0.58148,0.07584,1203858.90000
2960,1.44952,0.77885,0.58068,0.07572,1168715.70000
2970,1.47585,0.80485,0.58121,0.07562,1165460.40000
2980,1.48989,0.81872,0.58138,0.07545,1165323.00000
2990,1.47648,0.80743,0.58000,0.07470,1165323.00000
3000,1.46336,0.79638,0.57850,0.07423,1276646.10000
3010,1.44255,0.77644,0.57784,0.07378,1327812.00000
3020,1.79217,1.11778,0.58444,0.07458,2979569.10000
3030,1.78826,1.10790,0.58674,0.07547,6039584.10000
3040,1.54372,0.86464,0.58639,0.07470,5473671.60000
3050,1.53833,0.85888,0.58641,0.07484,5327911.20000
3060,1.53289,0.85292,0.58681,0.07494,5247549.30000
3070,1.54293,0.86282,0.58731,0.07494,5318688.00000
3080,1.57370,0.89304,0.58767,0.07486,5443851.60000
3090,1.57926,0.89847,0.58749,0.07532,5463180.00000
3100,1.60161,0.92038,0.58765,0.07534,5528318.40000
3110,1.62209,0.94187,0.58726,0.07497,5518302.60000
3120,1.63864,0.95799,0.58738,0.07517,5501800.80000
3130,1.65049,0.97047,0.58720,0.07492,5422501.80000
3140,1.64488,0.96433,0.58725,0.07528,5381229.00000
3150,1.62066,0.94000,0.58710,0.07540,5279326.50000
3160,1.61375,0.93291,0.58692,0.07548,5234319.60000
3170,1.61112,0.93154,0.58670,0.07504,5154321.00000
3180,1.62170,0.94159,0.58634,0.07602,5149010.40000
3190,1.62642,0.94527,0.58652,0.07544,5136630.00000
3200,1.62312,0.94332,0.58646,0.07548,5036211.00000
3210,1.61095,0.93091,0.58694,0.07558,4856564.40000
3220,1.61852,0.93836,0.58700,0.07500,4841081.10000
3230,1.60318,0.92179,0.58754,0.07610,4635634.80000
3240,1.58739,0.90607,0.58787,0.07573,4573846.20000
3250,1.58697,0.90539,0.58814,0.07544,4548729.00000
3260,1.58090,0.89481,0.59142,0.07474,4391545.50000
3270,1.56791,0.88736,0.58776,0.07548,4335628.80000
3280,1.58746,0.90537,0.58904,0.07538,4159528.50000
3290,1.59290,0.90984,0.58987,0.07555,4121853.00000
3300,1.58219,0.89974,0.58977,0.07524,4056366.00000
3310,1.58090,0.89808,0.58974,0.07558,4008524.10000
3320,1.57037,0.88769,0.58984,0.07558,3942121.80000
3330,1.56914,0.88672,0.58971,0.07523,3904738.20000
3340,1.55842,0.87637,0.58961,0.07536,3836305.20000
3350,1.55428,0.87176,0.58907,0.07581,3762570.30000
3360,1.54206,0.86056,0.58874,0.07557,3733896.00000
3370,1.52207,0.83884,0.58832,0.07579,3681282.30000
3380,1.50766,0.82700,0.58798,0.07593,3576873.00000
3390,1.51770,0.83771,0.58794,0.07585,3430349.40000
3400,1.51274,0.83315,0.58763,0.07597,3324306.60000
3410,1.49564,0.81563,0.58811,0.07584,3184923.60000
3420,1.49128,0.81118,0.58791,0.07620,3145787.40000
3430,1.49707,0.81748,0.58785,0.07607,3127945.80000
3440,1.50458,0.82486,0.58763,0.07623,3117535.20000
3450,1.50208,0.82225,0.58755,0.07637,3091011.60000
3460,1.50538,0.82602,0.58748,0.07613,3017008.50000
3470,1.51358,0.83378,0.58779,0.07623,2921210.70000
3480,1.52712,0.84749,0.58759,0.07642,2898400.50000
3490,1.53102,0.85167,0.58732,0.07622,2845018.20000
3500,1.54331,0.86452,0.58706,0.07586,2804416.20000
3510,1.55351,0.87459,0.58701,0.07608,2783746.80000
3520,1.31688,0.76306,0.46788,0.07218,2762529.60000
3530,0.99620,0.56811,0.34897,0.06770,2734334.40000
3540,1.00219,0.57025,0.35357,0.06709,2669907.60000
3550,1.52686,0.84838,0.58683,0.07612,2574062.40000
3560,1.53332,0.85518,0.58730,0.07596,2542789.50000
3570,1.54012,0.86208,0.58683,0.07585,2515193.40000
3580,1.55947,0.88052,0.58704,0.07618,2513067.30000
3590,1.57352,0.89535,0.58696,0.07575,2510653.80000
3600,1.57404,0.89574,0.58669,0.07597,2505327.60000
3610,1.57013,0.89204,0.58664,0.07597,2451846.00000
3620,1.58967,0.90743,0.58635,0.07620,2369449.20000
3630,1.59404,0.91680,0.58626,0.07574,2368488.00000
3640,1.59048,0.91416,0.58557,0.07576,2366720.40000
3650,1.59056,0.91415,0.58566,0.07567,2366664.00000
3660,1.60707,0.92994,0.58566,0.07537,2367744.60000
3670,1.59637,0.92085,0.58560,0.07480,2368695.60000
3680,1.57970,0.90500,0.58484,0.07477,2365848.60000
3690,1.57477,0.90058,0.58475,0.07441,2364962.40000
3700,1.56770,0.89376,0.58473,0.07422,2363634.00000
3710,1.55102,0.87899,0.58335,0.07354,2357083.20000
3720,1.52614,0.85538,0.58231,0.07330,2345174.40000
3730,1.51847,0.84900,0.58148,0.07303,2344371.60000
3740,1.52334,0.85458,0.58082,0.07255,2333565.30000
3750,1.55329,0.88147,0.58066,0.07245,2311080.60000
3760,1.56196,0.89484,0.58036,0.07193,2305883.40000
3770,1.56548,0.89946,0.58001,0.07135,2302999.80000
