frame,total,geometry,lighting,tonemap,index_count
1950,1.50046,0.82583,0.58290,0.07642,1255536.00000
1960,1.49875,0.82430,0.58316,0.07611,1255159.80000
1970,1.49962,0.82513,0.58292,0.07614,1232970.60000
1980,1.49789,0.82465,0.58210,0.07600,1172712.00000
1990,1.48982,0.81670,0.58117,0.07673,1158771.90000
2000,1.46763,0.79562,0.57979,0.07694,1147062.00000
2010,1.45301,0.78091,0.58020,0.07651,1144353.00000
2020,1.40870,0.73777,0.57954,0.07612,1162284.60000
2030,1.39096,0.72074,0.57871,0.07655,1090198.20000
2040,1.39538,0.72622,0.57831,0.07602,998284.80000
2050,1.39193,0.72202,0.57854,0.07635,861431.40000
2060,1.38508,0.71544,0.57880,0.07606,844934.40000
2070,1.38269,0.71340,0.57851,0.07604,772905.60000
2080,1.39412,0.72521,0.57814,0.07615,764781.00000
2090,1.40485,0.73582,0.57836,0.07596,760483.80000
2100,1.41064,0.74065,0.57865,0.07631,745395.00000
2110,1.39047,0.72041,0.57916,0.07628,733070.40000
2120,1.37602,0.70586,0.57947,0.07605,729492.00000
2130,1.37090,0.70076,0.57923,0.07630,720139.50000
2140,1.36822,0.69865,0.57895,0.07614,713475.00000
2150,1.36323,0.69298,0.57925,0.07646,705677.40000
2160,1.34856,0.67824,0.57933,0.07657,695272.20000
2170,1.32851,0.65807,0.57933,0.07640,670782.60000
2180,1.32454,0.65419,0.57926,0.07668,645144.60000
2190,1.32877,0.65850,0.57926,0.07642,637518.00000
2200,1.32102,0.65042,0.57956,0.07662,633843.00000
2210,1.31255,0.64235,0.57941,0.07628,626791.80000
2220,1.29156,0.62148,0.57944,0.07611,623481.00000
2230,1.27237,0.60242,0.57912,0.07623,620500.20000
2240,1.27165,0.60275,0.57818,0.07612,620157.00000
2250,1.27284,0.60488,0.57752,0.07624,615527.40000
2260,1.25849,0.59012,0.57778,0.07628,589299.30000
2270,1.22523,0.55678,0.57807,0.07600,571177.20000
2280,1.19485,0.52825,0.57706,0.07520,550159.20000
2290,1.09882,0.44476,0.56989,0.07019,508759.50000
2300,0.97214,0.32962,0.56384,0.06503,314115.30000
2310,0.85628,0.22030,0.56178,0.06104,315550.50000
2320,0.79003,0.15646,0.56120,0.05888,308115.00000
2330,0.81868,0.18216,0.56200,0.06097,327744.30000
2340,0.81610,0.17995,0.56178,0.06079,338605.20000
2350,1.01311,0.36245,0.56909,0.06744,820940.40000
2360,1.49793,0.81853,0.58904,0.07526,2292100.80000
2370,1.63760,0.95792,0.58838,0.07562,3113620.80000
2380,1.66827,0.98832,0.58856,0.07554,3406416.60000
2390,1.67765,0.99888,0.58772,0.07506,3616381.50000
2400,1.67038,0.99253,0.58715,0.07458,3699828.60000
2410,1.72022,1.04124,0.58720,0.07476,3925751.10000
2420,1.72207,1.04242,0.58723,0.07478,4025318.10000
2430,1.71076,1.03190,0.58729,0.07469,4000084.50000
2440,1.77672,1.09704,0.58745,0.07494,4012182.00000
2450,1.82336,1.14380,0.58744,0.07463,4235579.10000
2460,1.85380,1.17334,0.58779,0.07493,4352648.40000
2470,1.85730,1.17699,0.58804,0.07455,4330349.40000
2480,1.85583,1.17487,0.58830,0.07513,4303959.00000
2490,1.86131,1.17998,0.58830,0.07530,4250489.40000
2500,1.86052,1.17947,0.58774,0.07570,4142218.80000
2510,1.85537,1.17478,0.58733,0.07573,4022292.00000
2520,1.84183,1.16228,0.58674,0.07573,3971352.60000
2530,1.85779,1.17754,0.58700,0.07587,3907880.10000
2540,1.88586,1.20548,0.58687,0.07628,3891210.30000
2550,1.88723,1.20749,0.58692,0.07596,3820466.10000
2560,1.85079,1.17122,0.58664,0.07621,3641290.50000
2570,1.92731,1.24752,0.58656,0.07684,3412900.80000
2580,1.98958,1.31080,0.58670,0.07622,3117270.90000
2590,2.04459,1.36528,0.58715,0.07625,2952465.00000
2600,2.10550,1.42646,0.58717,0.07614,2794729.80000
2610,2.16306,1.48404,0.58709,0.07639,2650371.00000
2620,2.22438,1.54588,0.58666,0.07642,2476175.10000
2630,2.26960,1.59078,0.58638,0.07683,2441729.40000
2640,2.33801,1.66082,0.58526,0.07655,2427030.60000
2650,2.16926,1.49297,0.58545,0.07588,2381548.20000
2660,1.76675,1.08842,0.58639,0.07660,2292001.20000
2670,1.76602,1.08881,0.58548,0.07624,2173844.10000
2680,1.79759,1.12025,0.58569,0.07660,2113620.90000
2690,1.85114,1.17304,0.58643,0.07654,2017259.40000
2700,1.90741,1.22850,0.58714,0.07660,1987000.80000
2710,1.90739,1.22824,0.58762,0.07630,1967607.00000
2720,1.67959,0.99940,0.58894,0.07590,1976160.00000
2730,1.55307,0.87351,0.58895,0.07576,1918605.60000
2740,1.57289,0.89407,0.58860,0.07552,1731047.40000
2750,1.54769,0.86862,0.58826,0.07571,1678291.50000
2760,1.54015,0.86162,0.58758,0.07612,1666366.50000
2770,1.52976,0.85030,0.58744,0.07686,1596189.60000
2780,1.45692,0.77856,0.58685,0.07661,1552311.90000
2790,1.42541,0.74743,0.58698,0.07634,1532215.20000
2800,1.47957,0.80056,0.58766,0.07661,1507988.40000
2810,1.54950,0.87029,0.58806,0.07648,1469892.60000
2820,1.61851,0.94056,0.58672,0.07652,1462158.00000
2830,1.66072,0.98342,0.58569,0.07659,1471910.40000
2840,1.70279,1.02604,0.58561,0.07625,1484075.70000
2850,1.70111,1.02481,0.58566,0.07587,1454770.20000
2860,1.67697,1.00042,0.58570,0.07618,1414781.70000
2870,1.67932,1.00298,0.58501,0.07633,1377562.80000
2880,1.68278,1.00752,0.58372,0.07685,1309885.80000
2890,1.70912,1.03428,0.58276,0.07731,1277256.60000
2900,1.73078,1.05676,0.58245,0.07714,1277252.40000
2910,1.71603,1.04320,0.58177,0.07666,1272765.00000
2920,1.50381,0.83178,0.58044,0.07688,1261032.00000
2930,1.39897,0.72778,0.57968,0.07708,1223425.20000
2940,1.41754,0.74519,0.58081,0.07676,1242414.60000
2950,1.44861,0.77565,0.58186,0.07639,1203858.90000
2960,1.45098,0.77894,0.58126,0.07642,1168715.70000
2970,1.47702,0.80380,0.58183,0.07668,1165460.40000
2980,1.49122,0.81815,0.58220,0.07636,1165323.00000
2990,1.47638,0.80670,0.58048,0.07494,1165323.00000
3000,1.46044,0.79288,0.57891,0.07401,1276646.10000
3010,1.44327,0.77712,0.57810,0.07349,1327812.00000
3020,1.79604,1.12020,0.58453,0.07538,2979569.10000
3030,1.78892,1.10709,0.58636,0.07706,6039584.10000
3040,1.54120,0.86103,0.58670,0.07562,5473671.60000
3050,1.53610,0.85546,0.58694,0.07583,5327911.20000
3060,1.53387,0.85249,0.58751,0.07594,5247549.30000
3070,1.54329,0.86086,0.58799,0.07622,5318688.00000
3080,1.57310,0.89134,0.58757,0.07600,5443851.60000
3090,1.58244,0.90099,0.58720,0.07623,5463180.00000
3100,1.60181,0.92086,0.58698,0.07604,5528318.40000
3110,1.62234,0.94134,0.58676,0.07603,5518302.60000
3120,1.64168,0.96018,0.58746,0.07606,5501800.80000
3130,1.65046,0.96942,0.58708,0.07594,5422501.80000
3140,1.64380,0.96258,0.58714,0.07594,5381229.00000
3150,1.62531,0.94408,0.58720,0.07603,5279326.50000
3160,1.61403,0.93256,0.58676,0.07658,5234319.60000
3170,1.60919,0.92822,0.58675,0.07632,5154321.00000
3180,1.61923,0.93784,0.58625,0.07678,5149010.40000
3190,1.62530,0.94417,0.58626,0.07698,5136630.00000
3200,1.62460,0.94362,0.58654,0.07642,5036211.00000
3210,1.61293,0.93184,0.58702,0.07646,4856564.40000
3220,1.61978,0.93838,0.58718,0.07648,4841081.10000
3230,1.60064,0.91796,0.58794,0.07675,4635634.80000
3240,1.59008,0.90702,0.58836,0.07682,4573846.20000
3250,1.58302,0.90064,0.58816,0.07640,4548729.00000
3260,1.57216,0.88967,0.58812,0.07654,4391545.50000
3270,1.56862,0.88708,0.58783,0.07633,4335628.80000
3280,1.58525,0.90165,0.58914,0.07673,4159528.50000
3290,1.59269,0.90880,0.58975,0.07654,4121853.00000
3300,1.58503,0.90134,0.58982,0.07655,4056366.00000
3310,1.58177,0.89859,0.58953,0.07636,4008524.10000
3320,1.57315,0.89004,0.58961,0.07658,3942121.80000
3330,1.56989,0.88585,0.58968,0.07706,3904738.20000
3340,1.56256,0.87869,0.58974,0.07697,3836305.20000
3350,1.55668,0.87368,0.58924,0.07697,3762570.30000
3360,1.54294,0.85996,0.58900,0.07724,3733896.00000
3370,1.52111,0.83878,0.58827,0.07725,3681282.30000
3380,1.50768,0.82603,0.58814,0.07693,3576873.00000
3390,1.51938,0.83745,0.58816,0.07774,3430349.40000
3400,1.51403,0.83228,0.58809,0.07751,3324306.60000
3410,1.49665,0.81503,0.58812,0.07732,3184923.60000
3420,1.49313,0.81152,0.58846,0.07720,3145787.40000
3430,1.49948,0.81794,0.58815,0.07750,3127945.80000
3440,1.50381,0.82264,0.58791,0.07745,3117535.20000
3450,1.50353,0.82280,0.58775,0.07742,3091011.60000
3460,1.50762,0.82670,0.58781,0.07738,3017008.50000
3470,1.51440,0.83365,0.58778,0.07723,2921210.70000
3480,1.52627,0.84536,0.58750,0.07741,2898400.50000
3490,1.52902,0.84927,0.58698,0.07692,2845018.20000
3500,1.54137,0.86094,0.58722,0.07726,2804416.20000
3510,1.55791,0.87808,0.58703,0.07699,2783746.80000
3520,1.57168,0.89228,0.58678,0.07708,2762529.60000
3530,1.52622,0.84731,0.58665,0.07674,2734334.40000
3540,1.52176,0.84286,0.58636,0.07718,2669907.60000
3550,1.53177,0.85262,0.58648,0.07709,2574062.40000
3560,1.53966,0.86034,0.58702,0.07683,2542789.50000
3570,1.54472,0.86600,0.58652,0.07684,2515193.40000
3580,1.56631,0.88676,0.58672,0.07716,2513067.30000
3590,1.57603,0.89741,0.58642,0.07694,2510653.80000
3600,1.57606,0.89738,0.58632,0.07681,2505327.60000
3610,1.57355,0.89478,0.58641,0.07747,2451846.00000
3620,1.58928,0.91120,0.58593,0.07689,2369449.20000
3630,1.59676,0.91883,0.58594,0.07675,2368488.00000
3640,1.59400,0.91634,0.58550,0.07703,2366720.40000
3650,1.59408,0.91682,0.58532,0.07683,2366664.00000
3660,1.61110,0.93358,0.58553,0.07648,2367744.60000
3670,1.59871,0.92193,0.58508,0.07635,2368695.60000
3680,1.58656,0.91047,0.58459,0.07599,2365848.60000
3690,1.57982,0.90507,0.58436,0.07518,2364962.40000
3700,1.57456,0.90024,0.58414,0.07506,2363634.00000
3710,1.55594,0.88285,0.58326,0.07445,2357083.20000
3720,1.52812,0.85666,0.58225,0.07412,2345174.40000
3730,1.52551,0.85543,0.58109,0.07384,2344371.60000
3740,1.52972,0.85990,0.58096,0.07366,2333565.30000
3750,1.55062,0.88151,0.58062,0.07335,2311080.60000
3760,1.56683,0.89826,0.58024,0.07323,2305883.40000
3770,1.56907,0.90118,0.58014,0.07273,2302999.80000
3780,1.55987,0.89313,0.57951,0.07222,2265827.70000
3790,1.54474,0.87974,0.57882,0.07144,2222516.40000
3800,1.53024,0.86510,0.57845,0.07154,2151437.40000
3810,1.51890,0.85438,0.57825,0.07112,2134032.60000
