frame,total,visibility,gbuffer,lighting,index_count
890,0.89805,0.36875,0.49912,0.02035,10864839.00000
900,0.90024,0.36996,0.49917,0.02107,10864835.40000
910,0.90253,0.36805,0.49814,0.02610,10864828.20000
920,0.88362,0.35767,0.48714,0.02862,10864825.20000
930,0.88015,0.35736,0.48388,0.02844,10864821.00000
940,0.88625,0.35697,0.49020,0.02862,10864821.00000
950,0.88858,0.35606,0.49397,0.02834,10864821.00000
960,0.89050,0.35478,0.49802,0.02782,10864818.00000
970,0.88790,0.35245,0.49957,0.02551,10864786.20000
980,0.87290,0.34199,0.49762,0.02300,10864773.00000
990,0.87866,0.34664,0.49936,0.02176,10864773.00000
1000,0.87401,0.34456,0.49937,0.02029,10625328.60000
1010,0.84505,0.31472,0.49909,0.02103,9667551.00000
1020,0.83959,0.30853,0.49936,0.02185,9667551.00000
1030,0.83436,0.30323,0.49922,0.02171,9667551.00000
1040,0.83564,0.30413,0.49915,0.02210,9667551.00000
1050,0.84307,0.31039,0.49926,0.02303,10146439.80000
1060,0.86798,0.33448,0.49936,0.02408,10864773.00000
1070,0.87615,0.34045,0.49934,0.02605,10864773.00000
1080,0.85280,0.31822,0.49929,0.02490,10025094.60000
1090,0.81940,0.28911,0.49921,0.02101,9329834.40000
1100,0.81817,0.28745,0.49869,0.02171,9156234.00000
1110,0.81494,0.28486,0.49832,0.02125,9156234.00000
1120,0.81638,0.28672,0.49850,0.02120,9156234.00000
1130,0.81583,0.28584,0.49840,0.02113,9153888.00000
1140,0.80008,0.27144,0.49828,0.02022,8888382.00000
1150,0.74392,0.21647,0.49800,0.01950,6681090.00000
1160,0.74059,0.21391,0.49798,0.01907,7146947.40000
1170,0.81392,0.28530,0.49831,0.02009,9101922.00000
1180,0.80626,0.27731,0.49831,0.02042,9097980.00000
1190,0.80644,0.27712,0.49841,0.02040,9099990.00000
1200,0.80940,0.28079,0.49836,0.01970,9103005.00000
1210,0.80756,0.27856,0.49835,0.01997,9103881.00000
1220,0.80399,0.27526,0.49844,0.02010,9103005.00000
1230,0.80319,0.27448,0.49867,0.01982,9103013.40000
1240,0.80830,0.27957,0.49850,0.01966,9103039.20000
1250,0.80916,0.27961,0.49911,0.02019,9100531.50000
1260,0.80082,0.27181,0.49909,0.01961,9094303.20000
1270,0.79902,0.27078,0.49843,0.01929,9091825.20000
1280,0.79450,0.26691,0.49861,0.01852,8847516.90000
1290,0.78754,0.26022,0.49836,0.01862,8728518.00000
1300,0.77640,0.24984,0.49851,0.01772,8236771.20000
1310,0.70812,0.18219,0.49905,0.01734,6191688.00000
1320,0.73148,0.20488,0.49892,0.01760,6862126.50000
1330,0.79232,0.18248,0.52310,0.01899,5573805.00000
1340,0.71714,0.19242,0.49824,0.01655,6060954.00000
1350,0.75350,0.22782,0.49718,0.01769,6881545.80000
1360,0.85269,0.32646,0.49693,0.01888,9634320.90000
1370,0.87426,0.34597,0.49848,0.01955,10864779.00000
1380,0.87510,0.34626,0.49844,0.02036,10864773.60000
1390,0.87557,0.34422,0.49898,0.02237,10864773.00000
1400,0.87809,0.34447,0.49848,0.02493,10864774.80000
1410,0.79541,0.32690,0.43718,0.02117,10566703.20000
1420,0.73296,0.31903,0.38414,0.01886,10592118.60000
1430,0.81068,0.34110,0.43648,0.02258,10864791.00000
1440,0.80804,0.34293,0.43190,0.02330,10864798.20000
1450,0.81214,0.34628,0.43234,0.02351,10864803.00000
1460,0.84184,0.36124,0.44362,0.02659,10864803.00000
1470,0.83361,0.35006,0.44677,0.02635,10864803.00000
1480,0.84212,0.35305,0.45162,0.02705,10864807.80000
1490,0.84378,0.35434,0.45162,0.02775,10864813.20000
1500,0.84353,0.35789,0.44864,0.02682,10864818.60000
1510,0.84211,0.36128,0.44464,0.02562,10864824.00000
1520,0.85313,0.36424,0.43453,0.02424,10864827.00000
1530,0.79980,0.35989,0.40809,0.02158,10864822.20000
1540,0.77156,0.35979,0.38116,0.02045,10864824.00000
1550,0.77090,0.35987,0.38028,0.02040,10864827.00000
1560,0.77638,0.36161,0.38464,0.01986,10864828.20000
1570,0.78153,0.36292,0.38902,0.01956,10869039.60000
1580,0.79029,0.36514,0.39600,0.01938,10951032.60000
1590,0.80436,0.36578,0.40742,0.01986,10974487.80000
1600,0.80536,0.36463,0.41067,0.01959,10974497.40000
1610,0.79197,0.36320,0.39976,0.01903,10974504.00000
1620,0.77577,0.36112,0.38594,0.01860,10974501.00000
1630,0.75723,0.35954,0.36931,0.01828,10974495.00000
1640,0.74982,0.35962,0.36178,0.01799,10974492.00000
1650,0.74620,0.35802,0.36058,0.01798,10974492.00000
1660,0.74188,0.35767,0.35662,0.01795,10974493.80000
1670,0.73675,0.35737,0.35182,0.01784,10974916.20000
1680,0.73606,0.36165,0.34632,0.01782,11108102.10000
1690,0.72739,0.36508,0.33492,0.01752,11241013.20000
1700,0.71394,0.36492,0.32189,0.01748,11241018.60000
1710,0.69934,0.36312,0.30874,0.01740,11241024.00000
1720,0.68554,0.36349,0.29496,0.01724,11241025.80000
1730,0.67141,0.36177,0.28228,0.01713,11241037.20000
1740,0.65483,0.36016,0.26761,0.01693,11241052.20000
1750,0.63888,0.35854,0.25364,0.01655,11241054.00000
1760,0.62735,0.35746,0.24408,0.01625,11241054.00000
1770,0.62066,0.35835,0.23617,0.01601,11241054.00000
1780,0.61503,0.35959,0.22902,0.01600,11241054.00000
1790,0.60626,0.35920,0.22111,0.01576,11241054.00000
1800,0.59944,0.35866,0.21547,0.01568,11241054.00000
1810,0.59746,0.35865,0.21322,0.01565,11241049.80000
1820,0.60023,0.35856,0.21564,0.01568,11241039.60000
1830,0.60448,0.35812,0.22026,0.01579,11241032.40000
1840,0.61012,0.35819,0.22630,0.01577,11241024.00000
1850,0.61880,0.35968,0.23361,0.01589,11241018.00000
1860,0.62951,0.36023,0.24352,0.01625,11241019.80000
1870,0.64515,0.36161,0.25751,0.01650,11241019.80000
1880,0.65817,0.36236,0.26823,0.01676,11241012.60000
1890,0.67266,0.36406,0.28213,0.01694,11241006.00000
1900,0.68501,0.36504,0.29247,0.01714,11241003.00000
1910,0.69833,0.36528,0.30536,0.01736,11240994.00000
1920,0.71519,0.36712,0.32043,0.01773,11240985.60000
1930,0.72697,0.36696,0.33250,0.01780,11240971.20000
1940,0.74381,0.36832,0.34746,0.01804,11240961.00000
1950,0.75955,0.36951,0.36196,0.01815,11240949.00000
1960,0.77808,0.37013,0.37933,0.01847,11240934.60000
1970,0.79207,0.36950,0.39362,0.01894,11240930.40000
1980,0.80517,0.36878,0.40746,0.01941,11161169.70000
1990,0.78136,0.36041,0.39228,0.01862,10974408.00000
2000,0.76419,0.35852,0.37771,0.01824,10974408.00000
2010,0.77681,0.36119,0.38654,0.01861,10974408.00000
2020,0.79162,0.36194,0.40051,0.01877,10974408.00000
2030,0.78943,0.35888,0.40216,0.01859,10974408.00000
2040,0.76958,0.35376,0.38773,0.01821,10973341.80000
2050,0.77192,0.35197,0.39121,0.01836,10972275.60000
2060,0.81372,0.35682,0.42666,0.01971,10974408.00000
2070,0.83321,0.35215,0.45047,0.02009,10846963.80000
2080,0.77488,0.32679,0.41976,0.01825,10364410.50000
2090,0.72358,0.30588,0.39031,0.01747,10054158.00000
2100,0.72574,0.30137,0.39628,0.01749,10013727.00000
2110,0.77884,0.31171,0.43836,0.01838,10195232.40000
2120,0.86004,0.33192,0.49638,0.02177,10491190.80000
2130,0.86856,0.33623,0.49915,0.02284,10491226.80000
2140,0.87042,0.34154,0.49491,0.02396,10606616.40000
2150,0.86356,0.34446,0.48418,0.02421,10839546.30000
2160,0.79965,0.33093,0.43901,0.01963,10082360.10000
2170,0.63158,0.22786,0.37680,0.01749,7223112.00000
2180,0.63748,0.21703,0.39189,0.01753,6549874.20000
2190,0.63630,0.20768,0.40138,0.01764,6266152.50000
2200,0.50572,0.16707,0.31182,0.01734,5132634.90000
2210,0.30241,0.10268,0.17515,0.01485,3836330.40000
2220,0.22691,0.08913,0.11388,0.01422,3796645.80000
2230,0.17602,0.07027,0.08176,0.01426,2713873.80000
2240,0.11109,0.02931,0.05770,0.01426,1232427.90000
2250,0.08024,0.01334,0.04317,0.01424,384978.60000
2260,0.08523,0.01074,0.05069,0.01426,521978.40000
2270,0.16067,0.06396,0.07267,0.01425,2713873.80000
2280,0.12032,0.03056,0.06576,0.01424,1252506.00000
2290,0.11307,0.02999,0.05887,0.01427,1252506.00000
2300,0.07622,0.00716,0.04494,0.01426,130779.00000
2310,0.07006,0.00374,0.04219,0.01424,0.00000
2320,0.06999,0.00380,0.04240,0.01422,0.00000
2330,0.06995,0.00381,0.04225,0.01423,0.00000
2340,0.06901,0.00372,0.04146,0.01424,0.00000
2350,0.06848,0.00372,0.04063,0.01424,0.00000
2360,0.06806,0.00398,0.04004,0.01422,0.00000
2370,0.06909,0.00389,0.04108,0.01423,0.00000
2380,0.07023,0.00375,0.04242,0.01422,0.00000
2390,0.07009,0.00374,0.04232,0.01424,0.00000
