frame,total,visibility,resolve,index_count
1630,1.69657,0.35239,1.33703,10974495.00000
1640,1.66854,0.35230,1.30928,10974492.00000
1650,1.65438,0.35137,1.29584,10974492.00000
1660,1.63043,0.35047,1.27269,10974493.80000
1670,1.61764,0.35053,1.26006,10974916.20000
1680,1.60516,0.35410,1.24518,11108102.10000
1690,1.57033,0.35692,1.20589,11241013.20000
1700,1.51817,0.35738,1.15383,11241018.60000
1710,1.46194,0.35642,1.09819,11241024.00000
1720,1.41123,0.35620,1.04798,11241025.80000
1730,1.36333,0.35491,1.00107,11241037.20000
1740,1.30338,0.35288,0.94354,11241052.20000
1750,1.25050,0.35111,0.89221,11241054.00000
1760,1.20362,0.35032,0.84587,11241054.00000
1770,1.17543,0.35185,0.81653,11241054.00000
1780,1.14502,0.35192,0.78613,11241054.00000
1790,1.11425,0.35135,0.75572,11241054.00000
1800,1.09358,0.35185,0.73463,11241054.00000
1810,1.09201,0.35196,0.73103,11241049.80000
1820,1.09700,0.35136,0.73834,11241039.60000
1830,1.11952,0.35198,0.76061,11241032.40000
1840,1.14047,0.35264,0.78091,11241024.00000
1850,1.16368,0.35282,0.80370,11241018.00000
1860,1.20365,0.35411,0.84278,11241019.80000
1870,1.24892,0.35544,0.88615,11241019.80000
1880,1.29550,0.35530,0.93328,11241012.60000
1890,1.34846,0.35744,0.98397,11241006.00000
1900,1.39515,0.35941,1.02886,11241003.00000
1910,1.44550,0.35936,1.07931,11240994.00000
1920,1.49998,0.36007,1.13244,11240985.60000
1930,1.55598,0.36222,1.18624,11240971.20000
1940,1.61640,0.36366,1.24537,11240961.00000
1950,1.67723,0.36448,1.30562,11240949.00000
1960,1.74374,0.36397,1.37289,11240934.60000
1970,1.80612,0.36375,1.43516,11240930.40000
1980,1.85808,0.36287,1.48800,11161169.70000
1990,1.78657,0.35551,1.42434,10974408.00000
2000,1.72591,0.35372,1.36481,10974408.00000
2010,1.76317,0.35611,1.39949,10974408.00000
2020,1.81481,0.35582,1.45152,10974408.00000
2030,1.81424,0.35365,1.45381,10974408.00000
2040,1.75492,0.34836,1.39961,10973341.80000
2050,1.76806,0.34622,1.41452,10972275.60000
2060,1.90880,0.35025,1.55126,10974408.00000
2070,1.99460,0.34572,1.64166,10846963.80000
2080,1.85068,0.31903,1.52430,10364410.50000
2090,1.71415,0.29550,1.41151,10054158.00000
2100,1.73532,0.29123,1.43703,10013727.00000
2110,1.91471,0.30233,1.60470,10195232.40000
2120,2.15491,0.32434,1.82315,10491190.80000
2130,2.16966,0.32838,1.83387,10491226.80000
2140,2.15315,0.33385,1.81221,10606616.40000
2150,2.12210,0.33562,1.77900,10839546.30000
2160,1.93347,0.32220,1.60402,10082360.10000
2170,1.58468,0.21318,1.36413,7223112.00000
2180,1.63387,0.20179,1.42441,6549874.20000
2190,1.65762,0.19278,1.45779,6266152.50000
2200,1.26660,0.15512,1.10434,5132634.90000
2210,0.66879,0.10139,0.56038,3836330.40000
2220,0.41472,0.08865,0.31926,3796645.80000
2230,0.27024,0.06989,0.19346,2713873.80000
2240,0.13038,0.02938,0.09366,1232427.90000
2250,0.04510,0.01314,0.02481,384978.60000
2260,0.08255,0.01069,0.06510,521978.40000
2270,0.23694,0.06358,0.16622,2713873.80000
2280,0.17831,0.03019,0.14100,1252506.00000
2290,0.14374,0.02999,0.10676,1252506.00000
2300,0.04826,0.00724,0.03277,130779.00000
2310,0.03143,0.00376,0.02066,0.00000
2320,0.03009,0.00372,0.01944,0.00000
2330,0.02981,0.00372,0.01914,0.00000
2340,0.03002,0.00381,0.01938,0.00000
2350,0.02953,0.00372,0.01890,0.00000
2360,0.02982,0.00373,0.01894,0.00000
2370,0.03038,0.00374,0.01964,0.00000
2380,0.02989,0.00376,0.01915,0.00000
2390,0.02906,0.00382,0.01815,0.00000
