frame,total,depth_prepass,geometry,lighting,index_count
3070,0.66656,0.23746,0.38916,0.02930,8044923.00000
3080,0.68750,0.24091,0.40514,0.03107,8131549.20000
3090,0.70290,0.24208,0.41898,0.03189,8141701.20000
3100,0.68499,0.24186,0.40120,0.03196,8144034.00000
3110,0.69615,0.24310,0.41122,0.03190,8144147.40000
3120,0.69214,0.24344,0.40640,0.03221,8144160.00000
3130,0.68892,0.24401,0.40186,0.03258,8144160.00000
3140,0.68290,0.24427,0.39568,0.03284,8144097.00000
3150,0.67764,0.24396,0.38967,0.03388,8144034.00000
3160,0.68644,0.24321,0.39941,0.03414,8144034.00000
3170,0.68404,0.24369,0.39580,0.03438,8144034.00000
3180,0.67718,0.24308,0.38864,0.03526,8144034.00000
3190,0.69126,0.24315,0.40247,0.03580,8144034.00000
3200,0.68036,0.24343,0.39201,0.03496,8144034.00000
3210,0.68773,0.24323,0.39918,0.03510,8144034.00000
3220,0.69004,0.24308,0.40237,0.03441,8143638.00000
3230,0.68336,0.24359,0.39563,0.03420,8132722.80000
3240,0.68320,0.24272,0.39711,0.03375,8127407.40000
3250,0.68437,0.24275,0.39862,0.03292,8126328.00000
3260,0.67622,0.24210,0.39193,0.03210,8125111.20000
3270,0.67242,0.24141,0.38852,0.03186,8104036.80000
3280,0.65699,0.23834,0.37788,0.03054,7920713.10000
3290,0.65784,0.23844,0.37857,0.03051,7903594.80000
3300,0.65568,0.23724,0.37736,0.03068,7897557.60000
3310,0.65651,0.23828,0.37709,0.03042,7888524.00000
3320,0.65418,0.23676,0.37684,0.03016,7877561.40000
3330,0.65758,0.23735,0.37956,0.03028,7861951.20000
3340,0.65935,0.23530,0.38295,0.03075,7818999.60000
3350,0.66127,0.23580,0.38495,0.03054,7813254.00000
3360,0.66108,0.23518,0.38481,0.03086,7813254.00000
3370,0.66436,0.23594,0.38562,0.03268,7806210.00000
3380,0.65344,0.23350,0.37690,0.03263,7763146.80000
3390,0.65298,0.23248,0.37969,0.02999,7705318.80000
3400,0.64566,0.23120,0.37439,0.02956,7672203.60000
3410,0.64694,0.23002,0.37726,0.02942,7634994.00000
3420,0.64555,0.23004,0.37547,0.02907,7634994.00000
3430,0.64340,0.23028,0.37357,0.02900,7634994.00000
3440,0.64244,0.22982,0.37284,0.02910,7632596.40000
3450,0.64692,0.23020,0.37749,0.02862,7632330.00000
3460,0.64404,0.22966,0.37558,0.02815,7632286.80000
3470,0.63944,0.22917,0.37201,0.02797,7602006.00000
3480,0.64770,0.22694,0.38258,0.02808,7516605.60000
3490,0.63918,0.22291,0.37850,0.02795,7377719.40000
3500,0.63003,0.21706,0.37413,0.02800,7167958.50000
3510,0.62218,0.21331,0.37067,0.02766,7055791.20000
3520,0.61967,0.21298,0.36783,0.02833,7035301.20000
3530,0.62594,0.21177,0.37654,0.02742,7009089.00000
3540,0.61584,0.21201,0.36696,0.02674,7005777.00000
3550,0.61531,0.21213,0.36614,0.02676,6999966.00000
3560,0.61182,0.21219,0.36266,0.02670,6990720.00000
3570,0.60793,0.21169,0.35993,0.02635,6989616.00000
3580,0.61845,0.21112,0.37001,0.02670,6989616.00000
3590,0.61222,0.21131,0.36402,0.02684,6980094.00000
3600,0.60968,0.21125,0.36118,0.02675,6944433.60000
3610,0.60912,0.21072,0.36125,0.02672,6930984.00000
3620,0.60905,0.21017,0.36121,0.02704,6930984.00000
3630,0.60452,0.21178,0.35527,0.02717,6930984.00000
3640,0.60811,0.21097,0.35951,0.02723,6930984.00000
3650,0.60017,0.20455,0.35823,0.02685,6651048.00000
3660,0.58298,0.19879,0.34812,0.02604,6464424.00000
3670,0.58006,0.19891,0.34531,0.02550,6459480.00000
3680,0.59049,0.19872,0.35702,0.02461,6452777.40000
3690,0.57869,0.19880,0.34643,0.02390,6452664.00000
3700,0.57651,0.19868,0.34467,0.02363,6452664.00000
3710,0.57449,0.19838,0.34252,0.02368,6452664.00000
3720,0.58276,0.19841,0.35022,0.02391,6452664.00000
3730,0.58958,0.19856,0.35734,0.02406,6452664.00000
3740,0.58768,0.19796,0.35620,0.02380,6452664.00000
3750,0.58584,0.19794,0.35496,0.02324,6452664.00000
