frame,total,geometry,lighting,index_count
1750,0.65294,0.60865,0.03722,7985956.20000
1760,0.65062,0.60657,0.03681,7787619.60000
1770,0.64714,0.60410,0.03597,7530717.00000
1780,0.65209,0.60863,0.03580,7427402.40000
1790,0.63857,0.59894,0.03271,6990182.40000
1800,0.65996,0.61902,0.03273,6983793.00000
1810,0.66916,0.63032,0.03180,6983793.00000
1820,0.67403,0.63540,0.03165,6973673.70000
1830,0.67375,0.63600,0.03070,6963402.00000
1840,0.67673,0.63875,0.03050,6963356.40000
1850,0.68246,0.64492,0.03018,6962112.00000
1860,0.69126,0.65420,0.02996,6953349.00000
1870,0.68605,0.64852,0.02933,6944862.00000
1880,0.68750,0.65121,0.02898,6944862.00000
1890,0.66475,0.63092,0.02658,6558870.00000
1900,0.65680,0.62335,0.02615,6558870.00000
1910,0.64602,0.61271,0.02628,6558870.00000
1920,0.63924,0.60694,0.02485,6046112.40000
1930,0.63349,0.60146,0.02454,6034722.00000
1940,0.62360,0.59222,0.02441,6034722.00000
1950,0.61868,0.58696,0.02421,5990710.80000
1960,0.62019,0.58892,0.02437,5990314.80000
1970,0.62626,0.59388,0.02448,5842207.80000
1980,0.60000,0.56994,0.02270,5447708.70000
1990,0.60343,0.57351,0.02284,5451609.00000
2000,0.61438,0.58495,0.02239,5451609.00000
2010,0.60903,0.57907,0.02272,5444671.80000
2020,0.57448,0.54466,0.02224,5444901.00000
2030,0.55308,0.52374,0.02202,5297904.60000
2040,0.54595,0.51754,0.02118,5208151.80000
2050,0.54165,0.51312,0.02154,5207691.00000
2060,0.53708,0.50820,0.02128,5207691.00000
2070,0.49911,0.47085,0.02095,4036655.40000
2080,0.48626,0.45803,0.02075,3727287.00000
2090,0.49042,0.46202,0.02100,3727287.00000
2100,0.50068,0.47250,0.02056,3705588.60000
2110,0.49422,0.46648,0.02080,3618915.00000
2120,0.49168,0.46377,0.02070,3618915.00000
2130,0.49128,0.46391,0.02038,3585544.50000
2140,0.48802,0.46108,0.02015,3499356.00000
2150,0.48782,0.46094,0.01978,3499356.00000
2160,0.47409,0.44704,0.01969,3434960.40000
2170,0.46601,0.43901,0.01975,3337312.20000
2180,0.47334,0.44653,0.01981,3327910.80000
2190,0.46658,0.43971,0.01970,3326756.40000
2200,0.48157,0.45474,0.01943,3284885.40000
2210,0.47471,0.44779,0.01952,3266988.00000
2220,0.47446,0.44791,0.01946,3266988.00000
2230,0.45884,0.43243,0.01895,3195621.00000
2240,0.46196,0.43564,0.01887,3114666.00000
2250,0.43811,0.41243,0.01877,3110658.00000
2260,0.45412,0.42856,0.01816,3110223.60000
2270,0.46026,0.43517,0.01827,3107632.20000
2280,0.41694,0.39171,0.01813,3061461.60000
2290,0.36620,0.34245,0.01692,2951409.30000
2300,0.27690,0.25358,0.01657,2661215.40000
2310,0.20980,0.18653,0.01630,2830292.40000
2320,0.18633,0.16438,0.01521,2955202.80000
2330,0.20515,0.18303,0.01534,2936598.00000
2340,0.20069,0.17876,0.01519,2925376.80000
2350,0.34651,0.32308,0.01635,4447362.90000
2360,0.63093,0.60236,0.02121,6957913.50000
2370,0.65666,0.62382,0.02546,7457976.00000
2380,0.70550,0.67134,0.02700,7792472.10000
2390,0.69244,0.65692,0.02856,8135277.00000
2400,0.68329,0.64710,0.02915,8183354.70000
2410,0.68380,0.64700,0.02945,8254320.60000
2420,0.68260,0.64242,0.03155,8273556.00000
2430,0.67044,0.63171,0.03182,8254764.00000
2440,0.70275,0.66492,0.03074,8292348.00000
2450,0.70018,0.66210,0.03094,8264740.20000
2460,0.70174,0.66300,0.03150,8264595.00000
2470,0.70456,0.66657,0.03086,8264595.00000
2480,0.70834,0.67010,0.03113,8264557.20000
2490,0.71440,0.67519,0.03182,8241388.80000
2500,0.71723,0.67852,0.03160,8108993.40000
2510,0.71296,0.67411,0.03163,8092652.40000
2520,0.71130,0.67245,0.03177,8085033.00000
2530,0.71804,0.67927,0.03157,8085033.00000
2540,0.71264,0.67370,0.03184,8096659.20000
2550,0.71058,0.67038,0.03290,8108604.60000
2560,0.71149,0.66894,0.03542,8164023.00000
2570,0.72690,0.68694,0.03263,8174460.00000
2580,0.77560,0.73624,0.03228,8119383.90000
2590,0.78636,0.74686,0.03225,8022754.80000
2600,0.82868,0.79029,0.03078,7735798.80000
2610,0.82803,0.79229,0.02832,7320041.40000
2620,0.84652,0.81170,0.02704,7211924.40000
2630,0.85591,0.82192,0.02678,7183030.20000
2640,0.87878,0.84587,0.02542,7199975.40000
2650,0.83894,0.80443,0.02676,7203627.00000
2660,0.67460,0.63739,0.02988,7203627.00000
2670,0.67930,0.64131,0.03030,7201927.80000
2680,0.71356,0.67675,0.02957,7199379.00000
2690,0.71594,0.67956,0.02906,7191180.60000
2700,0.72007,0.68427,0.02843,7147927.20000
2710,0.70587,0.67125,0.02746,6927421.20000
2720,0.66422,0.62954,0.02738,6801102.00000
2730,0.62116,0.58748,0.02628,6677148.00000
2740,0.61500,0.58253,0.02535,6599951.40000
2750,0.61030,0.57837,0.02474,6542559.00000
2760,0.62192,0.59016,0.02429,6506229.60000
2770,0.62076,0.58838,0.02422,6452277.00000
2780,0.58992,0.55810,0.02428,6486535.80000
2790,0.58159,0.54983,0.02435,6509119.20000
2800,0.58530,0.55368,0.02428,6503435.40000
2810,0.59437,0.56189,0.02498,6506247.00000
2820,0.60814,0.57603,0.02474,6470295.00000
2830,0.63176,0.59997,0.02444,6380098.80000
2840,0.64094,0.60894,0.02429,6299280.00000
2850,0.63254,0.60062,0.02439,6291247.20000
2860,0.62147,0.58826,0.02519,6287307.00000
2870,0.61068,0.57814,0.02504,6269037.00000
2880,0.58857,0.55681,0.02420,6228684.00000
2890,0.62284,0.59134,0.02421,6224199.00000
2900,0.62587,0.59470,0.02387,6216471.00000
2910,0.66049,0.62889,0.02427,6183156.60000
2920,0.59445,0.56239,0.02479,6158480.40000
2930,0.57150,0.53955,0.02441,6132285.00000
2940,0.54954,0.51758,0.02444,6233439.00000
2950,0.56298,0.52948,0.02503,6307221.00000
2960,0.56473,0.53222,0.02506,6307221.00000
2970,0.57854,0.54609,0.02482,6307221.00000
2980,0.59332,0.56142,0.02465,6311469.00000
2990,0.59279,0.56121,0.02402,6311469.00000
3000,0.55919,0.52913,0.02282,6368460.90000
3010,0.53796,0.50722,0.02320,6468307.50000
3020,0.66738,0.63665,0.02332,7368027.00000
3030,0.62275,0.58278,0.03279,8190630.00000
3040,0.56208,0.52224,0.03266,7983019.20000
3050,0.56331,0.52314,0.03298,7984668.00000
3060,0.58230,0.54220,0.03300,7984668.00000
3070,0.57570,0.53486,0.03341,8044923.00000
3080,0.57772,0.53535,0.03533,8131549.20000
3090,0.57295,0.53012,0.03567,8141701.20000
3100,0.58376,0.54033,0.03618,8144034.00000
3110,0.58684,0.54311,0.03638,8144147.40000
3120,0.58664,0.54288,0.03637,8144160.00000
3130,0.59735,0.55385,0.03640,8144160.00000
3140,0.59916,0.55610,0.03692,8144097.00000
3150,0.59207,0.54729,0.03778,8144034.00000
3160,0.59452,0.54956,0.03777,8144034.00000
3170,0.58762,0.54222,0.03779,8144034.00000
3180,0.58554,0.53972,0.03872,8144034.00000
3190,0.58850,0.54214,0.03916,8144034.00000
3200,0.59263,0.54618,0.03909,8144034.00000
3210,0.59112,0.54567,0.03854,8144034.00000
3220,0.60410,0.55852,0.03857,8143638.00000
3230,0.60318,0.55808,0.03816,8132722.80000
3240,0.60072,0.55528,0.03816,8127407.40000
3250,0.59335,0.54935,0.03710,8126328.00000
3260,0.59814,0.55485,0.03627,8125111.20000
3270,0.59455,0.55111,0.03620,8104036.80000
3280,0.58920,0.54736,0.03465,7920713.10000
3290,0.58981,0.54826,0.03456,7903594.80000
3300,0.58527,0.54341,0.03415,7897557.60000
3310,0.58591,0.54434,0.03443,7888524.00000
3320,0.59399,0.55278,0.03389,7877561.40000
3330,0.59739,0.55633,0.03393,7861951.20000
3340,0.59413,0.55301,0.03392,7818999.60000
3350,0.59962,0.55867,0.03364,7813254.00000
3360,0.58873,0.54754,0.03396,7813254.00000
3370,0.57899,0.53672,0.03500,7806210.00000
3380,0.57918,0.53637,0.03570,7763146.80000
3390,0.58998,0.55001,0.03260,7705318.80000
3400,0.59320,0.55354,0.03211,7672203.60000
3410,0.58057,0.54123,0.03170,7634994.00000
3420,0.57794,0.53864,0.03186,7634994.00000
3430,0.57690,0.53804,0.03154,7634994.00000
3440,0.58366,0.54523,0.03107,7632596.40000
3450,0.58582,0.54789,0.03065,7632330.00000
3460,0.59189,0.55259,0.03014,7632286.80000
3470,0.59395,0.55652,0.03027,7602006.00000
3480,0.60990,0.57264,0.02992,7516605.60000
3490,0.62239,0.58501,0.02998,7377719.40000
3500,0.60973,0.57312,0.02938,7167958.50000
3510,0.62175,0.58525,0.02917,7055791.20000
3520,0.63322,0.59686,0.02913,7035301.20000
3530,0.62080,0.58449,0.02863,7009089.00000
3540,0.61935,0.58426,0.02773,7005777.00000
3550,0.63856,0.60375,0.02737,6999966.00000
3560,0.63934,0.60375,0.02816,6990720.00000
3570,0.64417,0.60906,0.02764,6989616.00000
3580,0.65424,0.61886,0.02797,6989616.00000
3590,0.65851,0.62344,0.02789,6980094.00000
3600,0.65078,0.61451,0.02858,6944433.60000
3610,0.64657,0.61060,0.02857,6930984.00000
3620,0.65757,0.62148,0.02853,6930984.00000
3630,0.65823,0.62239,0.02860,6930984.00000
3640,0.65384,0.61764,0.02892,6930984.00000
3650,0.63940,0.60346,0.02845,6651048.00000
3660,0.65038,0.61521,0.02796,6464424.00000
3670,0.63728,0.60262,0.02737,6459480.00000
3680,0.61273,0.57888,0.02653,6452777.40000
3690,0.60179,0.56810,0.02646,6452664.00000
3700,0.58480,0.55195,0.02571,6452664.00000
3710,0.57106,0.53772,0.02613,6452664.00000
3720,0.56949,0.53609,0.02592,6452664.00000
3730,0.56501,0.53169,0.02604,6452664.00000
3740,0.55039,0.51780,0.02547,6452664.00000
3750,0.55734,0.52528,0.02504,6452664.00000
3760,0.55296,0.52025,0.02524,6452664.00000
3770,0.56853,0.53634,0.02488,6448958.40000
3780,0.56026,0.52904,0.02400,6433632.00000
3790,0.58107,0.55040,0.02334,6372072.00000
3800,0.57590,0.54536,0.02330,6372072.00000
3810,0.56482,0.53449,0.02305,6372072.00000
3820,0.57342,0.54303,0.02303,6372072.00000
3830,0.56256,0.53249,0.02267,6318108.00000
3840,0.53436,0.50481,0.02231,6282132.00000
3850,0.53791,0.50862,0.02206,6282132.00000
3860,0.52714,0.49771,0.02212,6282132.00000
3870,0.53041,0.50069,0.02250,6282132.00000
3880,0.52148,0.49190,0.02225,6282132.00000
3890,0.50926,0.47799,0.02213,6276831.00000
3900,0.49706,0.46805,0.02193,6200374.80000
3910,0.48698,0.45757,0.02187,6087040.50000
3920,0.47817,0.44904,0.02195,6079239.00000
3930,0.47960,0.45005,0.02207,6079125.60000
3940,0.48477,0.45563,0.02197,6076897.80000
3950,0.49519,0.46632,0.02172,6076353.00000
3960,0.52020,0.49134,0.02155,6076353.00000
3970,0.54090,0.51266,0.02102,6076353.00000
3980,0.54052,0.51250,0.02033,6076353.00000
3990,0.53767,0.51057,0.01970,6076353.00000
4000,0.53620,0.50889,0.01993,6050476.20000
4010,0.54661,0.51910,0.02034,6033225.00000
4020,0.58536,0.55784,0.02014,6000640.20000
4030,0.59197,0.56399,0.02079,5991462.00000
4040,0.58789,0.55816,0.02199,5984371.80000
4050,0.58505,0.55636,0.02172,5635230.90000
4060,0.55484,0.52659,0.02121,5226320.40000
4070,0.55907,0.53252,0.01928,5169763.80000
4080,0.57151,0.54523,0.01910,5126148.00000
4090,0.56201,0.53514,0.01961,5126148.00000
4100,0.54608,0.51910,0.01949,5004235.20000
4110,0.53174,0.50498,0.01948,4923072.00000
4120,0.51889,0.49246,0.01919,4923072.00000
4130,0.51661,0.48980,0.01946,4923072.00000
4140,0.51314,0.48677,0.01896,4912383.60000
4150,0.50154,0.47410,0.01924,4905258.00000
4160,0.48994,0.46377,0.01916,4905258.00000
4170,0.49678,0.47087,0.01885,4905258.00000
4180,0.49877,0.47245,0.01939,4905258.00000
4190,0.56314,0.53522,0.02073,5019477.60000
4200,0.48936,0.46159,0.02078,5139870.00000
4210,0.43959,0.41255,0.02016,5139870.00000
4220,0.44246,0.41717,0.01812,5139870.00000
4230,0.48366,0.45896,0.01763,5103933.60000
4240,0.42972,0.40542,0.01738,4823736.00000
4250,0.36083,0.33685,0.01693,5099514.00000
4260,0.36857,0.34561,0.01571,6096484.20000
4270,0.34332,0.32074,0.01570,6221974.80000
4280,0.33602,0.31330,0.01560,6230358.00000
4290,0.34105,0.31737,0.01692,6476796.00000
4300,0.47431,0.44466,0.02210,8159985.90000
4310,0.57100,0.53487,0.02898,8496360.00000
4320,0.61736,0.57836,0.03177,8496360.00000
4330,0.62352,0.58371,0.03250,8496288.00000
4340,0.63426,0.59442,0.03253,8495880.00000
4350,0.61673,0.57595,0.03346,8495880.00000
4360,0.59594,0.55549,0.03336,8490503.70000
4370,0.57812,0.53887,0.03193,8442945.00000
4380,0.59984,0.56122,0.03158,8453476.80000
4390,0.62765,0.58785,0.03242,8495944.80000
4400,0.62326,0.58247,0.03332,8496360.00000
4410,0.62417,0.58303,0.03401,8496360.00000
4420,0.57142,0.52954,0.03454,7915824.30000
4430,0.47343,0.44741,0.01797,6615084.00000
4440,0.48761,0.46121,0.01891,6617215.20000
4450,0.50693,0.48054,0.01929,6452835.00000
4460,0.52975,0.50452,0.01779,5651602.20000
4470,0.42123,0.39732,0.01710,4597902.00000
4480,0.41697,0.39298,0.01691,4566676.80000
4490,0.37224,0.34808,0.01731,3067423.80000
4500,0.37439,0.35002,0.01764,3199647.00000
4510,0.40157,0.37725,0.01736,3932214.30000
4520,0.40351,0.37888,0.01762,3428912.40000
4530,0.37158,0.34634,0.01867,2159299.80000
4540,0.35300,0.32732,0.01877,2053662.00000
4550,0.33440,0.30976,0.01805,2044755.00000
4560,0.31172,0.28760,0.01750,2044755.00000
4570,0.29026,0.26640,0.01722,2044755.00000
4580,0.28512,0.26144,0.01699,2050099.20000
4590,0.30821,0.28424,0.01731,2082149.40000
4600,0.32896,0.30438,0.01774,2095203.00000
4610,0.34928,0.32458,0.01803,2226598.80000
4620,0.41123,0.38569,0.01829,4079065.50000
4630,0.41686,0.39217,0.01769,4596558.00000
4640,0.41843,0.39358,0.01757,4597722.00000
4650,0.40427,0.38023,0.01690,4583455.80000
4660,0.30757,0.28425,0.01649,2942640.30000
4670,0.42322,0.39816,0.01777,4625065.50000
4680,0.56692,0.53872,0.02045,6070687.20000
4690,0.55864,0.52977,0.02139,6354876.00000
4700,0.56779,0.53899,0.02152,6592521.90000
4710,0.51374,0.48437,0.02246,6826915.50000
4720,0.53351,0.50130,0.02521,7819448.10000
4730,0.53676,0.50395,0.02554,8158077.60000
4740,0.54738,0.51519,0.02488,8247506.40000
4750,0.54190,0.50734,0.02422,8262054.00000
4760,0.53514,0.50476,0.02313,8276838.30000
4770,0.52396,0.49409,0.02278,8383267.20000
4780,0.52326,0.49363,0.02244,8417616.30000
4790,0.52329,0.48997,0.02267,8495486.40000
4800,0.52038,0.48989,0.02268,8496360.00000
4810,0.51649,0.48624,0.02273,8496360.00000
4820,0.51266,0.48330,0.02190,8496360.00000
4830,0.50472,0.47598,0.02150,8496360.00000
4840,0.49138,0.46260,0.02133,8496252.00000
4850,0.47588,0.44820,0.02029,8496000.00000
4860,0.46514,0.43856,0.01926,8496000.00000
4870,0.45396,0.42853,0.01823,8496000.00000
4880,0.45111,0.42590,0.01814,8496000.00000
4890,0.44493,0.42032,0.01766,8496000.00000
4900,0.44243,0.41793,0.01745,8496000.00000
4910,0.44126,0.41676,0.01730,8496000.00000
4920,0.43699,0.41254,0.01738,8496000.00000
4930,0.43931,0.41463,0.01750,8496000.00000
4940,0.43636,0.41217,0.01733,8496144.00000
4950,0.43350,0.40871,0.01750,8496360.00000
4960,0.44025,0.41496,0.01814,8496360.00000
4970,0.45263,0.42674,0.01865,8496360.00000
4980,0.44723,0.42110,0.01895,8496360.00000
4990,0.45268,0.42663,0.01890,8496360.00000
5000,0.46078,0.43322,0.02036,8496360.00000
5010,0.46128,0.43348,0.02061,8496360.00000
5020,0.45871,0.43082,0.02038,8496360.00000
5030,0.45716,0.42922,0.02044,8496360.00000
5040,0.47054,0.44130,0.02200,8496360.00000
5050,0.47105,0.44011,0.02396,8474049.00000
5060,0.44066,0.41159,0.02196,8268436.80000
5070,0.43784,0.40882,0.02145,8262560.40000
5080,0.43861,0.41148,0.01990,8076999.00000
5090,0.42928,0.40352,0.01873,7987500.00000
5100,0.42538,0.39972,0.01861,7994814.00000
5110,0.42397,0.39729,0.01917,8265461.10000
5120,0.43804,0.41034,0.02035,8496297.60000
5130,0.44230,0.41484,0.02032,8496360.00000
5140,0.44102,0.41340,0.02029,8496360.00000
5150,0.44644,0.41828,0.02054,8496360.00000
5160,0.44817,0.42017,0.02083,8496360.00000
5170,0.44904,0.42130,0.02047,8496360.00000
5180,0.44913,0.42178,0.02028,8496360.00000
5190,0.45037,0.42283,0.02031,8496360.00000
5200,0.44591,0.41876,0.02004,8496360.00000
5210,0.44554,0.41873,0.01977,8496360.00000
5220,0.44876,0.42180,0.01998,8496360.00000
5230,0.44302,0.41670,0.01938,8496360.00000
5240,0.43829,0.41202,0.01908,8496360.00000
5250,0.43444,0.40833,0.01898,8496360.00000
5260,0.43475,0.40839,0.01888,8496360.00000
5270,0.43048,0.40438,0.01894,8496360.00000
5280,0.42881,0.40269,0.01898,8496360.00000
5290,0.42372,0.39824,0.01844,8496360.00000
5300,0.41931,0.39404,0.01812,8496360.00000
5310,0.41599,0.39109,0.01796,8496360.00000
5320,0.40574,0.38103,0.01748,8496360.00000
5330,0.40217,0.37756,0.01746,8496360.00000
5340,0.39824,0.37435,0.01679,8496360.00000
5350,0.39184,0.36871,0.01576,8379258.90000
5360,0.38326,0.36105,0.01496,8351670.00000
5370,0.36856,0.34641,0.01480,8350830.00000
5380,0.35434,0.33300,0.01432,8350738.80000
5390,0.33951,0.31836,0.01422,8267036.40000
5400,0.27437,0.25327,0.01422,7239257.70000
5410,0.22930,0.20804,0.01421,6466446.90000
5420,0.21768,0.19657,0.01420,6131542.20000
5430,0.20453,0.18363,0.01418,6009596.10000
5440,0.19537,0.17431,0.01420,5759880.90000
5450,0.16533,0.14404,0.01422,5172768.00000
5460,0.16474,0.14353,0.01421,5172768.00000
5470,0.16418,0.14288,0.01421,5172768.00000
5480,0.16424,0.14305,0.01419,5172768.00000
5490,0.16400,0.14298,0.01418,5172768.00000
