frame,total,geometry,lighting,index_count
1330,2.20737,2.17317,0.02645,6970671.00000
1340,2.04711,2.01312,0.02639,6970383.00000
1350,1.91648,1.88257,0.02628,6970383.00000
1360,1.88746,1.85346,0.02652,6970383.00000
1370,1.90179,1.86772,0.02667,6970383.00000
1380,1.90194,1.86796,0.02668,6970383.00000
1390,1.99713,1.96279,0.02717,6970383.00000
1400,2.15651,2.12029,0.02866,7212977.40000
1410,2.03604,1.99792,0.03100,8001493.20000
1420,1.99184,1.95348,0.03101,8001594.00000
1430,1.99614,1.95770,0.03124,7931326.20000
1440,1.93395,1.89482,0.03187,7829976.00000
1450,1.91672,1.87745,0.03188,7834560.60000
1460,1.92293,1.88367,0.03214,7925053.80000
1470,1.98687,1.94745,0.03214,7991727.00000
1480,1.98180,1.94155,0.03261,7999516.80000
1490,1.91849,1.87761,0.03348,8090580.60000
1500,1.91516,1.87252,0.03478,8357266.20000
1510,1.83826,1.79441,0.03605,8470036.80000
1520,1.78276,1.73848,0.03692,8477401.20000
1530,1.81052,1.76580,0.03726,8489996.40000
1540,1.82369,1.77900,0.03720,8495800.80000
1550,1.82864,1.78412,0.03743,8494414.20000
1560,1.86902,1.83146,0.03069,8494104.00000
1570,1.96598,1.92792,0.03055,8494104.00000
1580,1.93996,1.90132,0.03118,8494104.00000
1590,1.95357,1.91433,0.03175,8494104.00000
1600,1.86336,1.82076,0.03510,8494104.00000
1610,1.77003,1.72479,0.03753,8494104.00000
1620,1.77894,1.73350,0.03790,8492731.20000
1630,1.73566,1.68991,0.03812,8491920.00000
1640,1.74208,1.69534,0.03901,8492370.00000
1650,1.78358,1.73704,0.03908,8449743.60000
1660,1.80579,1.75890,0.03929,8384289.00000
1670,1.77096,1.72330,0.03989,8374041.00000
1680,1.72705,1.67860,0.04050,8367843.60000
1690,1.76298,1.71435,0.04104,8358251.40000
1700,1.75092,1.70272,0.04047,8295681.00000
1710,1.67823,1.63077,0.04004,8261586.00000
1720,1.66627,1.61939,0.03945,8187317.10000
1730,1.68385,1.63811,0.03787,8043384.00000
1740,1.68293,1.63806,0.03738,8041504.80000
1750,1.68705,1.64302,0.03670,7985956.20000
1760,1.69473,1.65087,0.03613,7787619.60000
1770,1.70841,1.66556,0.03550,7530717.00000
1780,1.72818,1.68585,0.03473,7427402.40000
1790,1.72516,1.68524,0.03230,6990182.40000
1800,1.74711,1.70734,0.03210,6983793.00000
1810,1.82298,1.78313,0.03179,6983793.00000
1820,1.81970,1.78132,0.03112,6973673.70000
1830,1.82784,1.79004,0.03032,6963402.00000
1840,1.81368,1.77640,0.03008,6963356.40000
1850,1.85397,1.81668,0.03004,6962112.00000
1860,1.84985,1.81320,0.02928,6953349.00000
1870,1.88321,1.84673,0.02908,6944862.00000
1880,1.84570,1.80961,0.02870,6944862.00000
1890,1.82292,1.78901,0.02636,6558870.00000
1900,1.79431,1.76103,0.02605,6558870.00000
1910,1.77871,1.74555,0.02588,6558870.00000
1920,1.73954,1.70737,0.02460,6046112.40000
1930,1.75484,1.72283,0.02438,6034722.00000
1940,1.72883,1.69732,0.02415,6034722.00000
1950,1.70923,1.67769,0.02415,5990710.80000
1960,1.70500,1.67370,0.02397,5990314.80000
1970,1.74468,1.71334,0.02416,5842207.80000
1980,1.70158,1.67073,0.02282,5447708.70000
1990,1.73478,1.70466,0.02250,5451609.00000
2000,1.74071,1.71088,0.02228,5451609.00000
2010,1.68451,1.65464,0.02240,5444671.80000
2020,1.58309,1.55286,0.02226,5444901.00000
2030,1.54639,1.51756,0.02152,5297904.60000
2040,1.51710,1.48865,0.02108,5208151.80000
2050,1.50197,1.47360,0.02112,5207691.00000
2060,1.48324,1.45486,0.02106,5207691.00000
2070,1.45718,1.42904,0.02082,4036655.40000
2080,1.43484,1.40654,0.02092,3727287.00000
2090,1.47105,1.44284,0.02061,3727287.00000
2100,1.48062,1.45243,0.02044,3705588.60000
2110,1.44374,1.41572,0.02061,3618915.00000
2120,1.50425,1.47635,0.02051,3618915.00000
2130,1.46504,1.43700,0.02071,3585544.50000
2140,1.47756,1.45004,0.02008,3499356.00000
2150,1.49692,1.46875,0.02050,3499356.00000
2160,1.39230,1.36490,0.01980,3434960.40000
2170,1.40341,1.37606,0.01993,3337312.20000
2180,1.40870,1.38118,0.01994,3327910.80000
2190,1.44272,1.41551,0.01993,3326756.40000
2200,1.42428,1.39618,0.01992,3284885.40000
2210,1.48102,1.45357,0.01978,3266988.00000
2220,1.42771,1.40028,0.01927,3266988.00000
2230,1.38417,1.35747,0.01928,3195621.00000
2240,1.42190,1.39535,0.01924,3114666.00000
2250,1.34906,1.32305,0.01850,3110658.00000
2260,1.37786,1.35205,0.01869,3110223.60000
2270,1.38376,1.35844,0.01844,3107632.20000
2280,1.23729,1.21222,0.01795,3061461.60000
2290,1.05614,1.03262,0.01681,2951409.30000
2300,0.72855,0.70513,0.01671,2661215.40000
2310,0.52118,0.49814,0.01623,2830292.40000
2320,0.38686,0.36479,0.01518,2955202.80000
2330,0.44872,0.42637,0.01554,2936598.00000
2340,0.43831,0.41615,0.01535,2925376.80000
2350,0.91576,0.89230,0.01660,4447362.90000
2360,1.69754,1.66902,0.02117,6957913.50000
2370,1.82124,1.78784,0.02576,7457976.00000
2380,1.97378,1.93873,0.02714,7792472.10000
2390,1.91310,1.87705,0.02862,8135277.00000
2400,1.89645,1.86036,0.02880,8183354.70000
2410,1.84486,1.80782,0.02952,8254320.60000
2420,1.81538,1.77812,0.02959,8273556.00000
2430,1.81169,1.77456,0.02972,8254764.00000
2440,1.92245,1.88532,0.03016,8292348.00000
2450,1.92438,1.88566,0.03107,8264740.20000
2460,1.96765,1.92960,0.03098,8264595.00000
2470,1.96418,1.92610,0.03094,8264595.00000
2480,1.99003,1.95160,0.03108,8264557.20000
2490,1.98330,1.94430,0.03167,8241388.80000
2500,2.02305,1.98196,0.03156,8108993.40000
2510,2.00048,1.96161,0.03162,8092652.40000
2520,2.03538,1.99624,0.03168,8085033.00000
2530,2.01120,1.97209,0.03169,8085033.00000
2540,2.04123,2.00245,0.03184,8096659.20000
2550,2.03588,1.99555,0.03320,8108604.60000
2560,1.94543,1.90242,0.03538,8164023.00000
2570,2.04941,2.00908,0.03270,8174460.00000
2580,2.21675,2.17723,0.03210,8119383.90000
2590,2.30180,2.26240,0.03176,8022754.80000
2600,2.38678,2.34921,0.03019,7735798.80000
2610,2.41640,2.38078,0.02816,7320041.40000
2620,2.56622,2.53198,0.02702,7211924.40000
2630,2.63976,2.60581,0.02659,7183030.20000
2640,2.74611,2.71262,0.02555,7199975.40000
2650,2.56161,2.52741,0.02681,7203627.00000
2660,2.00607,1.96861,0.02988,7203627.00000
2670,1.94694,1.90934,0.03015,7201927.80000
2680,2.00875,1.97179,0.02938,7199379.00000
2690,2.08264,2.04652,0.02880,7191180.60000
2700,2.01517,1.97924,0.02842,7147927.20000
2710,2.01983,1.98430,0.02762,6927421.20000
2720,1.81090,1.77581,0.02745,6801102.00000
2730,1.71448,1.68081,0.02632,6677148.00000
2740,1.66114,1.62844,0.02533,6599951.40000
2750,1.69988,1.66746,0.02464,6542559.00000
2760,1.76792,1.73578,0.02439,6506229.60000
2770,1.71897,1.68706,0.02418,6452277.00000
2780,1.61297,1.58072,0.02462,6486535.80000
2790,1.62999,1.59760,0.02448,6509119.20000
2800,1.59712,1.56554,0.02420,6503435.40000
2810,1.68335,1.65124,0.02451,6506247.00000
2820,1.72914,1.69722,0.02450,6470295.00000
2830,1.78365,1.75135,0.02467,6380098.80000
2840,1.81835,1.78661,0.02436,6299280.00000
2850,1.79578,1.76392,0.02435,6291247.20000
2860,1.71695,1.68371,0.02527,6287307.00000
2870,1.81134,1.77874,0.02533,6269037.00000
2880,1.68092,1.64874,0.02466,6228684.00000
2890,1.74970,1.71756,0.02447,6224199.00000
2900,1.71497,1.68360,0.02412,6216471.00000
2910,1.86053,1.82926,0.02406,6183156.60000
2920,1.67100,1.63902,0.02473,6158480.40000
2930,1.58928,1.55734,0.02450,6132285.00000
2940,1.49130,1.45969,0.02445,6233439.00000
2950,1.58138,1.54918,0.02485,6307221.00000
2960,1.50009,1.46782,0.02502,6307221.00000
2970,1.58748,1.55559,0.02444,6307221.00000
2980,1.67798,1.64562,0.02433,6311469.00000
2990,1.63512,1.60364,0.02402,6311469.00000
3000,1.45396,1.42320,0.02332,6368460.90000
3010,1.37562,1.34480,0.02334,6468307.50000
3020,1.87144,1.84031,0.02356,7368027.00000
3030,1.57274,1.53239,0.03297,8190630.00000
3040,1.41454,1.37438,0.03241,7983019.20000
3050,1.41371,1.37409,0.03226,7984668.00000
3060,1.48564,1.44544,0.03259,7984668.00000
3070,1.47320,1.43243,0.03326,8044923.00000
3080,1.46052,1.41806,0.03504,8131549.20000
3090,1.43916,1.39635,0.03543,8141701.20000
3100,1.48291,1.43979,0.03588,8144034.00000
3110,1.53702,1.49315,0.03623,8144147.40000
3120,1.55293,1.50936,0.03616,8144160.00000
3130,1.56178,1.51818,0.03590,8144160.00000
3140,1.58848,1.54450,0.03667,8144097.00000
3150,1.55457,1.50943,0.03736,8144034.00000
3160,1.57938,1.53421,0.03759,8144034.00000
3170,1.53564,1.49051,0.03766,8144034.00000
3180,1.54655,1.50074,0.03826,8144034.00000
3190,1.57586,1.52941,0.03879,8144034.00000
3200,1.54010,1.49398,0.03858,8144034.00000
3210,1.56501,1.51928,0.03828,8144034.00000
3220,1.60296,1.55722,0.03799,8143638.00000
3230,1.62332,1.57783,0.03799,8132722.80000
3240,1.60363,1.55826,0.03772,8127407.40000
3250,1.54989,1.50597,0.03663,8126328.00000
3260,1.53313,1.49001,0.03572,8125111.20000
3270,1.56130,1.51830,0.03532,8104036.80000
3280,1.54185,1.50095,0.03370,7920713.10000
3290,1.54832,1.50711,0.03368,7903594.80000
3300,1.55460,1.51357,0.03367,7897557.60000
3310,1.56381,1.52258,0.03344,7888524.00000
3320,1.57782,1.53730,0.03324,7877561.40000
3330,1.55888,1.51848,0.03304,7861951.20000
3340,1.58849,1.54785,0.03310,7818999.60000
3350,1.61424,1.57436,0.03237,7813254.00000
3360,1.59157,1.55084,0.03318,7813254.00000
3370,1.52304,1.48134,0.03452,7806210.00000
3380,1.48126,1.43892,0.03505,7763146.80000
3390,1.53171,1.49232,0.03196,7705318.80000
3400,1.52209,1.48259,0.03168,7672203.60000
3410,1.53327,1.49442,0.03148,7634994.00000
3420,1.50808,1.46927,0.03116,7634994.00000
3430,1.50323,1.46440,0.03107,7634994.00000
3440,1.52880,1.49046,0.03090,7632596.40000
3450,1.55067,1.51278,0.03026,7632330.00000
3460,1.53709,1.49946,0.02988,7632286.80000
3470,1.60282,1.56549,0.02991,7602006.00000
3480,1.62639,1.58911,0.02989,7516605.60000
3490,1.64024,1.60309,0.02975,7377719.40000
3500,1.66136,1.62439,0.02939,7167958.50000
3510,1.72526,1.68870,0.02922,7055791.20000
3520,1.71931,1.68252,0.02935,7035301.20000
3530,1.67836,1.64203,0.02876,7009089.00000
3540,1.69040,1.65506,0.02795,7005777.00000
3550,1.74351,1.70808,0.02799,6999966.00000
3560,1.76314,1.72740,0.02820,6990720.00000
3570,1.78322,1.74825,0.02763,6989616.00000
3580,1.82606,1.79034,0.02781,6989616.00000
3590,1.87076,1.83522,0.02804,6980094.00000
3600,1.88125,1.84554,0.02830,6944433.60000
3610,1.84937,1.81389,0.02815,6930984.00000
3620,1.85570,1.81985,0.02854,6930984.00000
3630,1.90216,1.86628,0.02857,6930984.00000
3640,1.90950,1.87284,0.02904,6930984.00000
3650,1.86602,1.82993,0.02837,6651048.00000
3660,1.84942,1.81397,0.02790,6464424.00000
3670,1.79318,1.75817,0.02731,6459480.00000
3680,1.72816,1.69364,0.02670,6452777.40000
3690,1.73084,1.69740,0.02600,6452664.00000
3700,1.67066,1.63756,0.02573,6452664.00000
3710,1.64041,1.60685,0.02598,6452664.00000
3720,1.55965,1.52630,0.02600,6452664.00000
3730,1.57831,1.54514,0.02599,6452664.00000
3740,1.55351,1.52048,0.02554,6452664.00000
3750,1.55690,1.52469,0.02479,6452664.00000
3760,1.54492,1.51220,0.02519,6452664.00000
3770,1.62074,1.58836,0.02483,6448958.40000
3780,1.58461,1.55320,0.02415,6433632.00000
3790,1.59788,1.56699,0.02335,6372072.00000
3800,1.59872,1.56780,0.02342,6372072.00000
3810,1.62091,1.59027,0.02333,6372072.00000
3820,1.60136,1.57052,0.02334,6372072.00000
3830,1.57649,1.54572,0.02324,6318108.00000
3840,1.55838,1.52823,0.02278,6282132.00000
3850,1.47252,1.44253,0.02262,6282132.00000
3860,1.44949,1.41932,0.02271,6282132.00000
3870,1.48227,1.45125,0.02312,6282132.00000
3880,1.39284,1.36243,0.02309,6282132.00000
3890,1.35630,1.32604,0.02289,6276831.00000
3900,1.32832,1.29836,0.02252,6200374.80000
3910,1.29116,1.26072,0.02254,6087040.50000
3920,1.24768,1.21766,0.02275,6079239.00000
3930,1.27043,1.24008,0.02292,6079125.60000
3940,1.29673,1.26636,0.02276,6076897.80000
3950,1.33530,1.30505,0.02287,6076353.00000
3960,1.39617,1.36614,0.02251,6076353.00000
3970,1.47726,1.44787,0.02171,6076353.00000
3980,1.45821,1.42943,0.02100,6076353.00000
3990,1.45698,1.42988,0.01970,6076353.00000
4000,1.47758,1.44974,0.02001,6050476.20000
4010,1.63969,1.61155,0.02041,6033225.00000
4020,1.55136,1.52336,0.02041,6000640.20000
4030,1.67534,1.64640,0.02148,5991462.00000
4040,1.63172,1.60173,0.02254,5984371.80000
4050,1.57230,1.54237,0.02240,5635230.90000
4060,1.57486,1.54640,0.02109,5226320.40000
4070,1.58820,1.56097,0.01989,5169763.80000
4080,1.62868,1.60211,0.01893,5126148.00000
4090,1.61088,1.58402,0.01958,5126148.00000
4100,1.56074,1.53368,0.01979,5004235.20000
4110,1.51678,1.48929,0.01972,4923072.00000
4120,1.48193,1.45492,0.01957,4923072.00000
4130,1.46354,1.43658,0.01982,4923072.00000
4140,1.44917,1.42228,0.01920,4912383.60000
4150,1.38760,1.36075,0.01937,4905258.00000
4160,1.32089,1.29433,0.01912,4905258.00000
4170,1.37137,1.34485,0.01926,4905258.00000
4180,1.36480,1.33751,0.01991,4905258.00000
4190,1.57022,1.54154,0.02143,5019477.60000
4200,1.28075,1.25243,0.02096,5139870.00000
4210,1.10192,1.07440,0.02013,5139870.00000
4220,1.11112,1.08550,0.01850,5139870.00000
4230,1.23920,1.21383,0.01807,5103933.60000
4240,1.06871,1.04403,0.01736,4823736.00000
4250,0.84729,0.82358,0.01694,5099514.00000
4260,0.78191,0.75766,0.01684,6096484.20000
4270,0.66551,0.64203,0.01620,6221974.80000
4280,0.62575,0.60204,0.01619,6230358.00000
4290,0.65179,0.62734,0.01730,6476796.00000
4300,1.03756,1.00563,0.02226,8159985.90000
4310,1.35731,1.32100,0.02892,8496360.00000
4320,1.58098,1.54198,0.03181,8496360.00000
4330,1.60492,1.56452,0.03255,8496288.00000
4340,1.61600,1.57518,0.03266,8495880.00000
4350,1.56614,1.52509,0.03329,8495880.00000
4360,1.48310,1.44206,0.03368,8490503.70000
4370,1.44269,1.40349,0.03196,8442945.00000
4380,1.52520,1.48604,0.03189,8453476.80000
4390,1.63717,1.59709,0.03255,8495944.80000
4400,1.62545,1.58454,0.03294,8496360.00000
4410,1.60646,1.56487,0.03390,8496360.00000
4420,1.38718,1.34539,0.03368,7915824.30000
4430,1.16609,1.13990,0.01841,6615084.00000
4440,1.16374,1.13767,0.01883,6617215.20000
4450,1.25075,1.22468,0.01888,6452835.00000
4460,1.41383,1.38816,0.01852,5651602.20000
4470,1.09608,1.07112,0.01781,4597902.00000
4480,1.06916,1.04478,0.01725,4566676.80000
4490,1.04185,1.01736,0.01726,3067423.80000
4500,1.06260,1.03813,0.01736,3199647.00000
4510,1.07734,1.05304,0.01739,3932214.30000
4520,1.10902,1.08457,0.01754,3428912.40000
4530,1.09654,1.07129,0.01842,2159299.80000
4540,1.05194,1.02626,0.01880,2053662.00000
4550,0.98494,0.95985,0.01826,2044755.00000
4560,0.90694,0.88220,0.01790,2044755.00000
4570,0.84083,0.81662,0.01729,2044755.00000
4580,0.82368,0.79968,0.01718,2050099.20000
4590,0.88708,0.86235,0.01756,2082149.40000
4600,0.97020,0.94501,0.01815,2095203.00000
4610,1.02883,1.00325,0.01857,2226598.80000
4620,1.11948,1.09367,0.01860,4079065.50000
4630,1.09557,1.07045,0.01813,4596558.00000
4640,1.09651,1.07146,0.01757,4597722.00000
4650,1.05663,1.03206,0.01736,4583455.80000
4660,0.81708,0.79374,0.01647,2942640.30000
4670,1.11442,1.08977,0.01784,4625065.50000
4680,1.45236,1.42435,0.02034,6070687.20000
4690,1.55080,1.52154,0.02194,6354876.00000
4700,1.52079,1.49141,0.02190,6592521.90000
4710,1.36578,1.33634,0.02234,6826915.50000
4720,1.37207,1.34036,0.02430,7819448.10000
4730,1.36638,1.33378,0.02506,8158077.60000
4740,1.38119,1.34930,0.02471,8247506.40000
4750,1.33904,1.30793,0.02384,8262054.00000
4760,1.28565,1.25517,0.02313,8276838.30000
4770,1.25922,1.22893,0.02284,8383267.20000
4780,1.23179,1.20168,0.02267,8417616.30000
4790,1.22793,1.19800,0.02262,8495486.40000
4800,1.21411,1.18409,0.02276,8496360.00000
4810,1.20832,1.17786,0.02304,8496360.00000
4820,1.19018,1.16091,0.02220,8496360.00000
4830,1.16185,1.13292,0.02165,8496360.00000
4840,1.11638,1.08769,0.02127,8496252.00000
4850,1.04498,1.01782,0.02002,8496000.00000
4860,1.00626,0.97948,0.01935,8496000.00000
4870,0.96716,0.94114,0.01847,8496000.00000
4880,0.95394,0.92802,0.01789,8496000.00000
4890,0.92949,0.90468,0.01755,8496000.00000
4900,0.90262,0.87842,0.01722,8496000.00000
4910,0.89132,0.86685,0.01725,8496000.00000
4920,0.88899,0.86468,0.01719,8496000.00000
4930,0.89317,0.86853,0.01751,8496000.00000
4940,0.88372,0.85900,0.01733,8496144.00000
4950,0.87590,0.85092,0.01755,8496360.00000
4960,0.90086,0.87588,0.01776,8496360.00000
4970,0.93667,0.91023,0.01889,8496360.00000
4980,0.92620,0.89966,0.01904,8496360.00000
4990,0.96663,0.93946,0.01936,8496360.00000
5000,1.00006,0.97231,0.02002,8496360.00000
5010,0.99698,0.96906,0.02031,8496360.00000
5020,0.98628,0.95803,0.02008,8496360.00000
5030,0.99920,0.97142,0.02032,8496360.00000
5040,1.06587,1.03582,0.02232,8496360.00000
5050,1.07120,1.03954,0.02420,8474049.00000
5060,0.97456,0.94486,0.02253,8268436.80000
5070,0.92893,0.89962,0.02157,8262560.40000
5080,0.94103,0.91328,0.02030,8076999.00000
5090,0.92765,0.90136,0.01927,7987500.00000
5100,0.91011,0.88382,0.01895,7994814.00000
5110,0.86848,0.84198,0.01910,8265461.10000
5120,0.92201,0.89408,0.02061,8496297.60000
5130,0.94396,0.91612,0.02066,8496360.00000
5140,0.94148,0.91381,0.02046,8496360.00000
5150,0.97101,0.94227,0.02069,8496360.00000
5160,0.97532,0.94724,0.02084,8496360.00000
5170,0.97347,0.94548,0.02056,8496360.00000
5180,0.97818,0.95028,0.02047,8496360.00000
5190,0.97155,0.94419,0.02032,8496360.00000
5200,0.96321,0.93583,0.02018,8496360.00000
5210,0.96202,0.93488,0.01994,8496360.00000
5220,0.96799,0.94059,0.02008,8496360.00000
5230,0.95223,0.92490,0.01961,8496360.00000
5240,0.93908,0.91273,0.01915,8496360.00000
5250,0.92163,0.89549,0.01881,8496360.00000
5260,0.91640,0.88998,0.01904,8496360.00000
5270,0.90037,0.87437,0.01883,8496360.00000
5280,0.89023,0.86443,0.01874,8496360.00000
5290,0.88449,0.85882,0.01837,8496360.00000
5300,0.87133,0.84585,0.01794,8496360.00000
5310,0.84324,0.81797,0.01764,8496360.00000
5320,0.77864,0.75351,0.01768,8496360.00000
5330,0.76722,0.74228,0.01752,8496360.00000
5340,0.71451,0.69101,0.01644,8496360.00000
5350,0.71587,0.69243,0.01569,8379258.90000
5360,0.68057,0.65832,0.01507,8351670.00000
5370,0.61437,0.59241,0.01471,8350830.00000
5380,0.56483,0.54281,0.01431,8350738.80000
5390,0.51035,0.48864,0.01423,8267036.40000
5400,0.37452,0.35357,0.01420,7239257.70000
5410,0.29506,0.27352,0.01416,6466446.90000
5420,0.26983,0.24866,0.01418,6131542.20000
5430,0.23176,0.21067,0.01419,6009596.10000
5440,0.19682,0.17584,0.01419,5759880.90000
5450,0.16420,0.14290,0.01420,5172768.00000
5460,0.16433,0.14326,0.01420,5172768.00000
5470,0.16547,0.14424,0.01420,5172768.00000
5480,0.16487,0.14363,0.01422,5172768.00000
5490,0.16434,0.14319,0.01420,5172768.00000
