frame,total,visibility,gbuffer,lighting,index_count
3230,0.63493,0.31372,0.28292,0.02828,8132722.80000
3240,0.63436,0.31315,0.28295,0.02793,8127407.40000
3250,0.63371,0.31278,0.28298,0.02742,8126328.00000
3260,0.63159,0.31121,0.28266,0.02701,8125111.20000
3270,0.63208,0.31108,0.28281,0.02768,8104036.80000
3280,0.62651,0.30605,0.28259,0.02770,7920713.10000
3290,0.62759,0.30678,0.28248,0.02797,7903594.80000
3300,0.62769,0.30734,0.28251,0.02778,7897557.60000
3310,0.62523,0.30497,0.28220,0.02776,7888524.00000
3320,0.62572,0.30556,0.28222,0.02775,7877561.40000
3330,0.62402,0.30399,0.28242,0.02767,7861951.20000
3340,0.62409,0.30404,0.28227,0.02746,7818999.60000
3350,0.62344,0.30294,0.28252,0.02767,7813254.00000
3360,0.62370,0.30364,0.28247,0.02721,7813254.00000
3370,0.62145,0.30214,0.28243,0.02644,7806210.00000
3380,0.61822,0.29975,0.28242,0.02582,7763146.80000
3390,0.61621,0.29811,0.28239,0.02540,7705318.80000
3400,0.61381,0.29629,0.28232,0.02502,7672203.60000
3410,0.61346,0.29576,0.28253,0.02467,7634994.00000
3420,0.61179,0.29474,0.28248,0.02437,7634994.00000
3430,0.61159,0.29442,0.28256,0.02434,7634994.00000
3440,0.61134,0.29518,0.28251,0.02378,7632596.40000
3450,0.61085,0.29486,0.28246,0.02351,7632330.00000
3460,0.61104,0.29529,0.28243,0.02341,7632286.80000
3470,0.60934,0.29361,0.28227,0.02352,7602006.00000
3480,0.60597,0.29008,0.28225,0.02333,7516605.60000
3490,0.60322,0.28684,0.28225,0.02366,7377719.40000
3500,0.59828,0.28245,0.28223,0.02343,7167958.50000
3510,0.59662,0.28087,0.28224,0.02356,7055791.20000
3520,0.59795,0.28217,0.28217,0.02346,7035301.20000
3530,0.59618,0.28084,0.28211,0.02286,7009089.00000
3540,0.59793,0.28280,0.28226,0.02282,7005777.00000
3550,0.59936,0.28426,0.28220,0.02276,6999966.00000
3560,0.59946,0.28440,0.28223,0.02291,6990720.00000
3570,0.59974,0.28442,0.28214,0.02288,6989616.00000
3580,0.60034,0.28473,0.28226,0.02332,6989616.00000
3590,0.60129,0.28530,0.28224,0.02362,6980094.00000
3600,0.59981,0.28358,0.28252,0.02368,6944433.60000
3610,0.59862,0.28219,0.28238,0.02386,6930984.00000
