frame,triangle_count,total_fragments,covered_pixels,overdraw_extra,avg_overdraw,max_overdraw,rasterized_triangles,skipped_triangles,quad_instances,quad_covered_lanes,quad_waste_lanes,quad_efficiency
218,234557,5824898,2073600,3751298,2.809075,19,34923,199634,1732326,5824898,1104406,0.840618
219,233331,5822467,2073600,3748867,2.807903,19,34583,198748,1730606,5822467,1099957,0.841102
220,233179,5818997,2073600,3745397,2.806229,19,33984,199195,1727866,5818997,1092467,0.841934
221,217895,5816510,2073600,3742910,2.805030,18,33193,184702,1725043,5816510,1083662,0.842951
222,217563,5816089,2073600,3742489,2.804827,19,32903,184660,1723940,5816089,1079671,0.843430
223,219871,5822956,2073600,3749356,2.808139,19,32719,187152,1724985,5822956,1076984,0.843914
224,218405,5825729,2073600,3752129,2.809476,19,32086,186319,1723877,5825729,1069779,0.844859
225,212127,5809931,2073600,3736331,2.801857,20,31581,180546,1717210,5809931,1058909,0.845839
226,212127,5765550,2073600,3691950,2.780454,20,30886,181241,1697478,5765550,1024362,0.849135
227,211973,5732400,2073599,3658801,2.764469,21,30120,181853,1681346,5732400,992984,0.852353
228,205901,5709645,2073599,3636046,2.753495,21,29311,176590,1672213,5709645,979207,0.853606
229,202353,5683244,2073600,3609644,2.740762,23,28511,173842,1661211,5683244,961600,0.855286
230,201718,5676273,2073600,3602673,2.737400,26,27484,174234,1653214,5676273,936583,0.858369
231,204358,5779505,2073598,3705907,2.787187,22,27721,176637,1682009,5779505,948531,0.859018
232,208480,5857476,2073600,3783876,2.824786,22,27605,180875,1703642,5857476,957092,0.859552
233,207254,5923744,2073600,3850144,2.856744,19,27542,179712,1723005,5923744,968276,0.859508
234,208146,5974973,2073600,3901373,2.881449,18,27976,180170,1738709,5974973,979863,0.859111
235,270220,6003458,2073600,3929858,2.895186,18,28906,241314,1748242,6003458,989510,0.858499
236,295355,6009698,2073600,3936098,2.898195,17,29116,266239,1750039,6009698,990458,0.858509
237,317722,6036646,2073600,3963046,2.911191,17,32009,285713,1763291,6036646,1016518,0.855878
238,326678,6064084,2073600,3990484,2.924423,21,34231,292447,1777177,6064084,1044624,0.853050
239,363698,6130585,2073599,4056986,2.956495,29,36912,326786,1801568,6130585,1075687,0.850729
240,443246,6219468,2073600,4145868,2.999358,28,41495,401751,1833593,6219468,1114904,0.847989
241,545570,6319121,2073600,4245521,3.047416,23,44665,500905,1863982,6319121,1136807,0.847530
242,558138,6476129,2073599,4402530,3.123135,30,48649,509489,1911518,6476129,1169943,0.846988
243,551707,6628972,2073600,4555372,3.196842,30,51611,500096,1957773,6628972,1202120,0.846494
244,525144,6794085,2073600,4720485,3.276468,39,53174,471970,2004655,6794085,1224535,0.847289
245,520978,6982333,2073600,4908733,3.367252,39,53959,467019,2058325,6982333,1250967,0.848060
246,552964,7176397,2073600,5102797,3.460840,39,55973,496991,2113370,7176397,1277083,0.848928
247,592270,7388270,2073600,5314670,3.563016,39,60394,531876,2174764,7388270,1310786,0.849319
248,594932,7600227,2073600,5526627,3.665233,39,64551,530381,2238672,7600227,1354461,0.848743
249,608737,7777998,2073600,5704398,3.750964,39,66276,542461,2287252,7777998,1371010,0.850147
250,635455,7929164,2073600,5855564,3.823864,40,66604,568851,2327107,7929164,1379264,0.851826
251,628999,7964013,2073600,5890413,3.840670,40,66043,562956,2333782,7964013,1371115,0.853123
252,641632,7990685,2073600,5917085,3.853533,40,65646,575986,2342360,7990685,1378755,0.852846
253,629469,7991120,2073600,5917520,3.853742,40,64420,565049,2340611,7991120,1371324,0.853529
254,603494,7992603,2073600,5919003,3.854457,39,62688,540806,2339675,7992603,1366097,0.854029
255,568138,7980418,2073600,5906818,3.848581,39,62024,506114,2337882,7980418,1371110,0.853381
256,564788,7994477,2073600,5920877,3.855361,39,62993,501795,2343027,7994477,1377631,0.853007
257,571708,8023978,2073600,5950378,3.869588,39,62601,509107,2351714,8023978,1382878,0.852993
258,551374,8061208,2073600,5987608,3.887542,39,63198,488176,2366349,8061208,1404188,0.851650
259,556656,8080439,2073600,6006839,3.896817,48,63242,493414,2375126,8080439,1420065,0.850527
260,550809,8066598,2073600,5992998,3.890142,47,64011,486798,2376847,8066598,1440790,0.848456
261,549509,8028326,2073600,5954726,3.871685,46,65363,484146,2372875,8028326,1463174,0.845844
262,551223,7920638,2073600,5847038,3.819752,48,64002,487221,2346245,7920638,1464342,0.843970
263,556208,7828669,2073600,5755069,3.775400,48,64381,491827,2327122,7828669,1479819,0.841025
264,545635,7743650,2073600,5670050,3.734399,47,63305,482330,2306865,7743650,1483810,0.839196
265,528721,7680632,2073600,5607032,3.704008,48,62782,465939,2293824,7680632,1494664,0.837099
266,526327,7620939,2073600,5547339,3.675221,47,62333,463994,2282874,7620939,1510557,0.834577
267,516860,7512061,2073600,5438461,3.622715,48,60186,456674,2249686,7512061,1486683,0.834790
268,531245,7395533,2073599,5321934,3.566520,49,58455,472790,2213079,7395533,1456783,0.835435
269,516818,7294524,2073600,5220924,3.517807,47,55192,461626,2178045,7294524,1417656,0.837279
270,518188,7287128,2073600,5213528,3.514240,46,56700,461488,2182577,7287128,1443180,0.834693
271,505526,7288581,2073600,5214981,3.514941,47,57003,448523,2184678,7288581,1450131,0.834057
272,505526,7292098,2073600,5218498,3.516637,46,57448,448078,2186188,7292098,1452654,0.833883
273,504416,7297606,2073600,5224006,3.519293,48,57929,446487,2190369,7297606,1463870,0.832920
274,502485,7305422,2073600,5231822,3.523062,47,58428,444057,2192723,7305422,1465470,0.832917
275,508415,7316203,2073600,5242603,3.528261,48,58974,449441,2197181,7316203,1472521,0.832453
276,507749,7331389,2073600,5257789,3.535585,47,59193,448556,2204312,7331389,1485859,0.831483
277,507749,7346579,2073600,5272979,3.542910,46,59697,448052,2208577,7346579,1487729,0.831596
278,507753,7359425,2073600,5285825,3.549105,47,60190,447563,2214255,7359425,1497595,0.830914
279,590751,7371773,2073600,5298173,3.555060,46,60472,530279,2220713,7371773,1511079,0.829888
280,585693,7382299,2073600,5308699,3.560136,48,60859,524834,2224349,7382299,1515097,0.829715
281,578958,7372548,2073600,5298948,3.555434,47,61432,517526,2224169,7372548,1524128,0.828686
282,645959,7378205,2073600,5304605,3.558162,47,61852,584107,2228907,7378205,1537423,0.827559
283,616234,7377540,2073600,5303940,3.557841,47,62536,553698,2231443,7377540,1548232,0.826544
284,614258,7374895,2073600,5301295,3.556566,46,63685,550573,2233919,7374895,1560781,0.825332
285,615904,7378832,2073599,5305233,3.558466,46,65722,550182,2239910,7378832,1580808,0.823563
286,664552,7416854,2073600,5343254,3.576801,48,69823,594729,2260060,7416854,1623386,0.820427
287,664474,7460209,2073600,5386609,3.597709,47,73851,590623,2281392,7460209,1665359,0.817506
288,678771,7473181,2073600,5399581,3.603965,48,76758,602013,2291351,7473181,1692223,0.815368
289,684586,7477141,2073598,5403543,3.605878,45,78904,605682,2297079,7477141,1711175,0.813766
290,682102,7460772,2073600,5387172,3.597980,47,81040,601062,2298398,7460772,1732820,0.811519
291,682246,7425822,2073600,5352222,3.581126,47,81542,600704,2290429,7425822,1735894,0.810527
292,674876,7387182,2073599,5313583,3.562493,45,82514,592362,2280221,7387182,1733702,0.809920
293,681805,7353353,2073600,5279753,3.546177,48,84136,597669,2272518,7353353,1736719,0.808943
294,689908,7330306,2073600,5256706,3.535063,47,85608,604300,2266666,7330306,1736358,0.808490
295,691839,7317915,2073600,5244315,3.529087,47,88342,603497,2268028,7317915,1754197,0.806639
296,692091,7312102,2073600,5238502,3.526284,47,90994,601097,2269680,7312102,1766618,0.805411
297,693465,7320810,2073600,5247210,3.530483,45,94260,599205,2277223,7320810,1788082,0.803699
298,684585,7341391,2073600,5267791,3.540408,45,98151,586434,2290692,7341391,1821377,0.801220
299,700937,7356050,2073600,5282450,3.547478,46,102050,598887,2301070,7356050,1848230,0.799199
300,724959,7348089,2073600,5274489,3.543639,46,106002,618957,2305674,7348089,1874607,0.796740
301,726958,7346745,2073600,5273145,3.542990,46,111609,615349,2315785,7346745,1916395,0.793116
302,726066,7344790,2073600,5271190,3.542048,47,115130,610936,2321997,7344790,1943198,0.790784
303,714637,7330876,2073600,5257276,3.535338,47,118196,596441,2324626,7330876,1967628,0.788393
304,715132,7306128,2073599,5232529,3.523404,48,122361,592771,2325738,7306128,1996824,0.785356
305,675915,7282884,2073600,5209284,3.512193,47,126572,549343,2327442,7282884,2026884,0.782284
306,671481,7268601,2073600,5195001,3.505305,47,129870,541611,2330309,7268601,2052635,0.779789
307,671381,7251446,2073599,5177847,3.497034,49,133158,538223,2330585,7251446,2070894,0.777857
308,714053,7224765,2073600,5151165,3.484165,47,136397,577656,2329739,7224765,2094191,0.775276
309,722474,7207730,2073599,5134131,3.475952,47,140951,581523,2331722,7207730,2119158,0.772790
310,774322,7184501,2073600,5110901,3.464748,47,143739,630583,2329581,7184501,2133823,0.771008
311,796458,7190761,2073600,5117161,3.467767,47,147719,648739,2336091,7190761,2153603,0.769529
312,821056,7201842,2073600,5128242,3.473111,47,151875,669181,2344378,7201842,2175670,0.767991
313,865324,7208178,2073600,5134578,3.476166,47,154443,710881,2348968,7208178,2187694,0.767164
314,903801,7214741,2073600,5141141,3.479331,45,158209,745592,2355602,7214741,2207667,0.765700
315,904199,7230752,2073600,5157152,3.487052,48,162309,741890,2364743,7230752,2228220,0.764433
316,908422,7234775,2073600,5161175,3.488993,47,164243,744179,2368870,7234775,2240705,0.763526
317,908007,7220903,2073598,5147305,3.482306,48,165909,742098,2365123,7220903,2239589,0.763269
318,925160,7202351,2073599,5128752,3.473358,46,166927,758233,2360460,7202351,2239489,0.762812
319,988086,7198722,2072524,5126198,3.473408,50,167747,820339,2362016,7198722,2249342,0.761926
320,989154,7249065,2071305,5177760,3.499757,152,170744,818410,2381816,7249065,2278199,0.760876
321,1013451,7583197,2071276,5511921,3.661123,267,187771,825680,2519431,7583197,2494527,0.752471
322,1051438,7834632,2071134,5763498,3.782774,275,197467,853971,2623032,7834632,2657496,0.746715
323,1057010,7893489,2071200,5822289,3.811070,269,200979,856031,2642555,7893489,2676731,0.746767
324,1061370,7921552,2069961,5851591,3.826909,272,202098,859272,2650572,7921552,2680736,0.747155
325,1063298,7970067,2069969,5900098,3.850332,270,203183,860115,2667448,7970067,2699725,0.746975
326,1063410,8034883,2070103,5964780,3.881393,271,204012,859398,2688580,8034883,2719437,0.747131
327,1060780,8114283,2070310,6043973,3.919357,272,204918,855862,2713816,8114283,2740981,0.747498
328,1060936,8168857,2070317,6098540,3.945703,268,205481,855455,2730197,8168857,2751931,0.748010
329,1058414,8227103,2070477,6156626,3.973530,267,205833,852581,2746710,8227103,2759737,0.748814
330,1054768,8296003,2070742,6225261,4.006295,273,206536,848232,2768528,8296003,2778109,0.749135
331,1054772,8363681,2070773,6292908,4.038917,267,206950,847822,2787347,8363681,2785707,0.750147
332,1056226,8423170,2070795,6352375,4.067602,273,206459,849767,2800514,8423170,2778886,0.751931
333,1056226,8464150,2070815,6393335,4.087352,268,205938,850288,2810261,8464150,2776894,0.752968
334,1056262,8498589,2070896,6427693,4.103822,267,204746,851516,2816913,8498589,2769063,0.754247
335,1056741,8531057,2071088,6459969,4.119119,272,204294,852447,2823793,8531057,2764115,0.755283
336,1060775,8550392,2071086,6479306,4.128458,269,203636,857139,2828999,8550392,2765604,0.755602
337,1064700,8572585,2071117,6501468,4.139112,267,202770,861930,2832736,8572585,2758359,0.756564
338,1064212,8587859,2071175,6516684,4.146371,266,202365,861847,2833560,8587859,2746381,0.757692
339,1064350,8597072,2071377,6525695,4.150414,270,201735,862615,2832724,8597072,2733824,0.758728
340,1063912,8618283,2071477,6546806,4.160453,266,201283,862629,2839444,8618283,2739493,0.758800
341,1064422,8628081,2071491,6556590,4.165155,272,201149,863273,2839851,8628081,2731323,0.759554
342,1064588,8641051,2071487,6569564,4.171424,268,201094,863494,2845362,8641051,2740397,0.759222
343,1064954,8657955,2071485,6586470,4.179589,263,200991,863963,2848822,8657955,2737333,0.759784
344,1064954,8672667,2071525,6601142,4.186610,268,200881,864073,2853368,8672667,2740805,0.759862
345,1065712,8687709,2071593,6616116,4.193734,267,200572,865140,2857170,8687709,2740971,0.760167
346,1066054,8701043,2071678,6629365,4.199998,272,200293,865761,2861029,8701043,2743073,0.760307
