frame,total,depth_prepass,geometry,lighting,index_count
1820,0.80524,0.21100,0.55513,0.02886,6973673.70000
1830,0.79178,0.21118,0.54278,0.02798,6963402.00000
1840,0.79344,0.21122,0.54398,0.02768,6963356.40000
1850,0.79628,0.21075,0.54877,0.02713,6962112.00000
1860,0.81508,0.21087,0.56756,0.02677,6953349.00000
1870,0.81431,0.21115,0.56657,0.02646,6944862.00000
1880,0.80041,0.20983,0.55443,0.02600,6944862.00000
1890,0.78071,0.20047,0.54473,0.02404,6558870.00000
1900,0.76944,0.20024,0.53538,0.02342,6558870.00000
1910,0.78076,0.20025,0.54653,0.02380,6558870.00000
1920,0.75011,0.18782,0.52836,0.02221,6046112.40000
1930,0.74382,0.18766,0.52363,0.02202,6034722.00000
1940,0.74698,0.18693,0.52806,0.02195,6034722.00000
1950,0.74280,0.18604,0.52463,0.02208,5990710.80000
1960,0.74090,0.18658,0.52220,0.02238,5990314.80000
1970,0.74672,0.18438,0.52955,0.02261,5842207.80000
1980,0.70730,0.16242,0.51346,0.02171,5447708.70000
1990,0.70807,0.16270,0.51365,0.02197,5451609.00000
2000,0.72066,0.16250,0.52668,0.02160,5451609.00000
2010,0.71332,0.16273,0.51881,0.02170,5444671.80000
2020,0.71530,0.16290,0.52147,0.02108,5444901.00000
2030,0.70192,0.15932,0.51108,0.02078,5297904.60000
2040,0.69025,0.15612,0.50387,0.02076,5208151.80000
2050,0.67954,0.15632,0.49252,0.02084,5207691.00000
2060,0.66626,0.15646,0.47896,0.02080,5207691.00000
2070,0.60373,0.12575,0.44673,0.02042,4036655.40000
2080,0.58523,0.11454,0.44047,0.02037,3727287.00000
2090,0.58365,0.11439,0.43979,0.02009,3727287.00000
2100,0.59440,0.11417,0.45051,0.02009,3705588.60000
2110,0.60285,0.11008,0.46316,0.02005,3618915.00000
2120,0.60086,0.10994,0.46100,0.01992,3618915.00000
2130,0.59673,0.10874,0.45876,0.01954,3585544.50000
2140,0.57268,0.10650,0.43671,0.01934,3499356.00000
2150,0.58456,0.10662,0.44833,0.01949,3499356.00000
2160,0.56064,0.10438,0.42748,0.01925,3434960.40000
2170,0.55844,0.09964,0.42991,0.01935,3337312.20000
2180,0.55808,0.09898,0.42984,0.01947,3327910.80000
2190,0.55153,0.09860,0.42448,0.01889,3326756.40000
2200,0.55251,0.09695,0.42754,0.01881,3284885.40000
2210,0.55947,0.09603,0.43539,0.01867,3266988.00000
2220,0.54360,0.09583,0.41958,0.01869,3266988.00000
2230,0.57524,0.09375,0.45320,0.01857,3195621.00000
2240,0.55770,0.09119,0.43828,0.01862,3114666.00000
2250,0.54171,0.09070,0.42344,0.01830,3110658.00000
2260,0.55308,0.09061,0.43436,0.01816,3110223.60000
2270,0.57385,0.08988,0.45652,0.01816,3107632.20000
2280,0.53949,0.08834,0.42366,0.01780,3061461.60000
2290,0.49372,0.07803,0.38887,0.01711,2951409.30000
2300,0.40326,0.06648,0.30936,0.01716,2661215.40000
2310,0.31012,0.06574,0.21803,0.01650,2830292.40000
2320,0.27139,0.06408,0.18206,0.01496,2955202.80000
2330,0.28774,0.06404,0.19789,0.01538,2936598.00000
2340,0.28099,0.06353,0.19216,0.01520,2925376.80000
2350,0.40376,0.09706,0.28060,0.01639,4447362.90000
2360,0.70713,0.20651,0.46840,0.02017,6957913.50000
2370,0.73651,0.22662,0.47675,0.02361,7457976.00000
2380,0.76742,0.23497,0.49760,0.02497,7792472.10000
2390,0.78632,0.24510,0.50481,0.02659,8135277.00000
2400,0.78702,0.24597,0.50285,0.02696,8183354.70000
2410,0.80918,0.24865,0.52344,0.02731,8254320.60000
2420,0.80008,0.24984,0.51282,0.02745,8273556.00000
2430,0.81821,0.24903,0.53178,0.02758,8254764.00000
2440,0.81608,0.25079,0.52718,0.02791,8292348.00000
2450,0.81598,0.25068,0.52661,0.02873,8264740.20000
2460,0.81954,0.25157,0.52930,0.02894,8264595.00000
2470,0.81850,0.25055,0.52888,0.02898,8264595.00000
2480,0.83680,0.25285,0.54513,0.02901,8264557.20000
2490,0.83610,0.25340,0.54328,0.02966,8241388.80000
2500,0.85393,0.25010,0.56480,0.02919,8108993.40000
2510,0.85134,0.25006,0.56203,0.02932,8092652.40000
2520,0.85833,0.25034,0.56928,0.02917,8085033.00000
2530,0.88063,0.25105,0.59000,0.02849,8085033.00000
2540,0.86566,0.25214,0.57527,0.02856,8096659.20000
2550,0.86870,0.25395,0.57483,0.02953,8108604.60000
2560,0.87112,0.25654,0.57280,0.03170,8164023.00000
2570,0.86170,0.26022,0.56128,0.02971,8174460.00000
2580,0.87402,0.26185,0.57296,0.02914,8119383.90000
2590,0.87297,0.26247,0.57154,0.02922,8022754.80000
2600,0.86022,0.26082,0.56099,0.02840,7735798.80000
2610,0.81334,0.25135,0.52492,0.02661,7320041.40000
2620,0.81548,0.25203,0.52728,0.02617,7211924.40000
2630,0.79227,0.25510,0.50029,0.02632,7183030.20000
2640,0.82088,0.25495,0.53016,0.02586,7199975.40000
2650,0.84825,0.24688,0.56587,0.02646,7203627.00000
2660,0.84029,0.23278,0.56860,0.02876,7203627.00000
2670,0.84417,0.23454,0.57097,0.02859,7201927.80000
2680,0.86746,0.23734,0.59196,0.02809,7199379.00000
2690,0.84355,0.24042,0.56569,0.02760,7191180.60000
2700,0.84598,0.24266,0.56626,0.02714,7147927.20000
2710,0.85294,0.23560,0.57874,0.02661,6927421.20000
2720,0.85097,0.21928,0.59433,0.02631,6801102.00000
2730,0.83644,0.20979,0.59213,0.02474,6677148.00000
2740,0.82159,0.20886,0.57900,0.02374,6599951.40000
2750,0.81173,0.20582,0.57250,0.02329,6542559.00000
2760,0.80615,0.20354,0.57050,0.02262,6506229.60000
2770,0.80265,0.19908,0.57104,0.02280,6452277.00000
2780,0.79162,0.19689,0.56208,0.02229,6486535.80000
2790,0.79200,0.19738,0.56240,0.02225,6509119.20000
2800,0.79551,0.19712,0.56587,0.02248,6503435.40000
2810,0.79927,0.19709,0.56969,0.02284,6506247.00000
2820,0.80358,0.19730,0.57338,0.02313,6470295.00000
2830,0.81464,0.19596,0.58446,0.02313,6380098.80000
2840,0.78690,0.19498,0.55877,0.02339,6299280.00000
2850,0.78835,0.19628,0.55930,0.02349,6291247.20000
2860,0.77769,0.19855,0.54592,0.02376,6287307.00000
2870,0.79184,0.19835,0.55986,0.02363,6269037.00000
2880,0.76902,0.19858,0.53675,0.02348,6228684.00000
2890,0.79742,0.20040,0.56377,0.02310,6224199.00000
2900,0.76820,0.20427,0.53006,0.02319,6216471.00000
2910,0.79124,0.20514,0.55292,0.02384,6183156.60000
2920,0.76784,0.19032,0.54397,0.02454,6158480.40000
2930,0.79697,0.18542,0.57697,0.02430,6132285.00000
2940,0.77752,0.18774,0.55642,0.02326,6233439.00000
2950,0.79439,0.19118,0.57053,0.02280,6307221.00000
2960,0.77571,0.19086,0.55172,0.02337,6307221.00000
2970,0.82046,0.19174,0.59548,0.02312,6307221.00000
2980,0.82656,0.19144,0.60258,0.02262,6311469.00000
2990,0.80755,0.19260,0.58269,0.02243,6311469.00000
3000,0.77020,0.19420,0.54454,0.02190,6368460.90000
3010,0.73528,0.19802,0.50492,0.02208,6468307.50000
3020,0.75078,0.22868,0.48704,0.02252,7368027.00000
3030,0.81986,0.25129,0.52492,0.03095,8190630.00000
3040,0.83405,0.23601,0.55848,0.02932,7983019.20000
3050,0.82278,0.23522,0.54636,0.03150,7984668.00000
3060,0.83581,0.23606,0.55839,0.03146,7984668.00000
3070,0.80142,0.23762,0.52431,0.02954,8044923.00000
3080,0.84243,0.24117,0.56004,0.03105,8131549.20000
3090,0.85157,0.24212,0.56767,0.03181,8141701.20000
3100,0.85928,0.24210,0.57554,0.03186,8144034.00000
3110,0.84843,0.24332,0.56362,0.03173,8144147.40000
3120,0.85282,0.24384,0.56718,0.03208,8144160.00000
3130,0.84280,0.24430,0.55678,0.03226,8144160.00000
3140,0.84536,0.24450,0.55786,0.03292,8144097.00000
3150,0.83242,0.24410,0.54426,0.03388,8144034.00000
3160,0.83324,0.24326,0.54615,0.03386,8144034.00000
3170,0.83716,0.24328,0.54901,0.03440,8144034.00000
3180,0.83568,0.24266,0.54688,0.03524,8144034.00000
3190,0.84819,0.24351,0.55848,0.03570,8144034.00000
3200,0.83774,0.24318,0.54934,0.03519,8144034.00000
3210,0.84026,0.24320,0.55208,0.03477,8144034.00000
3220,0.84154,0.24337,0.55379,0.03442,8143638.00000
3230,0.84202,0.24269,0.55485,0.03440,8132722.80000
3240,0.83396,0.24297,0.54722,0.03371,8127407.40000
3250,0.83644,0.24292,0.55056,0.03280,8126328.00000
3260,0.82014,0.24205,0.53560,0.03207,8125111.20000
3270,0.81957,0.24179,0.53544,0.03206,8104036.80000
3280,0.79487,0.23763,0.51610,0.03026,7920713.10000
3290,0.79588,0.23817,0.51696,0.03032,7903594.80000
3300,0.79155,0.23727,0.51313,0.03046,7897557.60000
3310,0.79904,0.23716,0.52148,0.03026,7888524.00000
3320,0.80379,0.23751,0.52560,0.03014,7877561.40000
3330,0.80170,0.23697,0.52450,0.02996,7861951.20000
3340,0.79595,0.23576,0.51660,0.03102,7818999.60000
3350,0.81407,0.23541,0.53765,0.03049,7813254.00000
3360,0.80779,0.23503,0.53162,0.03092,7813254.00000
3370,0.79982,0.23560,0.52156,0.03254,7806210.00000
3380,0.78926,0.23330,0.51313,0.03252,7763146.80000
3390,0.79111,0.23246,0.51737,0.02977,7705318.80000
3400,0.78044,0.23115,0.50974,0.02916,7672203.60000
3410,0.78129,0.23039,0.51139,0.02893,7634994.00000
3420,0.77372,0.23025,0.50420,0.02859,7634994.00000
3430,0.77574,0.23002,0.50681,0.02848,7634994.00000
3440,0.77816,0.23011,0.50930,0.02882,7632596.40000
3450,0.77146,0.23014,0.50255,0.02835,7632330.00000
3460,0.77085,0.23011,0.50255,0.02800,7632286.80000
3470,0.78865,0.22894,0.52130,0.02799,7602006.00000
3480,0.78583,0.22662,0.52076,0.02802,7516605.60000
3490,0.79037,0.22287,0.52871,0.02797,7377719.40000
3500,0.77777,0.21716,0.52168,0.02813,7167958.50000
3510,0.75203,0.21361,0.49959,0.02768,7055791.20000
3520,0.77556,0.21386,0.52250,0.02835,7035301.20000
3530,0.76440,0.21272,0.51389,0.02761,7009089.00000
3540,0.75630,0.21212,0.50676,0.02682,7005777.00000
