frame,total,depth_prepass,geometry,lighting,index_count
710,1.06465,0.23010,0.79304,0.03151,7685407.80000
720,1.09893,0.22865,0.82774,0.03195,7674967.20000
730,1.09596,0.22710,0.82757,0.03030,7627148.40000
740,1.02498,0.22724,0.75878,0.02859,7612737.60000
750,1.12080,0.22822,0.85464,0.02782,7626187.20000
760,1.08796,0.22740,0.82274,0.02791,7597246.20000
770,1.03329,0.22630,0.76887,0.02750,7594820.40000
780,0.99282,0.22627,0.73094,0.02521,7589790.60000
790,0.99142,0.22521,0.73198,0.02341,7538191.80000
800,0.97490,0.22180,0.72074,0.02160,7376284.80000
810,1.10480,0.21618,0.85666,0.02170,7196946.00000
820,1.08753,0.21083,0.84324,0.02357,7066977.00000
830,0.99996,0.20592,0.75750,0.02646,6851366.40000
840,0.99734,0.20597,0.75420,0.02712,6848332.80000
850,0.99351,0.20622,0.75078,0.02671,6847776.00000
860,0.98715,0.20665,0.74527,0.02500,6847488.00000
870,1.10159,0.20746,0.86168,0.02299,6847718.40000
880,1.15888,0.20644,0.91768,0.02433,6847878.00000
890,1.09444,0.20317,0.85648,0.02504,6773436.30000
900,0.90293,0.20271,0.66907,0.01990,6977846.70000
910,0.94924,0.23060,0.68783,0.02122,8005858.80000
920,0.97180,0.23398,0.70785,0.01846,8114672.70000
930,0.97953,0.24105,0.70912,0.01889,8255881.50000
940,0.98641,0.24382,0.71000,0.02177,8315368.80000
950,1.06489,0.24418,0.78493,0.02579,8294084.40000
960,1.15218,0.24512,0.86692,0.03006,8262489.00000
970,1.14946,0.24646,0.86221,0.03018,8262258.60000
980,1.16827,0.24718,0.88056,0.03059,8260713.00000
990,1.12636,0.24818,0.83862,0.02987,8260413.00000
1000,1.13018,0.24686,0.84468,0.02880,8209144.20000
1010,1.15055,0.24638,0.86537,0.02884,8169582.60000
1020,1.17353,0.24501,0.88827,0.02935,8152836.60000
1030,1.19179,0.24269,0.91074,0.02834,8064639.00000
1040,1.11105,0.24190,0.83133,0.02796,8008168.20000
1050,1.12400,0.23692,0.84646,0.02979,7889277.00000
1060,1.20778,0.23424,0.93404,0.02858,7874770.80000
1070,1.18588,0.23391,0.91253,0.02853,7857863.40000
1080,1.18258,0.23674,0.90743,0.02849,7844651.40000
1090,1.28006,0.23768,1.00309,0.02956,7767534.90000
1100,1.25530,0.23954,0.97631,0.02961,7719672.60000
1110,1.20792,0.22436,0.94470,0.02884,7176438.30000
1120,1.14494,0.22483,0.88250,0.02828,6990166.80000
1130,1.18245,0.21982,0.92426,0.02814,6758233.20000
1140,1.20408,0.22851,0.93735,0.02831,7029954.30000
1150,1.24706,0.24528,0.96459,0.02929,7408249.20000
1160,1.21316,0.25122,0.92184,0.02944,7500250.20000
1170,1.20644,0.26321,0.90352,0.02948,7953082.20000
1180,1.18881,0.25914,0.89004,0.02934,7999884.00000
1190,1.19046,0.25840,0.89239,0.02947,8001468.00000
1200,1.17851,0.25827,0.88100,0.02984,8001468.00000
1210,1.17418,0.24844,0.88546,0.02869,8001468.00000
1220,1.16702,0.24609,0.88223,0.02819,8001468.00000
1230,1.16524,0.24714,0.87979,0.02818,8001480.60000
1240,1.15632,0.24683,0.87121,0.02827,8003038.20000
1250,1.15994,0.24624,0.87533,0.02829,8001468.00000
1260,1.15774,0.24551,0.87384,0.02807,8001473.40000
1270,1.13347,0.24187,0.85387,0.02744,7966094.40000
1280,1.11839,0.23517,0.84668,0.02688,7745203.20000
1290,1.08351,0.22805,0.81950,0.02612,7579748.40000
1300,1.07385,0.22343,0.81535,0.02508,7498017.00000
1310,1.10078,0.22775,0.83684,0.02632,7510593.30000
1320,1.10333,0.22008,0.84714,0.02538,7033727.70000
1330,1.10958,0.22598,0.84915,0.02464,6970671.00000
1340,1.08582,0.22270,0.82857,0.02443,6970383.00000
1350,1.07370,0.21977,0.81964,0.02458,6970383.00000
1360,1.09052,0.21861,0.83744,0.02447,6970383.00000
1370,1.09557,0.21813,0.84296,0.02438,6970383.00000
1380,1.09979,0.21710,0.84833,0.02440,6970383.00000
1390,1.11538,0.22074,0.85926,0.02488,6970383.00000
1400,1.13954,0.22524,0.87809,0.02597,7212977.40000
1410,1.17798,0.24404,0.89459,0.02885,8001493.20000
1420,1.17017,0.24403,0.88738,0.02890,8001594.00000
1430,1.18744,0.24296,0.90561,0.02928,7931326.20000
1440,1.18432,0.23974,0.90562,0.02931,7829976.00000
1450,1.19331,0.23891,0.91443,0.02949,7834560.60000
1460,1.17842,0.23983,0.89884,0.02966,7925053.80000
1470,1.19930,0.24086,0.91829,0.02988,7991727.00000
1480,1.23238,0.24204,0.95017,0.03001,7999516.80000
1490,1.20904,0.24479,0.92380,0.03019,8090580.60000
1500,1.23912,0.25252,0.94644,0.03106,8357266.20000
1510,1.24392,0.25534,0.94624,0.03227,8470036.80000
1520,1.27116,0.25298,0.97482,0.03299,8477401.20000
1530,1.26848,0.25298,0.97182,0.03324,8489996.40000
1540,1.27958,0.25464,0.98181,0.03334,8495800.80000
1550,1.28282,0.25303,0.98644,0.03331,8494414.20000
1560,1.15153,0.25252,0.86184,0.02686,8494104.00000
1570,1.21812,0.25326,0.92764,0.02713,8494104.00000
1580,1.20253,0.25312,0.91088,0.02810,8494104.00000
1590,1.22495,0.25236,0.93348,0.02899,8494104.00000
1600,1.23451,0.25348,0.93839,0.03173,8494104.00000
1610,1.25409,0.25398,0.95651,0.03352,8494104.00000
1620,1.27319,0.25350,0.97520,0.03414,8492731.20000
1630,1.25280,0.25307,0.95460,0.03404,8491920.00000
1640,1.23727,0.25305,0.93857,0.03473,8492370.00000
1650,1.23757,0.25241,0.93947,0.03522,8449743.60000
1660,1.23250,0.25088,0.93540,0.03585,8384289.00000
1670,1.22966,0.24976,0.93359,0.03582,8374041.00000
1680,1.22110,0.24869,0.92532,0.03657,8367843.60000
1690,1.24734,0.24698,0.95266,0.03751,8358251.40000
1700,1.21853,0.24578,0.92508,0.03742,8295681.00000
1710,1.18228,0.24442,0.89014,0.03734,8261586.00000
1720,1.15581,0.24303,0.86491,0.03721,8187317.10000
1730,1.15417,0.23770,0.86997,0.03607,8043384.00000
1740,1.16154,0.23800,0.87736,0.03549,8041504.80000
1750,1.18225,0.23674,0.89947,0.03552,7985956.20000
1760,1.15645,0.23196,0.88180,0.03395,7787619.60000
1770,1.14164,0.22403,0.87424,0.03300,7530717.00000
1780,1.13782,0.22234,0.87213,0.03256,7427402.40000
1790,1.11578,0.21128,0.86345,0.03043,6990182.40000
1800,1.12513,0.21008,0.87310,0.03004,6983793.00000
1810,1.13671,0.21064,0.88668,0.02963,6983793.00000
1820,1.12813,0.21016,0.87920,0.02874,6973673.70000
1830,1.12788,0.21068,0.87944,0.02798,6963402.00000
1840,1.14666,0.21133,0.89774,0.02740,6963356.40000
1850,1.13677,0.21084,0.88868,0.02713,6962112.00000
1860,1.15944,0.21055,0.91220,0.02670,6953349.00000
1870,1.16460,0.21022,0.91740,0.02601,6944862.00000
1880,1.13639,0.20982,0.89094,0.02583,6944862.00000
1890,1.12618,0.20077,0.89179,0.02378,6558870.00000
1900,1.12498,0.19998,0.89158,0.02336,6558870.00000
1910,1.12682,0.20050,0.89229,0.02355,6558870.00000
1920,1.10064,0.18763,0.87968,0.02212,6046112.40000
1930,1.09581,0.18749,0.87578,0.02216,6034722.00000
1940,1.09342,0.18717,0.87396,0.02212,6034722.00000
1950,1.10514,0.18678,0.88589,0.02216,5990710.80000
1960,1.09583,0.18628,0.87672,0.02241,5990314.80000
1970,1.10784,0.18508,0.89090,0.02262,5842207.80000
1980,1.05580,0.16268,0.86146,0.02169,5447708.70000
1990,1.05903,0.16264,0.86489,0.02180,5451609.00000
2000,1.10730,0.16285,0.91238,0.02170,5451609.00000
2010,1.11462,0.16263,0.92036,0.02129,5444671.80000
2020,1.09852,0.16284,0.90434,0.02116,5444901.00000
2030,1.06544,0.15922,0.87514,0.02085,5297904.60000
2040,1.05204,0.15668,0.86467,0.02092,5208151.80000
2050,1.03559,0.15636,0.84842,0.02087,5207691.00000
2060,1.02681,0.15690,0.83946,0.02069,5207691.00000
2070,0.93410,0.12564,0.77774,0.02071,4036655.40000
2080,0.91673,0.11439,0.77218,0.02017,3727287.00000
2090,0.93501,0.11439,0.79024,0.02008,3727287.00000
2100,0.95615,0.11389,0.80987,0.02010,3705588.60000
2110,0.94733,0.11019,0.80687,0.02000,3618915.00000
2120,0.98743,0.10979,0.84796,0.01998,3618915.00000
2130,0.94642,0.10917,0.80747,0.01984,3585544.50000
2140,0.90086,0.10621,0.76486,0.01954,3499356.00000
2150,0.91967,0.10648,0.78353,0.01930,3499356.00000
2160,0.90937,0.10485,0.77596,0.01918,3434960.40000
2170,0.91878,0.09928,0.79031,0.01926,3337312.20000
2180,0.90762,0.09897,0.77946,0.01918,3327910.80000
2190,0.89297,0.09863,0.76550,0.01878,3326756.40000
2200,0.87098,0.09717,0.74502,0.01881,3284885.40000
2210,0.87915,0.09608,0.75483,0.01870,3266988.00000
2220,0.88213,0.09574,0.75844,0.01852,3266988.00000
2230,0.93058,0.09466,0.80766,0.01857,3195621.00000
2240,0.93645,0.09124,0.81683,0.01860,3114666.00000
2250,0.88400,0.09106,0.76497,0.01832,3110658.00000
2260,0.88826,0.09073,0.76950,0.01826,3110223.60000
2270,0.92498,0.08976,0.80707,0.01811,3107632.20000
2280,0.86239,0.08776,0.74492,0.01784,3061461.60000
2290,0.78604,0.07852,0.67964,0.01722,2951409.30000
2300,0.62677,0.06640,0.53297,0.01712,2661215.40000
2310,0.43902,0.06550,0.34754,0.01648,2830292.40000
2320,0.36464,0.06390,0.27533,0.01514,2955202.80000
2330,0.39474,0.06394,0.30550,0.01525,2936598.00000
2340,0.38363,0.06376,0.29413,0.01528,2925376.80000
2350,0.56218,0.09769,0.43797,0.01658,4447362.90000
2360,0.97603,0.20659,0.73793,0.01984,6957913.50000
2370,1.02728,0.22706,0.76671,0.02390,7457976.00000
2380,1.05966,0.23478,0.78878,0.02513,7792472.10000
2390,1.08833,0.24588,0.80540,0.02646,8135277.00000
2400,1.09718,0.24593,0.81412,0.02704,8183354.70000
2410,1.09380,0.24823,0.80795,0.02736,8254320.60000
2420,1.10785,0.24979,0.82088,0.02731,8273556.00000
2430,1.12452,0.24803,0.83896,0.02755,8254764.00000
2440,1.12400,0.25087,0.83486,0.02814,8292348.00000
2450,1.14273,0.25124,0.85239,0.02864,8264740.20000
2460,1.13482,0.25121,0.84496,0.02897,8264595.00000
2470,1.12434,0.25113,0.83506,0.02856,8264595.00000
2480,1.13960,0.25304,0.84775,0.02899,8264557.20000
2490,1.15958,0.25384,0.86555,0.02955,8241388.80000
2500,1.20414,0.24971,0.91517,0.02938,8108993.40000
2510,1.16782,0.25169,0.87773,0.02930,8092652.40000
2520,1.22996,0.25075,0.93884,0.02906,8085033.00000
2530,1.26396,0.25072,0.97459,0.02844,8085033.00000
2540,1.22616,0.25220,0.93564,0.02848,8096659.20000
2550,1.20957,0.25351,0.91614,0.02958,8108604.60000
2560,1.24285,0.25681,0.94364,0.03180,8164023.00000
2570,1.19720,0.26054,0.89737,0.02956,8174460.00000
2580,1.22048,0.26236,0.91871,0.02918,8119383.90000
2590,1.20610,0.26257,0.90430,0.02939,8022754.80000
2600,1.22946,0.26037,0.93205,0.02844,7735798.80000
2610,1.12669,0.25149,0.83858,0.02652,7320041.40000
2620,1.12539,0.25171,0.83746,0.02594,7211924.40000
2630,1.11034,0.25452,0.81941,0.02622,7183030.20000
2640,1.09658,0.25523,0.80560,0.02563,7199975.40000
2650,1.17583,0.24632,0.89378,0.02660,7203627.00000
2660,1.19142,0.23219,0.91990,0.02867,7203627.00000
2670,1.22046,0.23509,0.94698,0.02858,7201927.80000
2680,1.26983,0.23782,0.99395,0.02804,7199379.00000
2690,1.22108,0.24068,0.94217,0.02758,7191180.60000
2700,1.21180,0.24349,0.93194,0.02698,7147927.20000
2710,1.23113,0.23501,0.95852,0.02658,6927421.20000
2720,1.24051,0.21878,0.98632,0.02628,6801102.00000
2730,1.23822,0.20990,0.99359,0.02485,6677148.00000
2740,1.21980,0.20926,0.97670,0.02380,6599951.40000
2750,1.18283,0.20585,0.94342,0.02323,6542559.00000
2760,1.20070,0.20380,0.96397,0.02280,6506229.60000
2770,1.16367,0.19935,0.93133,0.02282,6452277.00000
2780,1.14934,0.19742,0.91900,0.02259,6486535.80000
2790,1.17738,0.19691,0.94799,0.02250,6509119.20000
2800,1.16214,0.19742,0.93175,0.02283,6503435.40000
2810,1.20572,0.19726,0.97516,0.02294,6506247.00000
2820,1.18906,0.19709,0.95780,0.02325,6470295.00000
2830,1.21256,0.19565,0.98318,0.02342,6380098.80000
2840,1.16513,0.19476,0.93662,0.02332,6299280.00000
2850,1.16178,0.19612,0.93200,0.02349,6291247.20000
2860,1.18090,0.19816,0.94924,0.02384,6287307.00000
2870,1.19173,0.19887,0.95915,0.02368,6269037.00000
2880,1.08797,0.19916,0.85522,0.02333,6228684.00000
2890,1.12927,0.20089,0.89493,0.02336,6224199.00000
2900,1.10966,0.20387,0.87217,0.02323,6216471.00000
2910,1.16080,0.20482,0.92246,0.02396,6183156.60000
2920,1.19000,0.19022,0.96496,0.02459,6158480.40000
2930,1.16697,0.18607,0.94660,0.02420,6132285.00000
2940,1.16983,0.18813,0.94789,0.02376,6233439.00000
2950,1.15330,0.19164,0.92796,0.02329,6307221.00000
2960,1.17367,0.19168,0.94832,0.02359,6307221.00000
2970,1.22464,0.19218,0.99919,0.02320,6307221.00000
2980,1.21422,0.19240,0.98878,0.02266,6311469.00000
2990,1.20666,0.19250,0.98199,0.02271,6311469.00000
3000,1.07244,0.19488,0.84558,0.02192,6368460.90000
3010,1.05048,0.19841,0.81984,0.02208,6468307.50000
3020,1.03182,0.22929,0.76241,0.02270,7368027.00000
3030,1.12798,0.25156,0.83514,0.03093,8190630.00000
3040,1.10662,0.23605,0.83084,0.02945,7983019.20000
3050,1.12062,0.23582,0.84556,0.02891,7984668.00000
3060,1.14182,0.23637,0.86690,0.02832,7984668.00000
3070,1.11554,0.23738,0.83838,0.02884,8044923.00000
3080,1.16420,0.24130,0.88196,0.03136,8131549.20000
3090,1.15757,0.24201,0.87347,0.03174,8141701.20000
3100,1.17021,0.24240,0.88584,0.03166,8144034.00000
3110,1.19062,0.24329,0.90539,0.03174,8144147.40000
3120,1.17585,0.24350,0.89044,0.03190,8144160.00000
3130,1.19972,0.24462,0.91282,0.03225,8144160.00000
3140,1.19037,0.24448,0.90286,0.03288,8144097.00000
3150,1.20163,0.24466,0.91346,0.03343,8144034.00000
3160,1.20507,0.24381,0.91624,0.03397,8144034.00000
3170,1.17494,0.24352,0.88680,0.03446,8144034.00000
3180,1.17065,0.24344,0.88141,0.03516,8144034.00000
3190,1.19334,0.24333,0.90476,0.03543,8144034.00000
3200,1.16707,0.24341,0.87780,0.03520,8144034.00000
3210,1.20069,0.24384,0.91203,0.03486,8144034.00000
3220,1.20367,0.24322,0.91577,0.03435,8143638.00000
3230,1.21669,0.24324,0.92920,0.03405,8132722.80000
3240,1.18492,0.24290,0.89779,0.03378,8127407.40000
3250,1.16020,0.24296,0.87465,0.03290,8126328.00000
3260,1.14239,0.24229,0.85774,0.03207,8125111.20000
3270,1.12836,0.24144,0.84458,0.03178,8104036.80000
3280,1.11488,0.23808,0.83527,0.03036,7920713.10000
3290,1.12419,0.23866,0.84487,0.03017,7903594.80000
3300,1.12226,0.23788,0.84362,0.03042,7897557.60000
3310,1.13452,0.23791,0.85631,0.03028,7888524.00000
3320,1.13328,0.23776,0.85479,0.03004,7877561.40000
3330,1.13562,0.23660,0.85870,0.02995,7861951.20000
3340,1.14104,0.23589,0.86394,0.03079,7818999.60000
3350,1.14656,0.23599,0.87003,0.03041,7813254.00000
3360,1.12427,0.23556,0.84692,0.03116,7813254.00000
3370,1.11710,0.23509,0.83926,0.03229,7806210.00000
3380,1.09934,0.23386,0.82333,0.03213,7763146.80000
3390,1.10184,0.23195,0.83012,0.02954,7705318.80000
3400,1.08454,0.23165,0.81313,0.02878,7672203.60000
3410,1.08129,0.23078,0.81190,0.02814,7634994.00000
3420,1.06719,0.23020,0.79824,0.02812,7634994.00000
3430,1.06422,0.22944,0.79612,0.02800,7634994.00000
3440,1.06533,0.22984,0.79610,0.02870,7632596.40000
3450,1.05768,0.23001,0.78953,0.02783,7632330.00000
3460,1.04778,0.23014,0.78008,0.02744,7632286.80000
3470,1.07616,0.22927,0.80909,0.02742,7602006.00000
3480,1.10920,0.22726,0.84366,0.02798,7516605.60000
3490,1.06686,0.22298,0.80543,0.02797,7377719.40000
3500,1.06798,0.21695,0.81220,0.02791,7167958.50000
3510,1.05340,0.21340,0.80150,0.02778,7055791.20000
3520,1.07877,0.21328,0.82616,0.02818,7035301.20000
3530,1.04962,0.21238,0.79915,0.02754,7009089.00000
3540,1.05312,0.21201,0.80410,0.02667,7005777.00000
3550,1.05413,0.21204,0.80395,0.02683,6999966.00000
3560,1.04072,0.21148,0.79250,0.02674,6990720.00000
3570,1.04365,0.21200,0.79490,0.02645,6989616.00000
3580,1.05670,0.21181,0.80790,0.02654,6989616.00000
3590,1.08405,0.21124,0.83526,0.02711,6980094.00000
3600,1.07643,0.21038,0.82841,0.02682,6944433.60000
3610,1.02932,0.21074,0.78102,0.02688,6930984.00000
3620,1.09525,0.21042,0.84742,0.02700,6930984.00000
3630,1.10006,0.21099,0.85139,0.02716,6930984.00000
3640,1.09344,0.21125,0.84395,0.02746,6930984.00000
3650,1.09154,0.20544,0.84759,0.02656,6651048.00000
3660,1.13186,0.19883,0.89627,0.02608,6464424.00000
3670,1.09591,0.19931,0.86091,0.02561,6459480.00000
3680,1.10744,0.19891,0.87402,0.02476,6452777.40000
3690,1.08070,0.19838,0.84866,0.02364,6452664.00000
3700,1.07628,0.19823,0.84452,0.02340,6452664.00000
3710,1.09601,0.19886,0.86361,0.02370,6452664.00000
3720,1.10381,0.19814,0.87184,0.02386,6452664.00000
3730,1.11393,0.19810,0.88212,0.02404,6452664.00000
3740,1.14666,0.19803,0.91451,0.02373,6452664.00000
3750,1.12753,0.19825,0.89579,0.02344,6452664.00000
3760,1.10082,0.19834,0.86875,0.02350,6452664.00000
3770,1.15641,0.19752,0.92584,0.02336,6448958.40000
3780,1.20778,0.19756,0.97783,0.02262,6433632.00000
3790,1.14252,0.19598,0.91471,0.02219,6372072.00000
3800,1.16970,0.19586,0.94166,0.02223,6372072.00000
3810,1.18608,0.19682,0.95632,0.02253,6372072.00000
3820,1.18569,0.19584,0.95752,0.02245,6372072.00000
3830,1.14566,0.19414,0.91851,0.02268,6318108.00000
3840,1.10970,0.19298,0.88424,0.02272,6282132.00000
3850,1.09412,0.19279,0.86885,0.02266,6282132.00000
3860,1.07264,0.19257,0.84691,0.02285,6282132.00000
3870,1.04895,0.19406,0.82181,0.02298,6282132.00000
3880,1.03778,0.19441,0.81044,0.02304,6282132.00000
3890,1.01782,0.19411,0.79084,0.02289,6276831.00000
3900,0.98215,0.19056,0.75902,0.02272,6200374.80000
3910,0.97013,0.18507,0.75250,0.02257,6087040.50000
3920,0.97642,0.18440,0.75912,0.02287,6079239.00000
3930,0.99074,0.18417,0.77361,0.02274,6079125.60000
3940,0.99704,0.18453,0.77923,0.02290,6076897.80000
3950,1.00158,0.18476,0.78356,0.02278,6076353.00000
3960,1.05362,0.18514,0.83578,0.02250,6076353.00000
3970,1.05486,0.18585,0.83722,0.02160,6076353.00000
3980,1.02908,0.18589,0.81286,0.02072,6076353.00000
3990,1.07380,0.18640,0.85780,0.01969,6076353.00000
4000,1.03618,0.18510,0.82060,0.01990,6050476.20000
4010,1.08208,0.18525,0.86640,0.02040,6033225.00000
4020,1.12466,0.18315,0.91073,0.02052,6000640.20000
4030,1.13163,0.18307,0.91686,0.02106,5991462.00000
4040,1.11066,0.18426,0.89414,0.02208,5984371.80000
4050,1.08392,0.17629,0.87523,0.02178,5635230.90000
4060,1.05856,0.16458,0.86339,0.02039,5226320.40000
4070,1.02834,0.16352,0.83543,0.01926,5169763.80000
4080,1.03019,0.16210,0.83942,0.01864,5126148.00000
4090,1.02905,0.16123,0.83858,0.01878,5126148.00000
4100,1.00569,0.15843,0.81769,0.01918,5004235.20000
4110,0.99244,0.15612,0.80705,0.01906,4923072.00000
4120,0.99896,0.15560,0.81361,0.01903,4923072.00000
4130,1.00388,0.15582,0.81870,0.01923,4923072.00000
4140,0.99673,0.15477,0.81288,0.01871,4912383.60000
4150,1.00772,0.15350,0.82498,0.01897,4905258.00000
4160,0.98426,0.15315,0.80257,0.01866,4905258.00000
4170,1.04811,0.15463,0.86506,0.01856,4905258.00000
4180,1.06276,0.15573,0.87726,0.01902,4905258.00000
4190,1.12268,0.15940,0.93294,0.02015,5019477.60000
4200,1.06852,0.16082,0.87686,0.02050,5139870.00000
4210,1.02429,0.15906,0.83489,0.01991,5139870.00000
4220,1.01680,0.15846,0.83010,0.01822,5139870.00000
4230,0.99193,0.15739,0.80653,0.01833,5103933.60000
4240,0.89074,0.14804,0.71472,0.01755,4823736.00000
4250,0.80900,0.14469,0.63411,0.01716,5099514.00000
4260,0.79232,0.17952,0.58642,0.01618,6096484.20000
4270,0.70954,0.18101,0.50193,0.01630,6221974.80000
4280,0.68392,0.17906,0.47930,0.01582,6230358.00000
4290,0.66965,0.18244,0.45916,0.01710,6476796.00000
4300,0.88581,0.23548,0.61907,0.02195,8159985.90000
4310,1.04335,0.25130,0.75496,0.02655,8496360.00000
4320,1.09846,0.25446,0.80495,0.02897,8496360.00000
4330,1.09604,0.25408,0.80224,0.02967,8496288.00000
4340,1.08190,0.25432,0.78792,0.02968,8495880.00000
4350,1.09567,0.25391,0.80118,0.03011,8495880.00000
4360,1.08226,0.25419,0.78705,0.03030,8490503.70000
4370,1.04580,0.25926,0.74759,0.02902,8442945.00000
4380,1.04864,0.26468,0.74529,0.02898,8453476.80000
4390,1.08652,0.26655,0.77904,0.03031,8495944.80000
4400,1.12030,0.25984,0.81912,0.02990,8496360.00000
4410,1.11736,0.25821,0.81801,0.03083,8496360.00000
4420,1.05208,0.24114,0.76767,0.03215,7915824.30000
4430,0.99373,0.19905,0.76617,0.01778,6615084.00000
4440,1.00041,0.19946,0.77218,0.01840,6617215.20000
4450,1.10071,0.19484,0.87739,0.01837,6452835.00000
4460,1.11148,0.17762,0.90563,0.01802,5651602.20000
4470,0.86718,0.13350,0.70668,0.01715,4597902.00000
4480,0.86075,0.13240,0.70150,0.01694,4566676.80000
4490,0.79357,0.09185,0.67224,0.01696,3067423.80000
4500,0.80322,0.08655,0.68962,0.01691,3199647.00000
4510,0.85883,0.11368,0.71764,0.01704,3932214.30000
4520,0.87509,0.10790,0.74020,0.01706,3428912.40000
4530,0.84173,0.06617,0.74717,0.01804,2159299.80000
4540,0.82098,0.06506,0.72728,0.01822,2053662.00000
4550,0.77672,0.06135,0.68754,0.01778,2044755.00000
4560,0.72566,0.05856,0.63981,0.01732,2044755.00000
4570,0.67973,0.05637,0.59626,0.01733,2044755.00000
4580,0.65960,0.05666,0.57561,0.01723,2050099.20000
4590,0.72294,0.05934,0.63623,0.01738,2082149.40000
4600,0.75411,0.06059,0.66589,0.01760,2095203.00000
4610,0.78293,0.06384,0.69018,0.01824,2226598.80000
4620,0.92202,0.11602,0.77942,0.01831,4079065.50000
4630,0.90436,0.13339,0.74250,0.01795,4596558.00000
4640,0.89545,0.13340,0.73432,0.01751,4597722.00000
4650,0.87993,0.13326,0.71988,0.01732,4583455.80000
4660,0.70195,0.08586,0.58979,0.01641,2942640.30000
4670,0.90964,0.13293,0.74918,0.01727,4625065.50000
