frame,total,depth_prepass,forward,index_count
1800,0.41358,0.16053,0.24629,6983793.00000
1810,0.41296,0.16028,0.24601,6983793.00000
1820,0.41580,0.16033,0.24873,6973673.70000
1830,0.41492,0.16028,0.24797,6963402.00000
1840,0.41520,0.15991,0.24853,6963356.40000
1850,0.41780,0.16060,0.25045,6962112.00000
1860,0.42086,0.16139,0.25273,6953349.00000
1870,0.41812,0.16011,0.25137,6944862.00000
1880,0.41811,0.15948,0.25153,6944862.00000
1890,0.39962,0.15162,0.24132,6558870.00000
1900,0.39979,0.15007,0.24303,6558870.00000
1910,0.39838,0.14980,0.24165,6558870.00000
1920,0.37496,0.13990,0.22839,6046112.40000
1930,0.37168,0.13922,0.22553,6034722.00000
1940,0.37130,0.13867,0.22577,6034722.00000
1950,0.37048,0.13876,0.22482,5990710.80000
1960,0.36820,0.13841,0.22278,5990314.80000
1970,0.36465,0.13782,0.21988,5842207.80000
1980,0.32267,0.11930,0.19634,5447708.70000
1990,0.32246,0.11899,0.19660,5451609.00000
2000,0.32340,0.11870,0.19784,5451609.00000
2010,0.32277,0.11861,0.19689,5444671.80000
2020,0.32184,0.11872,0.19622,5444901.00000
2030,0.31777,0.11646,0.19420,5297904.60000
2040,0.31348,0.11349,0.19283,5208151.80000
2050,0.31165,0.11346,0.19137,5207691.00000
2060,0.30941,0.11399,0.18857,5207691.00000
2070,0.25430,0.09179,0.15545,4036655.40000
2080,0.23368,0.08381,0.14290,3727287.00000
2090,0.23322,0.08375,0.14262,3727287.00000
2100,0.23623,0.08385,0.14562,3705588.60000
2110,0.23318,0.08114,0.14512,3618915.00000
2120,0.23197,0.08085,0.14394,3618915.00000
2130,0.22898,0.08040,0.14175,3585544.50000
2140,0.22486,0.07914,0.13870,3499356.00000
2150,0.22657,0.07924,0.14080,3499356.00000
2160,0.22460,0.07817,0.13968,3434960.40000
2170,0.21875,0.07430,0.13791,3337312.20000
2180,0.21839,0.07412,0.13742,3327910.80000
2190,0.21879,0.07433,0.13746,3326756.40000
2200,0.21600,0.07298,0.13607,3284885.40000
2210,0.21572,0.07292,0.13604,3266988.00000
2220,0.21237,0.07275,0.13294,3266988.00000
2230,0.21474,0.07209,0.13584,3195621.00000
2240,0.21581,0.07080,0.13807,3114666.00000
2250,0.21769,0.07116,0.13999,3110658.00000
2260,0.22017,0.07139,0.14210,3110223.60000
2270,0.21812,0.07013,0.14140,3107632.20000
2280,0.21214,0.06850,0.13694,3061461.60000
2290,0.19680,0.06359,0.12652,2951409.30000
2300,0.17115,0.05631,0.10803,2661215.40000
2310,0.16828,0.05804,0.10356,2830292.40000
2320,0.16993,0.06012,0.10310,2955202.80000
2330,0.17214,0.05954,0.10590,2936598.00000
2340,0.17110,0.05931,0.10477,2925376.80000
2350,0.23098,0.08549,0.13870,4447362.90000
2360,0.40742,0.15829,0.24255,6957913.50000
2370,0.44333,0.17804,0.25786,7457976.00000
2380,0.46292,0.18764,0.26824,7792472.10000
2390,0.48599,0.20054,0.27840,8135277.00000
2400,0.48660,0.20037,0.27942,8183354.70000
2410,0.49509,0.20452,0.28382,8254320.60000
2420,0.49391,0.20452,0.28260,8273556.00000
2430,0.49238,0.20376,0.28189,8254764.00000
2440,0.49675,0.20616,0.28387,8292348.00000
2450,0.49544,0.20740,0.28144,8264740.20000
2460,0.49689,0.20797,0.28184,8264595.00000
2470,0.49559,0.20760,0.28108,8264595.00000
2480,0.49797,0.20908,0.28193,8264557.20000
2490,0.49875,0.21009,0.28205,8241388.80000
2500,0.48979,0.20502,0.27831,8108993.40000
2510,0.48952,0.20495,0.27790,8092652.40000
2520,0.48835,0.20384,0.27773,8085033.00000
2530,0.48957,0.20383,0.27843,8085033.00000
2540,0.49532,0.20671,0.28203,8096659.20000
2550,0.49362,0.20717,0.27986,8108604.60000
2560,0.49742,0.20969,0.28084,8164023.00000
2570,0.50702,0.21512,0.28538,8174460.00000
2580,0.50975,0.21775,0.28540,8119383.90000
2590,0.50772,0.21824,0.28235,8022754.80000
2600,0.49922,0.21525,0.27734,7735798.80000
2610,0.47392,0.20369,0.26345,7320041.40000
2620,0.47345,0.20403,0.26276,7211924.40000
2630,0.47424,0.20634,0.26122,7183030.20000
2640,0.47804,0.20693,0.26380,7199975.40000
2650,0.46382,0.19792,0.25904,7203627.00000
2660,0.44636,0.18256,0.25710,7203627.00000
2670,0.45031,0.18564,0.25817,7201927.80000
2680,0.45184,0.18780,0.25677,7199379.00000
2690,0.45532,0.19140,0.25722,7191180.60000
2700,0.46002,0.19423,0.25903,7147927.20000
2710,0.44656,0.18721,0.25282,6927421.20000
2720,0.42544,0.17092,0.24761,6801102.00000
2730,0.41154,0.16162,0.24354,6677148.00000
2740,0.41070,0.16036,0.24354,6599951.40000
2750,0.40589,0.15810,0.24124,6542559.00000
2760,0.40321,0.15703,0.23888,6506229.60000
2770,0.39288,0.15307,0.23331,6452277.00000
2780,0.39012,0.15004,0.23313,6486535.80000
2790,0.39172,0.15015,0.23471,6509119.20000
2800,0.39209,0.15016,0.23528,6503435.40000
2810,0.39088,0.15088,0.23335,6506247.00000
2820,0.39011,0.15171,0.23175,6470295.00000
2830,0.38566,0.15015,0.22864,6380098.80000
2840,0.37993,0.14843,0.22481,6299280.00000
2850,0.38018,0.14893,0.22464,6291247.20000
2860,0.38334,0.15140,0.22524,6287307.00000
2870,0.38364,0.15124,0.22566,6269037.00000
2880,0.37955,0.15146,0.22144,6228684.00000
2890,0.38172,0.15358,0.22121,6224199.00000
2900,0.38400,0.15665,0.22059,6216471.00000
2910,0.38297,0.15816,0.21845,6183156.60000
2920,0.37179,0.14461,0.22054,6158480.40000
2930,0.36430,0.13802,0.21941,6132285.00000
2940,0.36587,0.14034,0.21900,6233439.00000
2950,0.37296,0.14292,0.22343,6307221.00000
2960,0.37218,0.14316,0.22222,6307221.00000
2970,0.37460,0.14365,0.22414,6307221.00000
2980,0.37902,0.14522,0.22686,6311469.00000
2990,0.37736,0.14557,0.22485,6311469.00000
3000,0.37715,0.14706,0.22316,6368460.90000
3010,0.38189,0.15046,0.22467,6468307.50000
3020,0.43920,0.18122,0.25062,7368027.00000
3030,0.50755,0.20780,0.29374,8190630.00000
3040,0.48402,0.19097,0.28604,7983019.20000
3050,0.48230,0.19077,0.28490,7984668.00000
3060,0.48032,0.19065,0.28288,7984668.00000
3070,0.48245,0.19251,0.28320,8044923.00000
3080,0.49048,0.19546,0.28811,8131549.20000
3090,0.48799,0.19541,0.28588,8141701.20000
3100,0.48850,0.19674,0.28471,8144034.00000
3110,0.48542,0.19639,0.28246,8144147.40000
3120,0.48401,0.19602,0.28125,8144160.00000
3130,0.48411,0.19683,0.28046,8144160.00000
3140,0.48292,0.19649,0.27924,8144097.00000
3150,0.48182,0.19604,0.27884,8144034.00000
3160,0.48143,0.19559,0.27890,8144034.00000
3170,0.48182,0.19548,0.27957,8144034.00000
3180,0.48116,0.19488,0.27980,8144034.00000
3190,0.48086,0.19460,0.27967,8144034.00000
3200,0.48059,0.19484,0.27917,8144034.00000
3210,0.48255,0.19512,0.28078,8144034.00000
3220,0.48244,0.19505,0.28080,8143638.00000
3230,0.48047,0.19508,0.27862,8132722.80000
3240,0.48126,0.19512,0.27934,8127407.40000
3250,0.47928,0.19378,0.27866,8126328.00000
3260,0.47789,0.19386,0.27715,8125111.20000
3270,0.47664,0.19318,0.27656,8104036.80000
3280,0.46638,0.18884,0.27059,7920713.10000
3290,0.46554,0.18932,0.26958,7903594.80000
3300,0.46678,0.18899,0.27081,7897557.60000
3310,0.46512,0.18829,0.26990,7888524.00000
3320,0.46614,0.18881,0.27046,7877561.40000
3330,0.46498,0.18788,0.27002,7861951.20000
3340,0.46286,0.18675,0.26902,7818999.60000
3350,0.46124,0.18636,0.26816,7813254.00000
3360,0.46152,0.18626,0.26873,7813254.00000
3370,0.46198,0.18651,0.26868,7806210.00000
3380,0.46095,0.18456,0.26951,7763146.80000
3390,0.45519,0.18279,0.26565,7705318.80000
3400,0.45586,0.18278,0.26634,7672203.60000
3410,0.45479,0.18204,0.26575,7634994.00000
3420,0.45226,0.18124,0.26426,7634994.00000
3430,0.45355,0.18158,0.26482,7634994.00000
3440,0.45309,0.18136,0.26477,7632596.40000
3450,0.45118,0.18059,0.26367,7632330.00000
3460,0.45722,0.18440,0.26588,7632286.80000
3470,0.45344,0.18198,0.26490,7602006.00000
3480,0.44712,0.17827,0.26197,7516605.60000
3490,0.44011,0.17433,0.25890,7377719.40000
3500,0.42692,0.16822,0.25167,7167958.50000
3510,0.41899,0.16458,0.24750,7055791.20000
3520,0.41751,0.16391,0.24659,7035301.20000
3530,0.41790,0.16288,0.24712,7009089.00000
3540,0.41622,0.16220,0.24704,7005777.00000
3550,0.41749,0.16220,0.24852,6999966.00000
3560,0.41690,0.16176,0.24789,6990720.00000
3570,0.41516,0.16162,0.24688,6989616.00000
3580,0.41743,0.16248,0.24832,6989616.00000
3590,0.41600,0.16144,0.24786,6980094.00000
3600,0.41430,0.16134,0.24600,6944433.60000
3610,0.41243,0.16111,0.24490,6930984.00000
3620,0.41148,0.16097,0.24384,6930984.00000
3630,0.41365,0.16107,0.24587,6930984.00000
3640,0.41308,0.16108,0.24512,6930984.00000
3650,0.39954,0.15498,0.23726,6651048.00000
3660,0.38524,0.14903,0.22912,6464424.00000
3670,0.38384,0.14881,0.22818,6459480.00000
3680,0.38127,0.14871,0.22584,6452777.40000
3690,0.38027,0.14836,0.22545,6452664.00000
3700,0.37976,0.14833,0.22489,6452664.00000
3710,0.37980,0.14866,0.22419,6452664.00000
3720,0.37860,0.14844,0.22363,6452664.00000
3730,0.38087,0.14928,0.22473,6452664.00000
3740,0.37955,0.14851,0.22416,6452664.00000
3750,0.38014,0.14885,0.22443,6452664.00000
3760,0.38145,0.14972,0.22450,6452664.00000
3770,0.38062,0.14934,0.22444,6448958.40000
3780,0.37962,0.14900,0.22366,6433632.00000
3790,0.37697,0.14736,0.22305,6372072.00000
3800,0.37815,0.14706,0.22295,6372072.00000
3810,0.37623,0.14737,0.22216,6372072.00000
3820,0.37302,0.14714,0.21900,6372072.00000
3830,0.36905,0.14640,0.21549,6318108.00000
3840,0.36576,0.14546,0.21320,6282132.00000
3850,0.36450,0.14482,0.21307,6282132.00000
3860,0.36400,0.14556,0.21189,6282132.00000
3870,0.36380,0.14562,0.21122,6282132.00000
3880,0.36533,0.14704,0.21166,6282132.00000
3890,0.36491,0.14699,0.21128,6276831.00000
3900,0.35977,0.14456,0.20856,6200374.80000
3910,0.34960,0.13918,0.20385,6087040.50000
3920,0.34880,0.13691,0.20528,6079239.00000
3930,0.34886,0.13720,0.20508,6079125.60000
3940,0.34800,0.13703,0.20410,6076897.80000
3950,0.34824,0.13703,0.20439,6076353.00000
3960,0.35520,0.13989,0.20856,6076353.00000
3970,0.35653,0.14013,0.20914,6076353.00000
3980,0.35820,0.14083,0.21057,6076353.00000
3990,0.36150,0.14184,0.21267,6076353.00000
4000,0.36018,0.14093,0.21264,6050476.20000
4010,0.36020,0.14069,0.21282,6033225.00000
4020,0.35776,0.13885,0.21193,6000640.20000
4030,0.34957,0.13655,0.20620,5991462.00000
4040,0.35130,0.13652,0.20783,5984371.80000
4050,0.33943,0.13083,0.20118,5635230.90000
4060,0.32132,0.12352,0.19071,5226320.40000
4070,0.32152,0.12582,0.18886,5169763.80000
4080,0.32427,0.12706,0.19060,5126148.00000
4090,0.32363,0.12596,0.19090,5126148.00000
4100,0.31511,0.12258,0.18586,5004235.20000
4110,0.30542,0.11857,0.18011,4923072.00000
4120,0.30292,0.11702,0.17906,4923072.00000
4130,0.30388,0.11663,0.18033,4923072.00000
4140,0.30274,0.11643,0.17952,4912383.60000
4150,0.30528,0.11559,0.18276,4905258.00000
4160,0.30492,0.11533,0.18264,4905258.00000
4170,0.31356,0.11738,0.18933,4905258.00000
4180,0.32038,0.12005,0.19348,4905258.00000
4190,0.33848,0.12535,0.20602,5019477.60000
4200,0.33387,0.12231,0.20479,5139870.00000
4210,0.32040,0.11832,0.19524,5139870.00000
4220,0.32479,0.11834,0.19955,5139870.00000
4230,0.32163,0.11839,0.19630,5103933.60000
4240,0.30195,0.11375,0.18132,4823736.00000
4250,0.29510,0.11389,0.17399,5099514.00000
4260,0.35148,0.13869,0.20594,6096484.20000
4270,0.35399,0.14096,0.20618,6221974.80000
4280,0.35388,0.14132,0.20558,6230358.00000
4290,0.36302,0.14441,0.21186,6476796.00000
4300,0.46254,0.18855,0.26746,8159985.90000
4310,0.50880,0.20742,0.29446,8496360.00000
4320,0.51666,0.21531,0.29472,8496360.00000
4330,0.51274,0.21349,0.29232,8496288.00000
4340,0.51096,0.21141,0.29276,8495880.00000
4350,0.50674,0.20866,0.29120,8495880.00000
4360,0.50589,0.20831,0.29056,8490503.70000
4370,0.50750,0.21306,0.28756,8442945.00000
4380,0.51887,0.22025,0.29236,8453476.80000
4390,0.52335,0.22324,0.29326,8495944.80000
4400,0.51691,0.21711,0.29252,8496360.00000
4410,0.51829,0.21720,0.29400,8496360.00000
4420,0.48255,0.19580,0.27966,7915824.30000
4430,0.39124,0.14892,0.23525,6615084.00000
4440,0.38950,0.14896,0.23354,6617215.20000
4450,0.38540,0.14625,0.23246,6452835.00000
4460,0.35644,0.13271,0.21704,5651602.20000
4470,0.27405,0.09874,0.16837,4597902.00000
4480,0.27474,0.09818,0.16966,4566676.80000
4490,0.20811,0.07084,0.13016,3067423.80000
4500,0.20176,0.06719,0.12752,3199647.00000
4510,0.24478,0.08527,0.15264,3932214.30000
4520,0.23841,0.08147,0.15002,3428912.40000
4530,0.17945,0.05508,0.11712,2159299.80000
4540,0.17656,0.05663,0.11307,2053662.00000
4550,0.16989,0.05435,0.10834,2044755.00000
4560,0.16064,0.05131,0.10230,2044755.00000
4570,0.15266,0.04910,0.09671,2044755.00000
4580,0.15148,0.04968,0.09502,2050099.20000
4590,0.16058,0.05226,0.10131,2082149.40000
4600,0.16616,0.05374,0.10557,2095203.00000
4610,0.17322,0.05336,0.11296,2226598.80000
4620,0.25699,0.08789,0.16242,4079065.50000
4630,0.27830,0.09827,0.17320,4596558.00000
4640,0.27723,0.09884,0.17157,4597722.00000
4650,0.27570,0.09855,0.17063,4583455.80000
4660,0.19453,0.06641,0.12118,2942640.30000
4670,0.27462,0.10019,0.16739,4625065.50000
4680,0.35915,0.13953,0.21256,6070687.20000
4690,0.37020,0.14410,0.21903,6354876.00000
4700,0.37934,0.14897,0.22350,6592521.90000
4710,0.38957,0.15440,0.22816,6826915.50000
4720,0.44287,0.17909,0.25713,7819448.10000
4730,0.46109,0.18777,0.26662,8158077.60000
4740,0.46664,0.19082,0.26886,8247506.40000
4750,0.46650,0.19013,0.26957,8262054.00000
4760,0.46609,0.18975,0.26932,8276838.30000
4770,0.47325,0.19340,0.27332,8383267.20000
4780,0.47248,0.19296,0.27298,8417616.30000
4790,0.47735,0.19476,0.27568,8495486.40000
4800,0.48304,0.19776,0.27850,8496360.00000
4810,0.48085,0.19717,0.27676,8496360.00000
4820,0.48023,0.19637,0.27702,8496360.00000
4830,0.48094,0.19710,0.27708,8496360.00000
4840,0.47853,0.19488,0.27668,8496252.00000
4850,0.47734,0.19397,0.27662,8496000.00000
4860,0.47656,0.19388,0.27567,8496000.00000
4870,0.47562,0.19298,0.27547,8496000.00000
4880,0.47544,0.19317,0.27556,8496000.00000
4890,0.47525,0.19296,0.27531,8496000.00000
4900,0.47243,0.19215,0.27358,8496000.00000
4910,0.47010,0.19106,0.27220,8496000.00000
4920,0.46945,0.19095,0.27168,8496000.00000
4930,0.47335,0.19285,0.27392,8496000.00000
4940,0.47276,0.19300,0.27305,8496144.00000
4950,0.47199,0.19278,0.27235,8496360.00000
4960,0.47626,0.19503,0.27457,8496360.00000
4970,0.47564,0.19441,0.27454,8496360.00000
4980,0.47507,0.19370,0.27398,8496360.00000
4990,0.47851,0.19542,0.27625,8496360.00000
5000,0.47974,0.19612,0.27660,8496360.00000
5010,0.48252,0.19813,0.27728,8496360.00000
5020,0.48098,0.19757,0.27636,8496360.00000
5030,0.48272,0.19951,0.27664,8496360.00000
5040,0.48640,0.20170,0.27799,8496360.00000
5050,0.48081,0.19704,0.27688,8474049.00000
5060,0.46380,0.18856,0.26840,8268436.80000
5070,0.46250,0.18758,0.26824,8262560.40000
5080,0.45201,0.18269,0.26276,8076999.00000
5090,0.44488,0.17912,0.25901,7987500.00000
5100,0.44603,0.17961,0.25993,7994814.00000
5110,0.45688,0.18530,0.26486,8265461.10000
5120,0.47532,0.19340,0.27492,8496297.60000
5130,0.47808,0.19537,0.27612,8496360.00000
5140,0.47614,0.19462,0.27506,8496360.00000
5150,0.48274,0.19820,0.27770,8496360.00000
5160,0.48370,0.19978,0.27692,8496360.00000
5170,0.48286,0.19902,0.27724,8496360.00000
5180,0.48634,0.20120,0.27830,8496360.00000
5190,0.48613,0.20103,0.27833,8496360.00000
5200,0.48711,0.20205,0.27837,8496360.00000
5210,0.48661,0.20186,0.27791,8496360.00000
5220,0.48754,0.20194,0.27879,8496360.00000
5230,0.48798,0.20249,0.27884,8496360.00000
5240,0.48785,0.20279,0.27820,8496360.00000
5250,0.48316,0.20074,0.27548,8496360.00000
5260,0.48577,0.20205,0.27707,8496360.00000
5270,0.48460,0.20119,0.27646,8496360.00000
5280,0.48380,0.20120,0.27555,8496360.00000
5290,0.48451,0.20244,0.27536,8496360.00000
5300,0.48128,0.20101,0.27355,8496360.00000
5310,0.47868,0.19954,0.27252,8496360.00000
5320,0.47624,0.19751,0.27178,8496360.00000
5330,0.47220,0.19510,0.27042,8496360.00000
5340,0.47188,0.19310,0.27130,8496360.00000
5350,0.46310,0.18899,0.26724,8379258.90000
5360,0.45756,0.18665,0.26417,8351670.00000
5370,0.45710,0.18628,0.26332,8350830.00000
5380,0.45078,0.18445,0.25960,8350738.80000
5390,0.44220,0.18148,0.25402,8267036.40000
5400,0.39911,0.16270,0.22970,7239257.70000
5410,0.35138,0.14179,0.20272,6466446.90000
5420,0.33290,0.13418,0.19182,6131542.20000
5430,0.32901,0.13234,0.18968,6009596.10000
5440,0.32210,0.12952,0.18555,5759880.90000
5450,0.26974,0.10733,0.15555,5172768.00000
5460,0.26962,0.10717,0.15575,5172768.00000
5470,0.27070,0.10761,0.15640,5172768.00000
5480,0.27037,0.10749,0.15614,5172768.00000
5490,0.26943,0.10731,0.15543,5172768.00000
