frame,total,depth_prepass,geometry,lighting,index_count
620,0.57803,0.24283,0.29843,0.02674,8111811.90000
630,0.56223,0.23536,0.29178,0.02480,7943511.60000
640,0.54494,0.22942,0.28282,0.02232,7721718.60000
650,0.54636,0.22630,0.28803,0.02218,7634876.10000
660,0.55449,0.22792,0.29117,0.02470,7668963.00000
670,0.54604,0.22616,0.28454,0.02516,7623788.40000
680,0.54600,0.22741,0.28291,0.02565,7621869.00000
690,0.55076,0.22724,0.28556,0.02773,7621161.00000
700,0.55754,0.22901,0.28846,0.03032,7657194.90000
710,0.56683,0.23095,0.29388,0.03171,7685407.80000
720,0.57144,0.22934,0.29905,0.03211,7674967.20000
730,0.56000,0.22697,0.29291,0.03027,7627148.40000
740,0.55261,0.22776,0.28637,0.02818,7612737.60000
750,0.55349,0.22823,0.28745,0.02768,7626187.20000
760,0.55140,0.22774,0.28587,0.02786,7597246.20000
770,0.54827,0.22734,0.28344,0.02728,7594820.40000
780,0.54528,0.22650,0.28343,0.02532,7589790.60000
790,0.53720,0.22548,0.27782,0.02361,7538191.80000
800,0.52198,0.22112,0.26856,0.02208,7376284.80000
810,0.51067,0.21576,0.26287,0.02193,7196946.00000
820,0.50428,0.21078,0.25946,0.02306,7066977.00000
830,0.50241,0.20653,0.26092,0.02521,6851366.40000
840,0.50183,0.20602,0.26056,0.02527,6848332.80000
850,0.50027,0.20595,0.25944,0.02530,6847776.00000
860,0.49886,0.20672,0.25889,0.02368,6847488.00000
870,0.49767,0.20693,0.25880,0.02210,6847718.40000
880,0.50426,0.20729,0.26243,0.02346,6847878.00000
890,0.49470,0.20291,0.25820,0.02329,6773436.30000
900,0.49108,0.20194,0.25677,0.02015,6977846.70000
910,0.55796,0.23045,0.29568,0.02174,8005858.80000
920,0.55271,0.23417,0.28974,0.01864,8114672.70000
930,0.56474,0.24008,0.29547,0.01915,8255881.50000
940,0.58016,0.24401,0.30439,0.02173,8315368.80000
950,0.59426,0.24570,0.31237,0.02629,8294084.40000
960,0.59546,0.24490,0.31108,0.02991,8262489.00000
970,0.59923,0.24649,0.31248,0.03004,8262258.60000
980,0.60132,0.24753,0.31342,0.03053,8260713.00000
990,0.60070,0.24812,0.31315,0.02970,8260413.00000
1000,0.59810,0.24806,0.31125,0.02870,8209144.20000
1010,0.59324,0.24618,0.30868,0.02863,8169582.60000
1020,0.59222,0.24537,0.30814,0.02909,8152836.60000
1030,0.58653,0.24253,0.30542,0.02850,8064639.00000
1040,0.58498,0.24198,0.30506,0.02824,8008168.20000
1050,0.57754,0.23668,0.30118,0.02990,7889277.00000
1060,0.57428,0.23429,0.30063,0.02968,7874770.80000
1070,0.57396,0.23476,0.29864,0.03022,7857863.40000
1080,0.57781,0.23807,0.30075,0.02926,7844651.40000
1090,0.57623,0.23786,0.29884,0.02919,7767534.90000
1100,0.57849,0.24028,0.29904,0.02952,7719672.60000
1110,0.54538,0.22474,0.28205,0.02875,7176438.30000
1120,0.53736,0.22568,0.27374,0.02842,6990166.80000
1130,0.52153,0.22112,0.26209,0.02811,6758233.20000
1140,0.54192,0.22946,0.27355,0.02832,7029954.30000
1150,0.57478,0.24426,0.29138,0.02910,7408249.20000
1160,0.58892,0.25103,0.29901,0.02934,7500250.20000
1170,0.61900,0.26326,0.31615,0.02945,7953082.20000
1180,0.61270,0.25892,0.31459,0.02932,7999884.00000
1190,0.61075,0.25870,0.31213,0.02970,8001468.00000
1200,0.60829,0.25801,0.31059,0.02975,8001468.00000
1210,0.58812,0.24889,0.30089,0.02872,8001468.00000
1220,0.58487,0.24648,0.29990,0.02854,8001468.00000
1230,0.58453,0.24708,0.29940,0.02793,8001480.60000
1240,0.58645,0.24664,0.30189,0.02830,8003038.20000
1250,0.58321,0.24616,0.29875,0.02818,8001468.00000
1260,0.58080,0.24491,0.29776,0.02830,8001473.40000
1270,0.57611,0.24167,0.29738,0.02743,7966094.40000
1280,0.56117,0.23466,0.28858,0.02738,7745203.20000
1290,0.54423,0.22770,0.28097,0.02611,7579748.40000
1300,0.53445,0.22329,0.27578,0.02526,7498017.00000
1310,0.54871,0.22820,0.28216,0.02729,7510593.30000
1320,0.52024,0.21970,0.26460,0.02571,7033727.70000
1330,0.52567,0.22653,0.26422,0.02528,6970671.00000
1340,0.51895,0.22284,0.26057,0.02548,6970383.00000
1350,0.51434,0.21953,0.25968,0.02534,6970383.00000
1360,0.51520,0.21879,0.26090,0.02546,6970383.00000
1370,0.51319,0.21882,0.25925,0.02537,6970383.00000
1380,0.51180,0.21743,0.25886,0.02586,6970383.00000
1390,0.51574,0.22014,0.25955,0.02603,6970383.00000
1400,0.52942,0.22578,0.26742,0.02654,7212977.40000
1410,0.58360,0.24420,0.30052,0.02891,8001493.20000
1420,0.58258,0.24400,0.30022,0.02853,8001594.00000
1430,0.58333,0.24357,0.30063,0.02942,7931326.20000
1440,0.57830,0.23926,0.29939,0.02957,7829976.00000
1450,0.57858,0.23916,0.29936,0.02988,7834560.60000
1460,0.58185,0.23940,0.30196,0.02989,7925053.80000
1470,0.58658,0.24162,0.30440,0.03066,7991727.00000
1480,0.58766,0.24145,0.30522,0.03081,7999516.80000
1490,0.59619,0.24497,0.31071,0.03058,8090580.60000
1500,0.62139,0.25336,0.32612,0.03115,8357266.20000
1510,0.62943,0.25551,0.33192,0.03210,8470036.80000
1520,0.63118,0.25258,0.33537,0.03309,8477401.20000
1530,0.63118,0.25313,0.33487,0.03314,8489996.40000
1540,0.63393,0.25534,0.33584,0.03335,8495800.80000
1550,0.62986,0.25328,0.33333,0.03332,8494414.20000
1560,0.61426,0.25241,0.32426,0.02718,8494104.00000
1570,0.61476,0.25316,0.32418,0.02722,8494104.00000
1580,0.61425,0.25221,0.32317,0.02858,8494104.00000
1590,0.61143,0.25175,0.32100,0.02908,8494104.00000
1600,0.62443,0.25390,0.32840,0.03201,8494104.00000
1610,0.62852,0.25442,0.33061,0.03329,8494104.00000
1620,0.62929,0.25372,0.33166,0.03392,8492731.20000
1630,0.62746,0.25285,0.33051,0.03400,8491920.00000
1640,0.62747,0.25294,0.32951,0.03454,8492370.00000
1650,0.62686,0.25259,0.32903,0.03500,8449743.60000
1660,0.62019,0.24989,0.32458,0.03518,8384289.00000
1670,0.62135,0.25017,0.32520,0.03554,8374041.00000
1680,0.61938,0.24866,0.32439,0.03626,8367843.60000
1690,0.61570,0.24741,0.32038,0.03754,8358251.40000
1700,0.60885,0.24605,0.31566,0.03706,8295681.00000
1710,0.60809,0.24592,0.31454,0.03734,8261586.00000
1720,0.59805,0.24318,0.30716,0.03691,8187317.10000
1730,0.58636,0.23772,0.30245,0.03593,8043384.00000
1740,0.58482,0.23777,0.30113,0.03567,8041504.80000
1750,0.58451,0.23724,0.30136,0.03572,7985956.20000
1760,0.56789,0.23234,0.29079,0.03501,7787619.60000
1770,0.55238,0.22467,0.28300,0.03460,7530717.00000
1780,0.54755,0.22217,0.28208,0.03336,7427402.40000
1790,0.51586,0.21160,0.26369,0.03086,6990182.40000
1800,0.51436,0.21092,0.26312,0.03069,6983793.00000
1810,0.51468,0.21109,0.26333,0.03015,6983793.00000
1820,0.51421,0.21117,0.26352,0.02978,6973673.70000
1830,0.51420,0.21143,0.26388,0.02874,6963402.00000
1840,0.51168,0.21116,0.26242,0.02802,6963356.40000
1850,0.51248,0.21104,0.26371,0.02789,6962112.00000
1860,0.51182,0.21094,0.26400,0.02700,6953349.00000
1870,0.51088,0.21053,0.26324,0.02681,6944862.00000
1880,0.51182,0.21074,0.26464,0.02635,6944862.00000
1890,0.48559,0.20074,0.25064,0.02404,6558870.00000
1900,0.48509,0.20018,0.25134,0.02366,6558870.00000
1910,0.48290,0.20035,0.24808,0.02399,6558870.00000
1920,0.45278,0.18741,0.23238,0.02282,6046112.40000
1930,0.45113,0.18753,0.23114,0.02262,6034722.00000
1940,0.44958,0.18725,0.22988,0.02267,6034722.00000
1950,0.44942,0.18664,0.22965,0.02265,5990710.80000
1960,0.44860,0.18644,0.22935,0.02289,5990314.80000
1970,0.44634,0.18558,0.22731,0.02315,5842207.80000
1980,0.39691,0.16447,0.19932,0.02260,5447708.70000
1990,0.39641,0.16438,0.19964,0.02264,5451609.00000
2000,0.39720,0.16425,0.19997,0.02254,5451609.00000
2010,0.39501,0.16465,0.19820,0.02216,5444671.80000
2020,0.39507,0.16502,0.19800,0.02221,5444901.00000
2030,0.38994,0.16169,0.19659,0.02171,5297904.60000
2040,0.38318,0.15724,0.19418,0.02165,5208151.80000
2050,0.38268,0.15813,0.19307,0.02150,5207691.00000
2060,0.38124,0.15711,0.19260,0.02136,5207691.00000
2070,0.31957,0.12686,0.16115,0.02166,4036655.40000
2080,0.29724,0.11553,0.15047,0.02115,3727287.00000
2090,0.29607,0.11532,0.14999,0.02082,3727287.00000
2100,0.29582,0.11425,0.15118,0.02077,3705588.60000
2110,0.28680,0.11072,0.14573,0.02059,3618915.00000
2120,0.28721,0.11091,0.14590,0.02046,3618915.00000
2130,0.28521,0.10959,0.14618,0.02012,3585544.50000
2140,0.28012,0.10738,0.14270,0.02037,3499356.00000
2150,0.27945,0.10691,0.14238,0.02003,3499356.00000
2160,0.27608,0.10541,0.14142,0.01953,3434960.40000
2170,0.26638,0.09965,0.13741,0.01965,3337312.20000
2180,0.26702,0.09908,0.13801,0.01985,3327910.80000
2190,0.26609,0.09917,0.13760,0.01933,3326756.40000
2200,0.26070,0.09732,0.13458,0.01895,3284885.40000
2210,0.25802,0.09629,0.13297,0.01896,3266988.00000
2220,0.25849,0.09592,0.13361,0.01879,3266988.00000
2230,0.25907,0.09445,0.13574,0.01888,3195621.00000
2240,0.25684,0.09164,0.13669,0.01865,3114666.00000
2250,0.25614,0.09080,0.13719,0.01858,3110658.00000
2260,0.25694,0.09050,0.13806,0.01835,3110223.60000
2270,0.25608,0.08996,0.13779,0.01820,3107632.20000
2280,0.25077,0.08827,0.13485,0.01799,3061461.60000
2290,0.22617,0.07799,0.12098,0.01734,2951409.30000
2300,0.19914,0.06710,0.10430,0.01756,2661215.40000
2310,0.19152,0.06504,0.09938,0.01660,2830292.40000
2320,0.18814,0.06397,0.09896,0.01494,2955202.80000
2330,0.19020,0.06401,0.10091,0.01523,2936598.00000
2340,0.18898,0.06374,0.10022,0.01517,2925376.80000
2350,0.26332,0.09870,0.13805,0.01677,4447362.90000
2360,0.48676,0.20645,0.24994,0.02012,6957913.50000
2370,0.53259,0.22652,0.27198,0.02393,7457976.00000
2380,0.55351,0.23418,0.28422,0.02508,7792472.10000
2390,0.57990,0.24430,0.29924,0.02662,8135277.00000
2400,0.58632,0.24714,0.30206,0.02706,8183354.70000
2410,0.59009,0.24724,0.30538,0.02741,8254320.60000
2420,0.59297,0.24858,0.30722,0.02744,8273556.00000
2430,0.59191,0.24897,0.30540,0.02763,8254764.00000
2440,0.59737,0.25062,0.30846,0.02833,8292348.00000
2450,0.59772,0.25072,0.30825,0.02849,8264740.20000
2460,0.59906,0.25088,0.30930,0.02885,8264595.00000
2470,0.59817,0.25150,0.30858,0.02867,8264595.00000
2480,0.60105,0.25224,0.31004,0.02886,8264557.20000
2490,0.60518,0.25398,0.31182,0.02954,8241388.80000
2500,0.59483,0.24969,0.30613,0.02891,8108993.40000
2510,0.59666,0.25058,0.30725,0.02925,8092652.40000
2520,0.59813,0.25179,0.30786,0.02888,8085033.00000
2530,0.59786,0.25034,0.30902,0.02854,8085033.00000
2540,0.60258,0.25318,0.31147,0.02827,8096659.20000
2550,0.60643,0.25368,0.31305,0.02960,8108604.60000
2560,0.61766,0.25665,0.31919,0.03161,8164023.00000
2570,0.61832,0.26052,0.31840,0.02942,8174460.00000
2580,0.61821,0.26166,0.31752,0.02906,8119383.90000
2590,0.61669,0.26230,0.31439,0.02914,8022754.80000
2600,0.60498,0.26058,0.30621,0.02836,7735798.80000
2610,0.57385,0.25136,0.28595,0.02638,7320041.40000
2620,0.57203,0.25200,0.28392,0.02598,7211924.40000
2630,0.57428,0.25495,0.28334,0.02611,7183030.20000
2640,0.57600,0.25504,0.28537,0.02572,7199975.40000
2650,0.56479,0.24669,0.28197,0.02647,7203627.00000
2660,0.54938,0.23198,0.27920,0.02854,7203627.00000
2670,0.55392,0.23453,0.28127,0.02832,7201927.80000
2680,0.55169,0.23743,0.27659,0.02772,7199379.00000
2690,0.55476,0.24062,0.27720,0.02771,7191180.60000
2700,0.55798,0.24294,0.27812,0.02696,7147927.20000
2710,0.54258,0.23509,0.27095,0.02670,6927421.20000
2720,0.51800,0.21899,0.26257,0.02639,6801102.00000
2730,0.49924,0.20984,0.25443,0.02526,6677148.00000
2740,0.49450,0.20875,0.25195,0.02398,6599951.40000
2750,0.49056,0.20634,0.25160,0.02325,6542559.00000
2760,0.48566,0.20379,0.24845,0.02324,6506229.60000
2770,0.47632,0.19994,0.24303,0.02306,6452277.00000
2780,0.47380,0.19815,0.24268,0.02308,6486535.80000
2790,0.47534,0.19757,0.24458,0.02318,6509119.20000
2800,0.47459,0.19816,0.24273,0.02374,6503435.40000
2810,0.47458,0.19838,0.24178,0.02442,6506247.00000
2820,0.47532,0.19906,0.24185,0.02452,6470295.00000
2830,0.46969,0.19769,0.23734,0.02480,6380098.80000
2840,0.46703,0.19648,0.23615,0.02460,6299280.00000
2850,0.46685,0.19642,0.23572,0.02480,6291247.20000
2860,0.47036,0.19862,0.23722,0.02482,6287307.00000
2870,0.46985,0.19936,0.23613,0.02486,6269037.00000
2880,0.46416,0.19903,0.23080,0.02460,6228684.00000
2890,0.46596,0.20051,0.23154,0.02424,6224199.00000
2900,0.46870,0.20409,0.23067,0.02400,6216471.00000
2910,0.47036,0.20553,0.23060,0.02460,6183156.60000
2920,0.45643,0.19020,0.23102,0.02536,6158480.40000
2930,0.44955,0.18617,0.22837,0.02488,6132285.00000
2940,0.45364,0.18872,0.23095,0.02435,6233439.00000
2950,0.46179,0.19148,0.23618,0.02428,6307221.00000
2960,0.46134,0.19210,0.23520,0.02421,6307221.00000
2970,0.46071,0.19200,0.23409,0.02461,6307221.00000
2980,0.46197,0.19304,0.23486,0.02392,6311469.00000
2990,0.45990,0.19318,0.23383,0.02310,6311469.00000
3000,0.46090,0.19481,0.23394,0.02264,6368460.90000
3010,0.46718,0.19861,0.23588,0.02264,6468307.50000
3020,0.52398,0.22920,0.26219,0.02284,7368027.00000
3030,0.62104,0.25282,0.32604,0.03190,8190630.00000
3040,0.58421,0.23631,0.30814,0.02998,7983019.20000
3050,0.58630,0.23633,0.31000,0.02970,7984668.00000
3060,0.58516,0.23693,0.30888,0.02914,7984668.00000
3070,0.58873,0.23882,0.30979,0.02991,8044923.00000
3080,0.60238,0.24250,0.31878,0.03154,8131549.20000
3090,0.60621,0.24221,0.32174,0.03219,8141701.20000
3100,0.60693,0.24355,0.32095,0.03216,8144034.00000
3110,0.60548,0.24344,0.31949,0.03200,8144147.40000
3120,0.60769,0.24468,0.32025,0.03226,8144160.00000
3130,0.60646,0.24426,0.32008,0.03233,8144160.00000
3140,0.60967,0.24462,0.32161,0.03326,8144097.00000
3150,0.60899,0.24464,0.32060,0.03352,8144034.00000
3160,0.60908,0.24432,0.32097,0.03375,8144034.00000
3170,0.60905,0.24350,0.32115,0.03431,8144034.00000
3180,0.61151,0.24432,0.32209,0.03511,8144034.00000
3190,0.61052,0.24365,0.32154,0.03536,8144034.00000
3200,0.61043,0.24404,0.32140,0.03523,8144034.00000
3210,0.61143,0.24423,0.32209,0.03501,8144034.00000
3220,0.60828,0.24327,0.32087,0.03414,8143638.00000
3230,0.61018,0.24394,0.32186,0.03404,8132722.80000
3240,0.60774,0.24317,0.32070,0.03363,8127407.40000
3250,0.60714,0.24363,0.32039,0.03322,8126328.00000
3260,0.60224,0.24296,0.31641,0.03228,8125111.20000
3270,0.60130,0.24218,0.31723,0.03198,8104036.80000
3280,0.59025,0.23874,0.31029,0.03111,7920713.10000
3290,0.58813,0.23840,0.30862,0.03079,7903594.80000
3300,0.58673,0.23807,0.30732,0.03108,7897557.60000
3310,0.58678,0.23798,0.30810,0.03073,7888524.00000
3320,0.58525,0.23758,0.30714,0.03054,7877561.40000
3330,0.58438,0.23765,0.30558,0.03073,7861951.20000
3340,0.58496,0.23634,0.30710,0.03134,7818999.60000
3350,0.58167,0.23566,0.30492,0.03073,7813254.00000
3360,0.58275,0.23573,0.30523,0.03146,7813254.00000
3370,0.58214,0.23624,0.30323,0.03254,7806210.00000
3380,0.58128,0.23468,0.30330,0.03326,7763146.80000
3390,0.57012,0.23228,0.29704,0.03049,7705318.80000
3400,0.56670,0.23154,0.29477,0.02986,7672203.60000
3410,0.56396,0.23065,0.29258,0.02972,7634994.00000
3420,0.56186,0.23071,0.29180,0.02928,7634994.00000
3430,0.56335,0.23016,0.29310,0.02934,7634994.00000
3440,0.56059,0.23015,0.29082,0.02933,7632596.40000
3450,0.56064,0.23028,0.29151,0.02885,7632330.00000
3460,0.55838,0.23022,0.28965,0.02824,7632286.80000
3470,0.55597,0.22934,0.28780,0.02815,7602006.00000
3480,0.55033,0.22689,0.28526,0.02814,7516605.60000
3490,0.53889,0.22300,0.27729,0.02813,7377719.40000
3500,0.52823,0.21748,0.27208,0.02834,7167958.50000
3510,0.52017,0.21428,0.26764,0.02803,7055791.20000
3520,0.51792,0.21330,0.26587,0.02845,7035301.20000
3530,0.51479,0.21218,0.26450,0.02796,7009089.00000
3540,0.51260,0.21277,0.26228,0.02691,7005777.00000
3550,0.51302,0.21263,0.26216,0.02754,6999966.00000
3560,0.51270,0.21259,0.26218,0.02754,6990720.00000
3570,0.51165,0.21182,0.26324,0.02674,6989616.00000
3580,0.51334,0.21195,0.26421,0.02705,6989616.00000
3590,0.51256,0.21183,0.26307,0.02756,6980094.00000
3600,0.51089,0.21142,0.26178,0.02738,6944433.60000
3610,0.51126,0.21072,0.26282,0.02719,6930984.00000
3620,0.50973,0.21048,0.26112,0.02766,6930984.00000
3630,0.51175,0.21152,0.26240,0.02766,6930984.00000
3640,0.50979,0.21098,0.26090,0.02718,6930984.00000
3650,0.49734,0.20571,0.25412,0.02673,6651048.00000
3660,0.48289,0.20002,0.24562,0.02721,6464424.00000
3670,0.47963,0.19965,0.24339,0.02700,6459480.00000
3680,0.47999,0.19992,0.24398,0.02612,6452777.40000
3690,0.47693,0.19919,0.24253,0.02518,6452664.00000
3700,0.47616,0.19901,0.24242,0.02473,6452664.00000
3710,0.47802,0.19852,0.24426,0.02502,6452664.00000
3720,0.47649,0.19885,0.24254,0.02476,6452664.00000
3730,0.47608,0.19807,0.24335,0.02471,6452664.00000
3740,0.47534,0.19881,0.24210,0.02450,6452664.00000
3750,0.47368,0.19790,0.24242,0.02333,6452664.00000
3760,0.47388,0.19797,0.24260,0.02339,6452664.00000
3770,0.47234,0.19772,0.24097,0.02348,6448958.40000
3780,0.47066,0.19746,0.24063,0.02265,6433632.00000
3790,0.46595,0.19623,0.23818,0.02185,6372072.00000
3800,0.46645,0.19549,0.23919,0.02211,6372072.00000
3810,0.46619,0.19624,0.23812,0.02220,6372072.00000
3820,0.46651,0.19579,0.23836,0.02264,6372072.00000
3830,0.46081,0.19415,0.23450,0.02234,6318108.00000
3840,0.45888,0.19298,0.23381,0.02230,6282132.00000
3850,0.45846,0.19292,0.23309,0.02238,6282132.00000
3860,0.45723,0.19258,0.23215,0.02253,6282132.00000
3870,0.46105,0.19376,0.23474,0.02295,6282132.00000
3880,0.46034,0.19459,0.23295,0.02286,6282132.00000
3890,0.45967,0.19433,0.23285,0.02274,6276831.00000
3900,0.45427,0.19078,0.23087,0.02250,6200374.80000
3910,0.44309,0.18509,0.22568,0.02248,6087040.50000
3920,0.44236,0.18392,0.22584,0.02263,6079239.00000
3930,0.44390,0.18462,0.22622,0.02284,6079125.60000
3940,0.44197,0.18390,0.22506,0.02306,6076897.80000
3950,0.44488,0.18451,0.22636,0.02374,6076353.00000
3960,0.44540,0.18535,0.22643,0.02354,6076353.00000
3970,0.44474,0.18530,0.22636,0.02278,6076353.00000
3980,0.44532,0.18621,0.22822,0.02079,6076353.00000
3990,0.44288,0.18641,0.22690,0.01978,6076353.00000
4000,0.44050,0.18473,0.22596,0.01974,6050476.20000
4010,0.44261,0.18535,0.22688,0.02052,6033225.00000
4020,0.43896,0.18384,0.22388,0.02148,6000640.20000
4030,0.43910,0.18472,0.22169,0.02290,5991462.00000
4040,0.44135,0.18543,0.22304,0.02310,5984371.80000
4050,0.42667,0.17813,0.21543,0.02253,5635230.90000
4060,0.40040,0.16617,0.20280,0.02140,5226320.40000
4070,0.39396,0.16529,0.19778,0.02092,5169763.80000
4080,0.39257,0.16364,0.19822,0.02034,5126148.00000
4090,0.39189,0.16350,0.19808,0.02044,5126148.00000
4100,0.38631,0.16152,0.19382,0.02088,5004235.20000
4110,0.38168,0.15876,0.19126,0.02093,4923072.00000
4120,0.38100,0.15800,0.19206,0.02058,4923072.00000
4130,0.37978,0.15861,0.19059,0.02077,4923072.00000
4140,0.37618,0.15741,0.18851,0.02007,4912383.60000
4150,0.37558,0.15609,0.18955,0.01984,4905258.00000
4160,0.37368,0.15411,0.18995,0.01939,4905258.00000
4170,0.37486,0.15442,0.19162,0.01886,4905258.00000
4180,0.38202,0.15481,0.19748,0.01912,4905258.00000
4190,0.39863,0.15958,0.20906,0.02024,5019477.60000
4200,0.39892,0.16097,0.20745,0.02062,5139870.00000
4210,0.38944,0.15904,0.20004,0.01971,5139870.00000
4220,0.38564,0.15814,0.19999,0.01812,5139870.00000
4230,0.38283,0.15717,0.19772,0.01818,5103933.60000
4240,0.36025,0.14767,0.18536,0.01735,4823736.00000
4250,0.35188,0.14581,0.17917,0.01714,5099514.00000
4260,0.41486,0.17933,0.20873,0.01693,6096484.20000
4270,0.41621,0.18140,0.20871,0.01625,6221974.80000
4280,0.41140,0.17926,0.20649,0.01585,6230358.00000
4290,0.42054,0.18161,0.21283,0.01698,6476796.00000
4300,0.55982,0.23515,0.29313,0.02134,8159985.90000
4310,0.61196,0.25197,0.32325,0.02653,8496360.00000
4320,0.61906,0.25451,0.32588,0.02903,8496360.00000
4330,0.62262,0.25501,0.32754,0.02991,8496288.00000
4340,0.62175,0.25424,0.32752,0.02970,8495880.00000
4350,0.62290,0.25439,0.32784,0.03038,8495880.00000
4360,0.62122,0.25377,0.32685,0.03040,8490503.70000
4370,0.62394,0.25880,0.32607,0.02888,8442945.00000
4380,0.63157,0.26577,0.32646,0.02895,8453476.80000
4390,0.63412,0.26643,0.32788,0.03005,8495944.80000
4400,0.62915,0.26044,0.32862,0.02974,8496360.00000
4410,0.63158,0.25806,0.33245,0.03089,8496360.00000
4420,0.60192,0.24248,0.31666,0.03218,7915824.30000
4430,0.46858,0.19942,0.24148,0.01789,6615084.00000
4440,0.46886,0.19883,0.24134,0.01832,6617215.20000
4450,0.45987,0.19474,0.23698,0.01805,6452835.00000
4460,0.42665,0.17715,0.22147,0.01811,5651602.20000
4470,0.33149,0.13417,0.16965,0.01782,4597902.00000
4480,0.32742,0.13290,0.16742,0.01741,4566676.80000
4490,0.24911,0.09210,0.12874,0.01768,3067423.80000
4500,0.23995,0.08704,0.12506,0.01770,3199647.00000
4510,0.29315,0.11363,0.15071,0.01783,3932214.30000
4520,0.28435,0.10753,0.14878,0.01739,3428912.40000
4530,0.20692,0.06605,0.11256,0.01835,2159299.80000
4540,0.20109,0.06495,0.10724,0.01863,2053662.00000
4550,0.19302,0.06155,0.10307,0.01816,2044755.00000
4560,0.18348,0.05828,0.09732,0.01778,2044755.00000
4570,0.17656,0.05612,0.09242,0.01773,2044755.00000
4580,0.17547,0.05624,0.09126,0.01776,2050099.20000
4590,0.18431,0.05909,0.09718,0.01804,2082149.40000
4600,0.19156,0.06073,0.10292,0.01800,2095203.00000
4610,0.20456,0.06398,0.11209,0.01830,2226598.80000
4620,0.30303,0.11578,0.15887,0.01821,4079065.50000
4630,0.33275,0.13355,0.17122,0.01788,4596558.00000
4640,0.32924,0.13306,0.16889,0.01764,4597722.00000
4650,0.33064,0.13328,0.16968,0.01760,4583455.80000
4660,0.23610,0.08638,0.12104,0.01822,2942640.30000
4670,0.33198,0.13307,0.17101,0.01787,4625065.50000
