frame,total,geometry,lighting,tonemap,index_count
2190,1.93870,1.31278,0.56384,0.04837,1388206.80000
2200,1.33324,0.70651,0.56046,0.04440,724267.50000
2210,1.00111,0.38928,0.55630,0.04082,522360.60000
2220,0.88228,0.27075,0.55878,0.03958,359120.40000
2230,0.70979,0.09218,0.55950,0.04097,318315.00000
2240,0.65596,0.03986,0.55857,0.04494,235974.30000
2250,0.63957,0.02492,0.55841,0.04344,40580.10000
2260,0.71603,0.06152,0.56034,0.05510,142475.40000
2270,0.98049,0.35450,0.56309,0.04545,404724.00000
2280,0.88557,0.26254,0.56315,0.04642,264973.50000
2290,0.75135,0.12470,0.56195,0.05152,205083.00000
2300,0.65742,0.03158,0.55924,0.05253,20613.00000
2310,0.64112,0.01740,0.55899,0.05112,0.00000
2320,0.64107,0.01742,0.55904,0.05123,0.00000
2330,0.64056,0.01745,0.55922,0.05077,0.00000
2340,0.64013,0.01747,0.55846,0.05049,0.00000
2350,0.64024,0.01740,0.55902,0.05089,0.00000
2360,0.64098,0.01738,0.55917,0.05100,0.00000
2370,0.64130,0.01738,0.55944,0.05151,0.00000
2380,0.64018,0.01739,0.55902,0.05027,0.00000
2390,0.63995,0.01743,0.55904,0.05050,0.00000
2400,0.64031,0.01736,0.55905,0.05081,0.00000
2410,0.63957,0.01741,0.55890,0.04953,0.00000
2420,0.64078,0.01761,0.55894,0.05082,0.00000
2430,0.64070,0.01738,0.55830,0.05029,0.00000
2440,0.64067,0.01782,0.55857,0.05104,0.00000
2450,0.63982,0.01742,0.55861,0.05066,0.00000
2460,0.63933,0.01737,0.55845,0.05036,0.00000
2470,0.64004,0.01732,0.55881,0.05092,0.00000
2480,0.64000,0.01736,0.55896,0.05068,0.00000
2490,0.63997,0.01737,0.55872,0.05075,0.00000
