scene,max_open,diversity,active_bins,source_materials,condition_order,condition_key,condition_label,frame,deferred_ms,visbuf_ms,vis_over_deferred,vis_minus_deferred_ms,vis_overhead_percent
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",360,0.24342,0.35165,1.4446224632322735,0.10823000000000002,44.46224632322735
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",420,0.18985,0.29988,1.5795628127469055,0.11002999999999999,57.95628127469055
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",480,0.19834,0.30071,1.5161339114651609,0.10236999999999999,51.613391146516086
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",540,0.21025,0.3256,1.5486325802615934,0.11535000000000001,54.86325802615934
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",600,0.21465,0.33255,1.549266247379455,0.1179,54.926624737945495
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",660,0.15158,0.27264,1.7986541760126666,0.12106,79.86541760126667
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",720,0.19151,0.31339,1.63641585295807,0.12187999999999999,63.64158529580699
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",780,0.1821,0.29529,1.6215815485996703,0.11318999999999999,62.15815485996703
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",840,0.12286,0.23847,1.9409897444245483,0.11560999999999999,94.09897444245483
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",900,0.19668,0.32128,1.6335163717714054,0.12460000000000002,63.35163717714054
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",960,0.23937,0.36412,1.5211597109077997,0.12475,52.115971090779965
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",1020,0.21141,0.33155,1.568279646185138,0.12014000000000002,56.8279646185138
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",1080,0.20824,0.3143,1.5093161736457934,0.10606000000000002,50.93161736457934
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",1140,0.23194,0.34849,1.5025006467189792,0.11655000000000001,50.25006467189792
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",1200,0.20696,0.33077,1.5982315423270197,0.12381,59.82315423270197
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",1260,0.18891,0.30887,1.635011381080938,0.11995999999999998,63.50113810809379
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",1320,0.19891,0.31678,1.5925795585943392,0.11787,59.25795585943392
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",1380,0.20255,0.32283,1.5938286842754874,0.12028,59.38286842754874
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",1440,0.21501,0.34482,1.6037393609599553,0.12981,60.37393609599553
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",1500,0.34908,0.46507,1.33227340437722,0.11598999999999998,33.227340437722
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",1560,0.38083,0.48444,1.2720636504477063,0.10360999999999998,27.20636504477063
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",1620,0.37909,0.48295,1.2739718800284894,0.10386000000000001,27.39718800284894
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",1680,0.25831,0.37688,1.4590221052224073,0.11857000000000001,45.90221052224073
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",1740,0.17454,0.28971,1.65984874527329,0.11517000000000002,65.984874527329
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",1800,0.1723,0.28134,1.6328496807893207,0.10903999999999997,63.28496807893207
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",1860,0.16922,0.2736,1.6168301619193948,0.10438,61.68301619193948
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",1920,0.16548,0.27178,1.6423737007493355,0.10630000000000003,64.23737007493355
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",1980,0.15999,0.26647,1.6655415963497717,0.10647999999999999,66.55415963497717
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",2040,0.15376,0.25367,1.6497788761706556,0.09991,64.97788761706556
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",2100,0.14762,0.24679,1.671792440048774,0.09917000000000001,67.1792440048774
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",2160,0.14269,0.24218,1.6972457775597447,0.09949,69.72457775597447
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",2220,0.13813,0.23634,1.710996886990516,0.09820999999999999,71.09968869905161
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",2280,0.10141,0.17893,1.764421654669165,0.07752,76.44216546691649
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",2340,0.18056,0.29246,1.6197385910500666,0.1119,61.97385910500665
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",2400,0.27204,0.38885,1.429385384502279,0.11680999999999997,42.9385384502279
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",2460,0.2824,0.40038,1.4177762039660058,0.11798000000000003,41.77762039660058
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",2520,0.2573,0.37956,1.475165176836378,0.12226000000000004,47.5165176836378
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",2580,0.22748,0.33987,1.4940654123439425,0.11239000000000002,49.406541234394254
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",2640,0.21109,0.31625,1.4981761334028139,0.10515999999999998,49.81761334028138
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",2700,0.1934,0.2975,1.5382626680455016,0.1041,53.82626680455016
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",2760,0.18168,0.28023,1.5424372523117567,0.09854999999999997,54.24372523117567
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",2820,0.18122,0.27488,1.516830371923629,0.09366000000000002,51.68303719236289
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",2880,0.16107,0.26639,1.6538771962500778,0.10532000000000002,65.38771962500778
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",2940,0.15092,0.25731,1.7049430161675059,0.10638999999999998,70.49430161675059
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",3000,0.26122,0.35767,1.369229002373478,0.09644999999999998,36.92290023734781
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",3060,0.34141,0.43566,1.2760610409771243,0.09425,27.606104097712425
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",3120,0.33632,0.43568,1.2954329210275928,0.09936,29.543292102759278
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",3180,0.32705,0.42361,1.2952453753248738,0.09655999999999998,29.524537532487383
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",3240,0.29459,0.40057,1.3597542346990732,0.10597999999999996,35.97542346990732
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",3300,0.27394,0.38237,1.3958166021756588,0.10842999999999997,39.58166021756588
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",3360,0.25308,0.36395,1.4380828196617668,0.11086999999999997,43.80828196617668
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",3420,0.23707,0.34715,1.4643354283544945,0.11008000000000001,46.43354283544945
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",3480,0.23043,0.33176,1.4397430890075078,0.10133,43.97430890075078
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",3540,0.21677,0.31802,1.4670849287263,0.10125000000000003,46.70849287262999
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",3600,0.2106,0.3159,1.5,0.1053,50.0
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",3660,0.20366,0.31096,1.5268584896395954,0.1073,52.685848963959536
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",3720,0.20296,0.30421,1.49886677177769,0.10124999999999998,49.886677177769
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",3780,0.20193,0.29252,1.448620809191304,0.09059,44.8620809191304
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",3840,0.19408,0.28004,1.4429101401483924,0.08596000000000001,44.291014014839234
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",3900,0.1819,0.26017,1.4302913688840022,0.07827,43.029136888400224
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",3960,0.17747,0.25124,1.4156758888826282,0.07377000000000003,41.56758888826282
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",4020,0.17226,0.24722,1.4351561592940902,0.07496,43.51561592940902
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",4080,0.17678,0.24922,1.4097748614096617,0.07244,40.97748614096617
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",4140,0.16544,0.23611,1.4271639264990328,0.07066999999999998,42.71639264990328
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",4200,0.1473,0.2145,1.4562118126272914,0.06720000000000001,45.62118126272914
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",4260,0.18689,0.26635,1.425169886029215,0.07945999999999998,42.5169886029215
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",4320,0.43895,0.52378,1.1932566351520675,0.08483000000000002,19.32566351520675
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",4380,0.38596,0.47114,1.2206964452274847,0.08517999999999998,22.069644522748465
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",4440,0.12707,0.21987,1.7303061304792637,0.09280000000000002,73.03061304792638
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",4500,0.14117,0.21794,1.5438124247361338,0.07677,54.381242473613376
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",4560,0.13522,0.20388,1.5077651235024405,0.06866,50.776512350244055
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",4620,0.1373,0.22046,1.6056809905316822,0.08315999999999998,60.568099053168226
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",4680,0.19417,0.28646,1.4753051449760517,0.09228999999999998,47.53051449760517
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",4740,0.30137,0.40585,1.3466834787802369,0.10447999999999996,34.66834787802369
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",4800,0.42512,0.49823,1.171974971772676,0.07311000000000001,17.197497177267596
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",4860,0.41848,0.47981,1.1465541961384056,0.061329999999999996,14.655419613840559
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",4920,0.42295,0.48284,1.141600662016787,0.05989,14.160066201678688
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",4980,0.45588,0.51743,1.1350136000701938,0.06154999999999994,13.50136000701938
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",5040,0.34989,0.42865,1.2250993169281774,0.07876,22.50993169281774
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",5100,0.38286,0.45115,1.1783680718800607,0.06829000000000002,17.836807188006066
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",5160,0.47407,0.5328,1.1238846583837832,0.05873000000000006,12.388465838378316
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",5220,0.47955,0.53295,1.1113543947450737,0.05340000000000006,11.135439474507368
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",5280,0.47282,0.52053,1.1009052070555392,0.04771000000000003,10.090520705553917
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",5340,0.37828,0.42746,1.1300095167600719,0.04918,13.000951676007189
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",5400,0.09467,0.15383,1.6249075736769831,0.05915999999999999,62.490757367698315
Bistro,16,0.5,16,132,18,M16_D0.5,"16 bins
M16, D0.5",5460,0.0644,0.12276,1.9062111801242236,0.058359999999999995,90.62111801242236
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",0,0.20092,0.37096,1.8463069878558631,0.17004000000000002,84.6306987855863
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",60,0.21904,0.40366,1.8428597516435354,0.18462,84.28597516435354
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",120,0.1841,0.35656,1.9367734926670286,0.17245999999999997,93.67734926670286
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",180,0.14681,0.30329,2.065867447721545,0.15648,106.5867447721545
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",240,0.21499,0.33773,1.5709102748965067,0.12273999999999999,57.09102748965067
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",300,0.24392,0.35533,1.456748114135782,0.11140999999999998,45.67481141357821
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",360,0.24071,0.35534,1.4762161937601261,0.11462999999999998,47.62161937601262
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",420,0.18699,0.30464,1.6291780309107442,0.11765000000000003,62.91780309107442
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",480,0.19564,0.30616,1.564915150276017,0.11051999999999998,56.4915150276017
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",540,0.20841,0.33004,1.5836092318026964,0.12162999999999999,58.360923180269644
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",600,0.21271,0.33737,1.5860561327629166,0.12465999999999999,58.605613276291656
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",660,0.15065,0.27655,1.835711915034849,0.1259,83.57119150348491
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",720,0.18935,0.3174,1.6762608925270663,0.12805000000000002,67.62608925270663
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",780,0.18095,0.30283,1.6735562310030394,0.12187999999999999,67.35562310030394
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",840,0.1222,0.24876,2.035679214402619,0.12656,103.56792144026188
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",900,0.1949,0.32918,1.6889687018984094,0.13427999999999998,68.89687018984094
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",960,0.23662,0.36432,1.5396838813287126,0.12769999999999998,53.96838813287126
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",1020,0.20819,0.33464,1.6073778759786734,0.12645,60.737787597867346
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",1080,0.20599,0.31819,1.5446866352735569,0.11219999999999997,54.46866352735569
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",1140,0.2301,0.34889,1.5162538026944805,0.11878999999999998,51.62538026944805
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",1200,0.20643,0.3312,1.6044179625054498,0.12476999999999999,60.441796250544975
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",1260,0.18887,0.30886,1.6353047069412825,0.11999000000000001,63.53047069412825
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",1320,0.1967,0.31897,1.6216065073716317,0.12226999999999996,62.16065073716317
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",1380,0.20135,0.32092,1.593841569406506,0.11956999999999998,59.3841569406506
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",1440,0.21393,0.34236,1.600336558687421,0.12843,60.033655868742095
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",1500,0.34446,0.45241,1.3133890727515531,0.10794999999999999,31.338907275155314
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",1560,0.37352,0.47379,1.268446134075819,0.10026999999999997,26.844613407581907
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",1620,0.37296,0.47336,1.2691977691977692,0.10039999999999999,26.919776919776915
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",1680,0.25756,0.37445,1.4538359993787855,0.11689,45.38359993787855
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",1740,0.17425,0.29027,1.6658249641319942,0.11601999999999998,66.58249641319942
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",1800,0.17216,0.28205,1.6383015799256506,0.10989000000000002,63.83015799256506
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",1860,0.16839,0.27503,1.6332917631688342,0.10663999999999998,63.32917631688342
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",1920,0.16475,0.27238,1.6532928679817906,0.10763,65.32928679817907
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",1980,0.15986,0.26669,1.6682722382084323,0.10682999999999998,66.82722382084323
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",2040,0.15332,0.256,1.6697104096008348,0.10268,66.97104096008349
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",2100,0.14733,0.24925,1.6917803570216523,0.10192000000000001,69.17803570216523
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",2160,0.14118,0.2451,1.736081597960051,0.10392000000000001,73.6081597960051
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",2220,0.13836,0.24161,1.7462416883492338,0.10324999999999998,74.62416883492338
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",2280,0.10136,0.1931,1.905090765588003,0.09173999999999999,90.50907655880029
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",2340,0.17962,0.29648,1.6505957020376352,0.11686000000000002,65.05957020376351
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",2400,0.27135,0.38718,1.4268656716417913,0.11583000000000004,42.68656716417914
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",2460,0.27956,0.3922,1.4029188725139505,0.11264000000000002,40.29188725139505
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",2520,0.25475,0.37575,1.4749754661432777,0.121,47.49754661432777
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",2580,0.22629,0.33312,1.47209333156569,0.10683000000000004,47.20933315656901
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",2640,0.20866,0.31204,1.4954471388862263,0.10337999999999997,49.544713888622624
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",2700,0.19276,0.29469,1.528792280556132,0.10193000000000002,52.879228055613204
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",2760,0.18097,0.28478,1.57363098856164,0.10380999999999999,57.363098856163994
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",2820,0.17998,0.28054,1.5587287476386267,0.10056000000000001,55.87287476386267
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",2880,0.16039,0.27242,1.6984849429515556,0.11202999999999999,69.84849429515556
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",2940,0.15114,0.26446,1.7497684266243216,0.11331999999999998,74.97684266243216
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",3000,0.25474,0.35896,1.4091230274004867,0.10421999999999998,40.912302740048666
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",3060,0.33481,0.42667,1.2743645649771511,0.09186,27.436456497715113
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",3120,0.33219,0.43252,1.3020259490050876,0.10033000000000003,30.20259490050876
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",3180,0.32328,0.4155,1.2852635486265775,0.09221999999999997,28.526354862657755
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",3240,0.29081,0.39417,1.355421065300368,0.10336000000000001,35.5421065300368
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",3300,0.2704,0.37564,1.3892011834319526,0.10524,38.92011834319526
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",3360,0.25115,0.35295,1.405335456898268,0.1018,40.53354568982681
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",3420,0.23503,0.34176,1.454112240990512,0.10673000000000002,45.4112240990512
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",3480,0.22839,0.3291,1.4409562590306055,0.10071,44.09562590306055
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",3540,0.2164,0.31667,1.463354898336414,0.10027,46.3354898336414
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",3600,0.21013,0.31478,1.4980250321229713,0.10464999999999999,49.80250321229713
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",3660,0.20372,0.31641,1.5531612016493226,0.11269000000000001,55.31612016493226
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",3720,0.20242,0.31091,1.5359648256101177,0.10849000000000003,53.59648256101177
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",3780,0.20144,0.30002,1.4893764892772041,0.09858,48.93764892772041
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",3840,0.19389,0.28919,1.4915158079323327,0.0953,49.15158079323327
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",3900,0.1817,0.27084,1.4905888827738032,0.08914000000000002,49.05888827738032
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",3960,0.17723,0.26096,1.472436946340913,0.08373000000000003,47.243694634091305
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",4020,0.17235,0.25681,1.4900493182477514,0.08445999999999998,49.00493182477514
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",4080,0.1772,0.25791,1.455474040632054,0.08070999999999998,45.54740406320541
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",4140,0.16559,0.24477,1.4781689715562534,0.07918,47.81689715562534
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",4200,0.14703,0.22394,1.5230905257430456,0.07691,52.30905257430456
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",4260,0.18509,0.27443,1.4826840996272084,0.08934,48.26840996272084
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",4320,0.43042,0.51399,1.1941591933460338,0.08356999999999992,19.41591933460338
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",4380,0.38005,0.46369,1.2200763057492434,0.08363999999999999,22.00763057492434
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",4440,0.1276,0.22642,1.7744514106583074,0.09882000000000002,77.44514106583074
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",4500,0.14117,0.22789,1.6142948218460014,0.08672000000000002,61.42948218460014
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",4560,0.13341,0.2159,1.6183194663068736,0.08249000000000001,61.83194663068736
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",4620,0.13695,0.22829,1.6669587440671778,0.09134,66.69587440671778
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",4680,0.19328,0.29089,1.5050186258278144,0.09760999999999997,50.50186258278144
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",4740,0.29902,0.40319,1.348371346398234,0.10416999999999998,34.83713463982341
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",4800,0.41837,0.49344,1.1794344718789587,0.07506999999999997,17.943447187895867
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",4860,0.4115,0.47974,1.1658323207776429,0.06824000000000002,16.583232077764286
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",4920,0.41551,0.48032,1.1559769921301535,0.06481000000000003,15.597699213015348
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",4980,0.4486,0.51296,1.143468568880963,0.06435999999999997,14.346856888096294
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",5040,0.34684,0.42518,1.2258678353131127,0.07834000000000002,22.586783531311273
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",5100,0.37705,0.45009,1.1937143614905186,0.07304,19.371436149051856
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",5160,0.46655,0.52928,1.1344550423320114,0.06272999999999995,13.445504233201145
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",5220,0.47176,0.52738,1.117898931660166,0.05561999999999995,11.789893166016597
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",5280,0.4647,0.51582,1.110006455777921,0.05111999999999994,11.0006455777921
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",5340,0.37164,0.4257,1.1454633516306103,0.05406,14.54633516306103
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",5400,0.09402,0.17186,1.8279089555413741,0.07784,82.7908955541374
Bistro,64,0.0,64,132,20,M64_D0,"64 bins
M64, D0",5460,0.06406,0.14506,2.2644395878863564,0.08099999999999999,126.44395878863564
Bistro,64,1.0,64,132,22,M64_D1,"64 bins
M64, D1",0,0.20337,0.38709,1.903378079362738,0.18372,90.33780793627379
Bistro,64,1.0,64,132,22,M64_D1,"64 bins
M64, D1",60,0.21811,0.41979,1.9246710375498601,0.20168,92.46710375498601
Bistro,64,1.0,64,132,22,M64_D1,"64 bins
M64, D1",120,0.18766,0.37325,1.9889694127677717,0.18559000000000003,98.89694127677717
Bistro,64,1.0,64,132,22,M64_D1,"64 bins
M64, D1",180,0.14967,0.3367,2.2496158214739093,0.18703,124.96158214739093
Bistro,64,1.0,64,132,22,M64_D1,"64 bins
M64, D1",240,0.21714,0.42191,1.9430321451598047,0.20477,94.30321451598047
Bistro,64,1.0,64,132,22,M64_D1,"64 bins
M64, D1",300,0.2458,0.44506,1.810659072416599,0.19926000000000002,81.0659072416599
Bistro,64,1.0,64,132,22,M64_D1,"64 bins
M64, D1",360,0.24299,0.40515,1.6673525659492159,0.16216,66.7352565949216
Bistro,64,1.0,64,132,22,M64_D1,"64 bins
M64, D1",420,0.18974,0.31735,1.672551913144303,0.12761000000000003,67.25519131443029
Bistro,64,1.0,64,132,22,M64_D1,"64 bins
M64, D1",480,0.19872,0.32188,1.6197665056360708,0.12315999999999999,61.97665056360708
