frame,total,visibility,gbuffer,lighting,index_count
2030,0.33397,0.20236,0.09962,0.02203,5297904.60000
2040,0.33035,0.19876,0.09951,0.02213,5208151.80000
2050,0.32895,0.19802,0.09928,0.02190,5207691.00000
2060,0.32722,0.19666,0.09912,0.02174,5207691.00000
2070,0.29663,0.16599,0.09918,0.02158,4036655.40000
2080,0.28542,0.15484,0.09922,0.02168,3727287.00000
2090,0.28624,0.15611,0.09921,0.02127,3727287.00000
2100,0.28600,0.15622,0.09896,0.02108,3705588.60000
2110,0.27970,0.15052,0.09872,0.02083,3618915.00000
2120,0.28080,0.15102,0.09877,0.02114,3618915.00000
2130,0.27969,0.15038,0.09866,0.02097,3585544.50000
2140,0.27871,0.14988,0.09832,0.02079,3499356.00000
2150,0.27936,0.15030,0.09864,0.02043,3499356.00000
2160,0.27461,0.14600,0.09849,0.02049,3434960.40000
2170,0.27073,0.14224,0.09861,0.02053,3337312.20000
2180,0.26990,0.14166,0.09848,0.02029,3327910.80000
2190,0.27390,0.14568,0.09851,0.02009,3326756.40000
2200,0.27011,0.14230,0.09850,0.01980,3284885.40000
2210,0.26861,0.14082,0.09832,0.01990,3266988.00000
2220,0.26770,0.13989,0.09847,0.01982,3266988.00000
2230,0.26688,0.13892,0.09839,0.01992,3195621.00000
2240,0.26366,0.13591,0.09826,0.01994,3114666.00000
2250,0.26519,0.13690,0.09856,0.02017,3110658.00000
2260,0.26378,0.13636,0.09837,0.01974,3110223.60000
2270,0.25936,0.13331,0.09601,0.01968,3107632.20000
2280,0.25448,0.12965,0.09598,0.01935,3061461.60000
2290,0.22347,0.11624,0.07947,0.01798,2951409.30000
2300,0.19047,0.09606,0.06671,0.01792,2661215.40000
2310,0.16972,0.08668,0.05620,0.01712,2830292.40000
2320,0.17177,0.08776,0.05899,0.01528,2955202.80000
2330,0.17917,0.09023,0.06366,0.01570,2936598.00000
2340,0.17661,0.08804,0.06316,0.01543,2925376.80000
2350,0.24288,0.14004,0.07608,0.01697,4447362.90000
2360,0.39737,0.27180,0.09759,0.01845,6957913.50000
2370,0.42372,0.29351,0.10016,0.02026,7457976.00000
2380,0.43560,0.30381,0.10046,0.02102,7792472.10000
2390,0.45177,0.31973,0.10078,0.02150,8135277.00000
2400,0.44903,0.31637,0.10100,0.02166,8183354.70000
2410,0.45568,0.32189,0.10150,0.02207,8254320.60000
2420,0.45641,0.32234,0.10182,0.02251,8273556.00000
2430,0.45402,0.32027,0.10158,0.02242,8254764.00000
2440,0.45816,0.32371,0.10167,0.02281,8292348.00000
2450,0.45924,0.32365,0.10182,0.02358,8264740.20000
2460,0.45716,0.32146,0.10189,0.02380,8264595.00000
2470,0.45775,0.32245,0.10164,0.02383,8264595.00000
2480,0.45889,0.32298,0.10204,0.02388,8264557.20000
2490,0.45898,0.32288,0.10268,0.02383,8241388.80000
2500,0.45330,0.31720,0.10276,0.02356,8108993.40000
2510,0.45488,0.31897,0.10280,0.02318,8092652.40000
2520,0.45281,0.31706,0.10247,0.02317,8085033.00000
2530,0.45399,0.31842,0.10226,0.02352,8085033.00000
2540,0.45660,0.32081,0.10236,0.02363,8096659.20000
2550,0.45676,0.32089,0.10254,0.02357,8108604.60000
2560,0.45578,0.32001,0.10262,0.02320,8164023.00000
2570,0.46036,0.32515,0.10240,0.02279,8174460.00000
2580,0.45980,0.32475,0.10255,0.02270,8119383.90000
2590,0.46260,0.32714,0.10251,0.02306,8022754.80000
2600,0.45746,0.32264,0.10246,0.02258,7735798.80000
2610,0.44616,0.31167,0.10239,0.02246,7320041.40000
2620,0.44600,0.31212,0.10226,0.02197,7211924.40000
2630,0.44381,0.31047,0.10211,0.02155,7183030.20000
2640,0.44721,0.31295,0.10209,0.02258,7199975.40000
2650,0.43599,0.30115,0.10192,0.02326,7203627.00000
2660,0.41843,0.28456,0.10174,0.02245,7203627.00000
2670,0.41970,0.28488,0.10204,0.02282,7201927.80000
2680,0.42100,0.28633,0.10180,0.02306,7199379.00000
2690,0.42370,0.28902,0.10178,0.02313,7191180.60000
2700,0.42436,0.28967,0.10196,0.02314,7147927.20000
2710,0.41842,0.28340,0.10186,0.02354,6927421.20000
2720,0.40336,0.26840,0.10165,0.02366,6801102.00000
2730,0.39337,0.25880,0.10129,0.02359,6677148.00000
2740,0.39449,0.26067,0.10141,0.02276,6599951.40000
2750,0.39284,0.25922,0.10128,0.02284,6542559.00000
2760,0.38852,0.25594,0.10086,0.02219,6506229.60000
2770,0.38463,0.25212,0.10064,0.02212,6452277.00000
2780,0.38367,0.25094,0.10070,0.02240,6486535.80000
2790,0.38150,0.24882,0.10071,0.02220,6509119.20000
2800,0.38139,0.24877,0.10050,0.02224,6503435.40000
2810,0.38335,0.25004,0.10058,0.02303,6506247.00000
2820,0.38222,0.24853,0.10042,0.02343,6470295.00000
2830,0.38050,0.24699,0.10050,0.02352,6380098.80000
2840,0.38020,0.24573,0.10065,0.02378,6299280.00000
2850,0.37689,0.24323,0.10052,0.02361,6291247.20000
2860,0.37435,0.24130,0.10038,0.02296,6287307.00000
2870,0.37508,0.24270,0.10007,0.02255,6269037.00000
2880,0.37464,0.24278,0.09992,0.02200,6228684.00000
2890,0.37320,0.24207,0.09978,0.02188,6224199.00000
2900,0.37526,0.24426,0.09965,0.02169,6216471.00000
2910,0.37550,0.24508,0.09966,0.02108,6183156.60000
2920,0.35604,0.22730,0.09874,0.02016,6158480.40000
2930,0.35243,0.22402,0.09895,0.01980,6132285.00000
2940,0.35701,0.22737,0.09916,0.02035,6233439.00000
2950,0.36254,0.23280,0.09918,0.02097,6307221.00000
2960,0.36171,0.23242,0.09907,0.02066,6307221.00000
2970,0.36287,0.23351,0.09894,0.02083,6307221.00000
2980,0.36510,0.23680,0.09816,0.02058,6311469.00000
2990,0.36025,0.23485,0.09597,0.02000,6311469.00000
3000,0.35832,0.23548,0.09355,0.01927,6368460.90000
3010,0.35932,0.23765,0.09225,0.01940,6468307.50000
3020,0.40886,0.28529,0.09453,0.01960,7368027.00000
3030,0.46196,0.32340,0.10327,0.02546,8190630.00000
3040,0.44008,0.30591,0.10231,0.02155,7983019.20000
3050,0.43869,0.30476,0.10220,0.02170,7984668.00000
3060,0.43864,0.30494,0.10225,0.02172,7984668.00000
3070,0.44116,0.30689,0.10240,0.02204,8044923.00000
3080,0.45047,0.31327,0.10364,0.02356,8131549.20000
3090,0.45144,0.31198,0.10411,0.02526,8141701.20000
3100,0.45542,0.31360,0.10444,0.02714,8144034.00000
3110,0.45748,0.31456,0.10483,0.02829,8144147.40000
3120,0.45757,0.31414,0.10504,0.02869,8144160.00000
3130,0.45831,0.31441,0.10502,0.02904,8144160.00000
3140,0.45846,0.31475,0.10472,0.02887,8144097.00000
3150,0.45566,0.31232,0.10470,0.02851,8144034.00000
3160,0.45617,0.31347,0.10440,0.02830,8144034.00000
3170,0.45534,0.31269,0.10434,0.02827,8144034.00000
3180,0.45412,0.31131,0.10444,0.02822,8144034.00000
3190,0.45610,0.31347,0.10434,0.02812,8144034.00000
3200,0.45654,0.31370,0.10464,0.02817,8144034.00000
3210,0.45505,0.31212,0.10466,0.02808,8144034.00000
3220,0.45738,0.31370,0.10460,0.02854,8143638.00000
3230,0.45470,0.31204,0.10413,0.02805,8132722.80000
3240,0.45445,0.31271,0.10400,0.02784,8127407.40000
3250,0.45358,0.31231,0.10374,0.02754,8126328.00000
3260,0.45082,0.31023,0.10316,0.02682,8125111.20000
3270,0.45004,0.30964,0.10344,0.02687,8104036.80000
3280,0.44940,0.30758,0.10342,0.02774,7920713.10000
3290,0.44646,0.30514,0.10357,0.02781,7903594.80000
3300,0.44591,0.30490,0.10332,0.02746,7897557.60000
3310,0.44890,0.30711,0.10323,0.02790,7888524.00000
3320,0.44562,0.30521,0.10310,0.02738,7877561.40000
3330,0.44405,0.30332,0.10324,0.02734,7861951.20000
3340,0.44493,0.30396,0.10316,0.02754,7818999.60000
3350,0.44414,0.30269,0.10345,0.02772,7813254.00000
3360,0.44262,0.30215,0.10327,0.02691,7813254.00000
3370,0.44140,0.30182,0.10284,0.02665,7806210.00000
3380,0.43792,0.29960,0.10258,0.02565,7763146.80000
3390,0.43549,0.29733,0.10282,0.02518,7705318.80000
3400,0.43500,0.29704,0.10247,0.02491,7672203.60000
3410,0.43191,0.29493,0.10235,0.02453,7634994.00000
3420,0.43079,0.29383,0.10227,0.02431,7634994.00000
3430,0.43161,0.29502,0.10215,0.02426,7634994.00000
3440,0.43119,0.29495,0.10226,0.02387,7632596.40000
3450,0.42980,0.29406,0.10212,0.02359,7632330.00000
3460,0.43010,0.29488,0.10175,0.02348,7632286.80000
3470,0.42797,0.29291,0.10172,0.02352,7602006.00000
3480,0.42565,0.29012,0.10156,0.02368,7516605.60000
3490,0.42132,0.28635,0.10133,0.02358,7377719.40000
3500,0.41670,0.28170,0.10142,0.02356,7167958.50000
3510,0.41480,0.28018,0.10124,0.02356,7055791.20000
3520,0.41550,0.28119,0.10102,0.02349,7035301.20000
3530,0.41456,0.28057,0.10090,0.02320,7009089.00000
3540,0.41382,0.28088,0.10052,0.02264,7005777.00000
3550,0.41665,0.28388,0.10044,0.02314,6999966.00000
3560,0.41816,0.28485,0.10046,0.02293,6990720.00000
3570,0.41702,0.28371,0.10063,0.02297,6989616.00000
3580,0.41816,0.28418,0.10074,0.02317,6989616.00000
3590,0.41986,0.28554,0.10071,0.02364,6980094.00000
3600,0.41659,0.28210,0.10083,0.02362,6944433.60000
3610,0.41581,0.28093,0.10108,0.02386,6930984.00000
3620,0.41814,0.28242,0.10130,0.02450,6930984.00000
3630,0.41766,0.28157,0.10106,0.02494,6930984.00000
3640,0.41518,0.27896,0.10089,0.02546,6930984.00000
3650,0.40681,0.27033,0.10068,0.02562,6651048.00000
3660,0.39873,0.26237,0.10032,0.02622,6464424.00000
3670,0.39466,0.26023,0.09882,0.02588,6459480.00000
3680,0.39085,0.25736,0.09778,0.02592,6452777.40000
3690,0.38583,0.25381,0.09681,0.02531,6452664.00000
3700,0.38327,0.25205,0.09600,0.02527,6452664.00000
3710,0.38052,0.24959,0.09581,0.02536,6452664.00000
3720,0.37962,0.24824,0.09543,0.02584,6452664.00000
3730,0.37564,0.24560,0.09475,0.02540,6452664.00000
3740,0.37572,0.24604,0.09412,0.02540,6452664.00000
3750,0.37606,0.24677,0.09390,0.02537,6452664.00000
3760,0.37339,0.24478,0.09332,0.02531,6452664.00000
3770,0.37103,0.24374,0.09195,0.02514,6448958.40000
3780,0.36792,0.24269,0.09090,0.02437,6433632.00000
3790,0.36503,0.24123,0.09004,0.02381,6372072.00000
3800,0.36340,0.24086,0.08914,0.02369,6372072.00000
3810,0.36281,0.24054,0.08874,0.02386,6372072.00000
3820,0.36263,0.24099,0.08823,0.02326,6372072.00000
3830,0.35779,0.23709,0.08778,0.02324,6318108.00000
3840,0.35562,0.23598,0.08708,0.02297,6282132.00000
3850,0.35542,0.23608,0.08679,0.02268,6282132.00000
3860,0.35530,0.23643,0.08645,0.02280,6282132.00000
3870,0.35542,0.23715,0.08588,0.02249,6282132.00000
3880,0.35571,0.23827,0.08526,0.02244,6282132.00000
3890,0.35779,0.24062,0.08500,0.02225,6276831.00000
3900,0.35042,0.23479,0.08435,0.02154,6200374.80000
3910,0.34437,0.22987,0.08352,0.02148,6087040.50000
3920,0.34540,0.22970,0.08405,0.02183,6079239.00000
3930,0.34917,0.23202,0.08520,0.02242,6079125.60000
3940,0.34854,0.23017,0.08613,0.02247,6076897.80000
3950,0.35155,0.23145,0.08734,0.02304,6076353.00000
3960,0.35552,0.23373,0.08859,0.02342,6076353.00000
3970,0.35716,0.23487,0.08898,0.02338,6076353.00000
3980,0.35563,0.23452,0.08870,0.02270,6076353.00000
3990,0.35480,0.23490,0.08798,0.02235,6076353.00000
4000,0.35686,0.23640,0.08826,0.02240,6050476.20000
4010,0.35738,0.23589,0.08912,0.02251,6033225.00000
4020,0.35754,0.23476,0.09003,0.02242,6000640.20000
4030,0.35758,0.23474,0.09064,0.02273,5991462.00000
4040,0.35876,0.23494,0.09172,0.02252,5984371.80000
4050,0.35121,0.22617,0.09252,0.02259,5635230.90000
4060,0.34191,0.21576,0.09353,0.02294,5226320.40000
4070,0.34447,0.21737,0.09409,0.02325,5169763.80000
4080,0.34223,0.21613,0.09394,0.02267,5126148.00000
4090,0.34099,0.21411,0.09430,0.02289,5126148.00000
4100,0.33627,0.20929,0.09433,0.02284,5004235.20000
4110,0.33040,0.20406,0.09382,0.02260,4923072.00000
4120,0.32657,0.20129,0.09346,0.02211,4923072.00000
4130,0.32344,0.19904,0.09278,0.02191,4923072.00000
4140,0.32095,0.19858,0.09122,0.02137,4912383.60000
4150,0.31368,0.19481,0.08862,0.02053,4905258.00000
4160,0.30928,0.19238,0.08684,0.02029,4905258.00000
4170,0.31042,0.19215,0.08794,0.02035,4905258.00000
4180,0.31663,0.19577,0.09022,0.02078,4905258.00000
4190,0.32995,0.20281,0.09503,0.02221,5019477.60000
4200,0.32336,0.19999,0.09314,0.02041,5139870.00000
4210,0.31038,0.19308,0.08828,0.01922,5139870.00000
4220,0.30734,0.19210,0.08649,0.01925,5139870.00000
4230,0.30508,0.19119,0.08480,0.01918,5103933.60000
4240,0.28698,0.18002,0.07821,0.01869,4823736.00000
4250,0.27921,0.17626,0.07449,0.01856,5099514.00000
4260,0.31131,0.21384,0.06929,0.01845,6096484.20000
4270,0.30745,0.21441,0.06460,0.01855,6221974.80000
4280,0.30157,0.21171,0.06121,0.01882,6230358.00000
4290,0.31139,0.21832,0.06466,0.01846,6476796.00000
4300,0.40936,0.30191,0.07902,0.01864,8159985.90000
4310,0.45712,0.33321,0.09042,0.02352,8496360.00000
4320,0.47170,0.33966,0.09612,0.02588,8496360.00000
4330,0.47766,0.34094,0.09886,0.02730,8496288.00000
4340,0.47743,0.33744,0.10178,0.02817,8495880.00000
4350,0.47382,0.33661,0.09932,0.02761,8495880.00000
4360,0.46907,0.33475,0.09739,0.02663,8490503.70000
4370,0.46719,0.33702,0.09492,0.02494,8442945.00000
4380,0.47516,0.34401,0.09594,0.02550,8453476.80000
4390,0.48291,0.34661,0.09964,0.02655,8495944.80000
4400,0.47948,0.34272,0.09940,0.02718,8496360.00000
4410,0.47738,0.34293,0.09792,0.02659,8496360.00000
4420,0.44035,0.31626,0.09260,0.02129,7915824.30000
4430,0.35130,0.23731,0.08588,0.01829,6615084.00000
4440,0.35104,0.23726,0.08575,0.01828,6617215.20000
4450,0.34863,0.23460,0.08567,0.01836,6452835.00000
4460,0.32689,0.21290,0.08590,0.01836,5651602.20000
4470,0.27973,0.16488,0.08653,0.01857,4597902.00000
4480,0.27826,0.16473,0.08499,0.01847,4566676.80000
4490,0.24150,0.12614,0.08685,0.01875,3067423.80000
4500,0.23828,0.12110,0.08852,0.01878,3199647.00000
4510,0.26352,0.14670,0.08792,0.01878,3932214.30000
4520,0.26096,0.14298,0.08948,0.01888,3428912.40000
4530,0.22861,0.10408,0.09490,0.02032,2159299.80000
4540,0.22217,0.09961,0.09289,0.01998,2053662.00000
4550,0.21294,0.09553,0.08809,0.01946,2044755.00000
4560,0.20260,0.09126,0.08296,0.01869,2044755.00000
4570,0.19418,0.08782,0.07860,0.01804,2044755.00000
4580,0.19360,0.08781,0.07737,0.01812,2050099.20000
4590,0.20240,0.09218,0.08178,0.01856,2082149.40000
4600,0.20936,0.09459,0.08630,0.01898,2095203.00000
4610,0.21697,0.10002,0.08839,0.01886,2226598.80000
4620,0.27220,0.15243,0.09060,0.01941,4079065.50000
4630,0.28823,0.16962,0.08958,0.01922,4596558.00000
4640,0.28553,0.16867,0.08770,0.01913,4597722.00000
4650,0.28862,0.17086,0.08871,0.01909,4583455.80000
4660,0.23408,0.11949,0.08666,0.01832,2942640.30000
4670,0.28603,0.17042,0.08681,0.01900,4625065.50000
