frame,total,visibility,gbuffer,lighting,index_count
2370,0.82337,0.29535,0.49821,0.02024,7457976.00000
2380,0.83345,0.30454,0.49838,0.02098,7792472.10000
2390,0.84597,0.31916,0.49586,0.02145,8135277.00000
2400,0.84415,0.31728,0.49546,0.02166,8183354.70000
2410,0.85021,0.32314,0.49501,0.02222,8254320.60000
2420,0.84905,0.32218,0.49470,0.02216,8273556.00000
2430,0.84756,0.32104,0.49420,0.02232,8254764.00000
2440,0.85073,0.32482,0.49327,0.02271,8292348.00000
2450,0.84997,0.32278,0.49358,0.02342,8264740.20000
2460,0.85149,0.32245,0.49534,0.02365,8264595.00000
2470,0.84930,0.32218,0.49342,0.02389,8264595.00000
2480,0.85097,0.32285,0.49422,0.02368,8264557.20000
2490,0.85521,0.32324,0.49826,0.02372,8241388.80000
2500,0.84968,0.31716,0.49926,0.02346,8108993.40000
2510,0.85136,0.31936,0.49918,0.02330,8092652.40000
2520,0.84996,0.31831,0.49880,0.02311,8085033.00000
2530,0.84892,0.31752,0.49853,0.02327,8085033.00000
2540,0.85424,0.32208,0.49854,0.02365,8096659.20000
2550,0.85418,0.32201,0.49874,0.02357,8108604.60000
2560,0.85043,0.31884,0.49863,0.02310,8164023.00000
2570,0.85831,0.32627,0.49923,0.02294,8174460.00000
2580,0.85801,0.32661,0.49873,0.02284,8119383.90000
2590,0.85804,0.32641,0.49915,0.02287,8022754.80000
2600,0.85412,0.32275,0.49926,0.02243,7735798.80000
2610,0.84411,0.31305,0.49922,0.02212,7320041.40000
2620,0.84248,0.31203,0.49912,0.02177,7211924.40000
2630,0.84188,0.31239,0.49816,0.02156,7183030.20000
2640,0.84552,0.31435,0.49862,0.02260,7199975.40000
2650,0.83438,0.30141,0.49878,0.02306,7203627.00000
2660,0.81623,0.28524,0.49894,0.02234,7203627.00000
2670,0.81768,0.28576,0.49908,0.02300,7201927.80000
2680,0.81746,0.28615,0.49883,0.02286,7199379.00000
2690,0.82201,0.29026,0.49914,0.02299,7191180.60000
2700,0.82168,0.29048,0.49851,0.02302,7147927.20000
2710,0.81546,0.28368,0.49854,0.02343,6927421.20000
2720,0.80186,0.27047,0.49841,0.02356,6801102.00000
2730,0.79283,0.26046,0.49870,0.02376,6677148.00000
2740,0.79244,0.26102,0.49908,0.02262,6599951.40000
2750,0.78987,0.25855,0.49909,0.02267,6542559.00000
2760,0.78753,0.25659,0.49909,0.02222,6506229.60000
2770,0.78214,0.25168,0.49888,0.02203,6452277.00000
2780,0.78082,0.25024,0.49900,0.02218,6486535.80000
2790,0.77986,0.24928,0.49910,0.02198,6509119.20000
2800,0.78072,0.24942,0.49901,0.02248,6503435.40000
2810,0.78092,0.24942,0.49896,0.02270,6506247.00000
2820,0.78063,0.24866,0.49906,0.02328,6470295.00000
2830,0.77928,0.24690,0.49911,0.02347,6380098.80000
2840,0.77662,0.24452,0.49910,0.02341,6299280.00000
2850,0.77542,0.24329,0.49895,0.02355,6291247.20000
2860,0.77316,0.24167,0.49900,0.02288,6287307.00000
2870,0.77318,0.24235,0.49906,0.02241,6269037.00000
2880,0.77160,0.24137,0.49910,0.02164,6228684.00000
2890,0.77292,0.24273,0.49901,0.02166,6224199.00000
2900,0.77446,0.24437,0.49901,0.02148,6216471.00000
2910,0.77452,0.24483,0.49899,0.02107,6183156.60000
2920,0.75636,0.22786,0.49894,0.02012,6158480.40000
2930,0.75110,0.22313,0.49895,0.01962,6132285.00000
2940,0.75695,0.22815,0.49896,0.02016,6233439.00000
2950,0.76235,0.23274,0.49896,0.02082,6307221.00000
2960,0.76258,0.23312,0.49908,0.02073,6307221.00000
2970,0.76271,0.23345,0.49901,0.02066,6307221.00000
2980,0.75982,0.23554,0.49450,0.02031,6311469.00000
2990,0.74654,0.23488,0.48204,0.01990,6311469.00000
3000,0.73292,0.23561,0.46806,0.01918,6368460.90000
3010,0.72861,0.23869,0.46111,0.01910,6468307.50000
3020,0.78702,0.28435,0.47394,0.01903,7368027.00000
3030,0.85901,0.32421,0.49935,0.02539,8190630.00000
3040,0.83616,0.30563,0.49916,0.02140,7983019.20000
3050,0.83599,0.30534,0.49922,0.02154,7984668.00000
3060,0.83680,0.30600,0.49926,0.02157,7984668.00000
3070,0.83920,0.30785,0.49925,0.02189,8044923.00000
3080,0.84921,0.31465,0.49906,0.02370,8131549.20000
3090,0.84678,0.31213,0.49927,0.02554,8141701.20000
3100,0.85036,0.31356,0.49922,0.02741,8144034.00000
3110,0.85180,0.31506,0.49823,0.02848,8144147.40000
3120,0.85318,0.31547,0.49892,0.02874,8144160.00000
3130,0.85381,0.31594,0.49834,0.02906,8144160.00000
3140,0.85182,0.31443,0.49828,0.02899,8144097.00000
3150,0.85268,0.31527,0.49894,0.02868,8144034.00000
3160,0.85260,0.31536,0.49866,0.02843,8144034.00000
3170,0.85003,0.31250,0.49926,0.02833,8144034.00000
3180,0.84982,0.31284,0.49909,0.02846,8144034.00000
3190,0.84898,0.31198,0.49902,0.02824,8144034.00000
3200,0.85218,0.31468,0.49913,0.02846,8144034.00000
3210,0.85008,0.31287,0.49905,0.02826,8144034.00000
3220,0.85020,0.31269,0.49928,0.02817,8143638.00000
3230,0.85056,0.31323,0.49931,0.02802,8132722.80000
3240,0.84975,0.31264,0.49940,0.02792,8127407.40000
3250,0.84943,0.31334,0.49910,0.02730,8126328.00000
3260,0.84792,0.31130,0.49933,0.02702,8125111.20000
3270,0.84512,0.30864,0.49904,0.02701,8104036.80000
3280,0.84393,0.30728,0.49918,0.02767,7920713.10000
3290,0.84246,0.30573,0.49910,0.02755,7903594.80000
3300,0.84257,0.30574,0.49908,0.02781,7897557.60000
3310,0.84185,0.30554,0.49824,0.02788,7888524.00000
3320,0.84312,0.30575,0.49913,0.02735,7877561.40000
3330,0.84096,0.30414,0.49886,0.02742,7861951.20000
3340,0.84012,0.30389,0.49856,0.02722,7818999.60000
3350,0.84022,0.30315,0.49918,0.02777,7813254.00000
3360,0.83950,0.30283,0.49923,0.02710,7813254.00000
3370,0.83768,0.30191,0.49911,0.02665,7806210.00000
3380,0.83593,0.30066,0.49929,0.02571,7763146.80000
3390,0.83301,0.29808,0.49917,0.02545,7705318.80000
3400,0.83184,0.29780,0.49913,0.02480,7672203.60000
3410,0.82852,0.29465,0.49924,0.02434,7634994.00000
3420,0.82843,0.29494,0.49908,0.02432,7634994.00000
3430,0.82698,0.29408,0.49866,0.02411,7634994.00000
3440,0.82887,0.29583,0.49908,0.02360,7632596.40000
3450,0.82766,0.29485,0.49918,0.02350,7632330.00000
3460,0.82658,0.29448,0.49877,0.02333,7632286.80000
3470,0.82582,0.29360,0.49912,0.02334,7602006.00000
3480,0.82210,0.29020,0.49862,0.02350,7516605.60000
3490,0.81851,0.28688,0.49841,0.02326,7377719.40000
3500,0.81488,0.28232,0.49905,0.02353,7167958.50000
3510,0.81219,0.28023,0.49895,0.02322,7055791.20000
3520,0.81379,0.28158,0.49909,0.02330,7035301.20000
3530,0.81203,0.28025,0.49901,0.02283,7009089.00000
3540,0.81398,0.28237,0.49909,0.02270,7005777.00000
3550,0.81644,0.28474,0.49900,0.02291,6999966.00000
3560,0.81584,0.28480,0.49838,0.02284,6990720.00000
3570,0.81648,0.28567,0.49799,0.02295,6989616.00000
3580,0.81649,0.28519,0.49836,0.02324,6989616.00000
3590,0.81786,0.28558,0.49852,0.02336,6980094.00000
3600,0.81529,0.28275,0.49882,0.02358,6944433.60000
3610,0.81401,0.28159,0.49900,0.02384,6930984.00000
3620,0.81419,0.28169,0.49835,0.02421,6930984.00000
3630,0.81508,0.28152,0.49861,0.02512,6930984.00000
3640,0.81386,0.28017,0.49816,0.02563,6930984.00000
3650,0.80373,0.27081,0.49733,0.02568,6651048.00000
3660,0.79480,0.26322,0.49566,0.02616,6464424.00000
3670,0.78319,0.26054,0.48696,0.02604,6459480.00000
3680,0.77207,0.25668,0.48021,0.02561,6452777.40000
3690,0.76330,0.25462,0.47360,0.02542,6452664.00000
3700,0.75453,0.25172,0.46748,0.02526,6452664.00000
3710,0.74936,0.25021,0.46361,0.02559,6452664.00000
3720,0.74186,0.24743,0.45951,0.02544,6452664.00000
3730,0.73495,0.24629,0.45321,0.02534,6452664.00000
3740,0.73177,0.24672,0.44957,0.02529,6452664.00000
3750,0.72882,0.24611,0.44792,0.02510,6452664.00000
3760,0.72504,0.24494,0.44467,0.02521,6452664.00000
3770,0.71680,0.24478,0.43655,0.02509,6448958.40000
3780,0.70847,0.24414,0.42982,0.02419,6433632.00000
3790,0.69962,0.24059,0.42557,0.02380,6372072.00000
3800,0.69713,0.24177,0.42188,0.02345,6372072.00000
3810,0.69207,0.24060,0.41825,0.02351,6372072.00000
3820,0.69141,0.24140,0.41663,0.02320,6372072.00000
3830,0.68310,0.23786,0.41291,0.02290,6318108.00000
3840,0.68090,0.23711,0.41121,0.02286,6282132.00000
3850,0.67680,0.23614,0.40859,0.02242,6282132.00000
3860,0.67582,0.23686,0.40566,0.02260,6282132.00000
3870,0.67246,0.23767,0.40246,0.02244,6282132.00000
3880,0.66860,0.23907,0.39732,0.02230,6282132.00000
3890,0.66100,0.23803,0.39147,0.02176,6276831.00000
3900,0.65171,0.23570,0.38510,0.02138,6200374.80000
3910,0.64324,0.23005,0.38237,0.02114,6087040.50000
3920,0.64844,0.23060,0.38701,0.02167,6079239.00000
3930,0.65340,0.23016,0.39183,0.02182,6079125.60000
3940,0.66428,0.23135,0.39955,0.02252,6076897.80000
3950,0.67022,0.23160,0.40586,0.02293,6076353.00000
3960,0.67914,0.23350,0.41253,0.02312,6076353.00000
3970,0.68158,0.23460,0.41409,0.02306,6076353.00000
3980,0.68228,0.23459,0.41504,0.02268,6076353.00000
3990,0.67896,0.23561,0.41165,0.02210,6076353.00000
4000,0.68020,0.23484,0.41354,0.02211,6050476.20000
4010,0.68823,0.23528,0.42108,0.02234,6033225.00000
4020,0.69241,0.23491,0.42553,0.02232,6000640.20000
4030,0.69531,0.23439,0.42952,0.02207,5991462.00000
4040,0.70294,0.23485,0.43643,0.02228,5984371.80000
4050,0.69860,0.22635,0.44056,0.02236,5635230.90000
4060,0.69585,0.21589,0.44738,0.02277,5226320.40000
4070,0.69940,0.21667,0.45053,0.02273,5169763.80000
4080,0.70007,0.21745,0.45031,0.02264,5126148.00000
4090,0.69914,0.21334,0.45314,0.02279,5126148.00000
4100,0.69522,0.20962,0.45324,0.02264,5004235.20000
4110,0.68575,0.20332,0.45065,0.02205,4923072.00000
4120,0.68275,0.20139,0.44951,0.02204,4923072.00000
4130,0.67625,0.19949,0.44548,0.02172,4923072.00000
4140,0.66524,0.19807,0.43626,0.02106,4912383.60000
4150,0.64818,0.19472,0.42358,0.02020,4905258.00000
4160,0.63662,0.19339,0.41342,0.02011,4905258.00000
4170,0.63995,0.19258,0.41762,0.01995,4905258.00000
4180,0.65738,0.19545,0.43150,0.02064,4905258.00000
4190,0.69194,0.20272,0.45734,0.02180,5019477.60000
4200,0.67465,0.19988,0.44486,0.02006,5139870.00000
4210,0.64168,0.19316,0.42001,0.01891,5139870.00000
4220,0.63665,0.19139,0.41626,0.01884,5139870.00000
4230,0.63445,0.19084,0.41562,0.01852,5103933.60000
4240,0.59524,0.18037,0.38764,0.01795,4823736.00000
4250,0.56699,0.17554,0.36343,0.01791,5099514.00000
4260,0.57302,0.21253,0.33330,0.01781,6096484.20000
4270,0.54115,0.21404,0.29936,0.01798,6221974.80000
4280,0.51654,0.21158,0.27719,0.01823,6230358.00000
4290,0.53660,0.21979,0.27976,0.01778,6476796.00000
4300,0.69737,0.29971,0.36992,0.01797,8159985.90000
4310,0.82007,0.33457,0.45089,0.02357,8496360.00000
4320,0.86699,0.33958,0.49152,0.02598,8496360.00000
4330,0.87303,0.33898,0.49632,0.02737,8496288.00000
4340,0.86886,0.33744,0.49279,0.02831,8495880.00000
4350,0.85981,0.33596,0.48666,0.02742,8495880.00000
4360,0.84181,0.33430,0.47102,0.02652,8490503.70000
4370,0.82349,0.33779,0.45069,0.02471,8442945.00000
4380,0.83666,0.34404,0.45760,0.02541,8453476.80000
4390,0.85731,0.34657,0.47421,0.02636,8495944.80000
4400,0.86924,0.34296,0.48905,0.02718,8496360.00000
4410,0.87618,0.34329,0.49556,0.02690,8496360.00000
4420,0.78982,0.31715,0.44168,0.02120,7915824.30000
4430,0.68463,0.23685,0.42006,0.01776,6615084.00000
4440,0.68363,0.23695,0.41923,0.01778,6617215.20000
4450,0.68217,0.23318,0.42099,0.01775,6452835.00000
4460,0.66890,0.21286,0.42856,0.01798,5651602.20000
4470,0.62918,0.16467,0.43668,0.01823,4597902.00000
4480,0.61917,0.16322,0.42825,0.01797,4566676.80000
4490,0.58414,0.12615,0.42870,0.01828,3067423.80000
4500,0.58962,0.12069,0.43889,0.01841,3199647.00000
4510,0.60846,0.14648,0.43388,0.01845,3932214.30000
4520,0.61212,0.14330,0.44099,0.01872,3428912.40000
4530,0.60570,0.10357,0.47223,0.02008,2159299.80000
4540,0.58945,0.09936,0.46090,0.01961,2053662.00000
4550,0.55701,0.09545,0.43270,0.01910,2044755.00000
4560,0.52470,0.09157,0.40490,0.01846,2044755.00000
4570,0.49685,0.08781,0.38137,0.01762,2044755.00000
4580,0.48697,0.08768,0.37226,0.01760,2050099.20000
4590,0.51568,0.09188,0.39607,0.01794,2082149.40000
4600,0.54566,0.09431,0.42318,0.01863,2095203.00000
4610,0.56157,0.09982,0.43348,0.01852,2226598.80000
4620,0.62466,0.15171,0.44417,0.01910,4079065.50000
4630,0.63276,0.16946,0.43480,0.01874,4596558.00000
4640,0.62210,0.16883,0.42451,0.01878,4597722.00000
4650,0.62861,0.17138,0.42952,0.01886,4583455.80000
4660,0.56924,0.11996,0.42159,0.01801,2942640.30000
4670,0.61328,0.16876,0.41677,0.01882,4625065.50000
