frame,total,visibility,gbuffer,lighting,index_count
2370,0.50002,0.29397,0.17618,0.02036,7457976.00000
2380,0.51232,0.30560,0.17612,0.02090,7792472.10000
2390,0.52460,0.31769,0.17598,0.02134,8135277.00000
2400,0.52638,0.31875,0.17617,0.02166,8183354.70000
2410,0.53004,0.32209,0.17598,0.02202,8254320.60000
2420,0.53198,0.32242,0.17608,0.02286,8273556.00000
2430,0.53233,0.32324,0.17605,0.02307,8254764.00000
2440,0.53378,0.32537,0.17573,0.02278,8292348.00000
2450,0.53254,0.32351,0.17584,0.02348,8264740.20000
2460,0.53156,0.32167,0.17624,0.02379,8264595.00000
2470,0.53122,0.32205,0.17554,0.02387,8264595.00000
2480,0.53286,0.32317,0.17612,0.02390,8264557.20000
2490,0.53407,0.32285,0.17765,0.02378,8241388.80000
2500,0.52914,0.31786,0.17795,0.02339,8108993.40000
2510,0.52990,0.31890,0.17801,0.02316,8092652.40000
2520,0.52829,0.31754,0.17786,0.02285,8085033.00000
2530,0.52961,0.31824,0.17788,0.02348,8085033.00000
2540,0.53206,0.32082,0.17791,0.02362,8096659.20000
2550,0.53403,0.32176,0.17830,0.02385,8108604.60000
2560,0.53096,0.31977,0.17828,0.02314,8164023.00000
2570,0.53614,0.32511,0.17822,0.02287,8174460.00000
2580,0.53946,0.32812,0.17826,0.02294,8119383.90000
2590,0.53743,0.32656,0.17813,0.02286,8022754.80000
2600,0.53440,0.32390,0.17817,0.02263,7735798.80000
2610,0.52360,0.31319,0.17793,0.02231,7320041.40000
2620,0.52111,0.31168,0.17793,0.02148,7211924.40000
2630,0.52159,0.31224,0.17802,0.02160,7183030.20000
2640,0.52387,0.31358,0.17803,0.02246,7199975.40000
2650,0.51181,0.30110,0.17776,0.02314,7203627.00000
2660,0.49495,0.28514,0.17771,0.02250,7203627.00000
2670,0.49651,0.28605,0.17807,0.02273,7201927.80000
2680,0.49714,0.28623,0.17792,0.02292,7199379.00000
2690,0.49994,0.28956,0.17780,0.02307,7191180.60000
