frame,triangle_count,total_fragments,covered_pixels,overdraw_extra,avg_overdraw,max_overdraw,rasterized_triangles,skipped_triangles,quad_instances,quad_covered_lanes,quad_waste_lanes,quad_efficiency
229,2395764,2526069,921600,1604469,2.740960,22,26233,2369531,783853,2526069,609343,0.805658
230,2395764,2522779,921600,1601179,2.737390,26,25186,2370578,778747,2522779,592209,0.809884
231,2395764,2568577,921600,1646977,2.787084,21,25375,2370389,792475,2568577,601323,0.810302
232,2402640,2603464,921600,1681864,2.824939,21,25144,2377496,802615,2603464,606996,0.810932
233,2399224,2632438,921600,1710838,2.856378,19,24860,2374364,810473,2632438,609454,0.812007
234,2392738,2655828,921600,1734228,2.881758,17,25277,2367461,818729,2655828,619088,0.810961
235,2374882,2668144,921600,1746544,2.895122,18,25913,2348969,822410,2668144,621496,0.811075
236,2383975,2670961,921600,1749361,2.898178,17,25878,2358097,823712,2670961,623887,0.810648
237,2359662,2683122,921600,1761522,2.911374,17,28146,2331516,830391,2683122,638442,0.807789
238,2362522,2694972,921600,1773372,2.924232,20,29796,2332726,836996,2694972,653012,0.804954
239,2380079,2724538,921600,1802938,2.956313,28,31895,2348184,848483,2724538,669394,0.802767
240,2386095,2764390,921600,1842790,2.999555,28,35231,2350864,862813,2764390,686862,0.800982
241,2386595,2808486,921600,1886886,3.047402,22,37423,2349172,877609,2808486,701950,0.800039
242,2386595,2878331,921600,1956731,3.123189,29,40122,2346473,899864,2878331,721125,0.799657
243,2383731,2946207,921600,2024607,3.196839,29,42242,2341489,920640,2946207,736353,0.800043
244,2395921,3019804,921600,2098204,3.276697,39,43306,2352615,942118,3019804,748668,0.801334
245,2497450,3102833,921600,2181233,3.366789,38,44249,2453201,966139,3102833,761723,0.802895
246,2516798,3190091,921600,2268491,3.461470,39,45290,2471508,991345,3190091,775289,0.804486
247,2548012,3283959,921600,2362359,3.563324,39,48333,2499679,1019903,3283959,795653,0.804968
248,2618918,3377761,921600,2456161,3.665105,39,50866,2568052,1048443,3377761,816011,0.805423
249,2618918,3456760,921600,2535160,3.750825,38,51979,2566939,1071216,3456760,828104,0.806737
250,2622138,3523384,921600,2601784,3.823116,40,52386,2569752,1088126,3523384,829120,0.809507
251,2621638,3539546,921600,2617946,3.840653,39,51964,2569674,1092419,3539546,830130,0.810025
252,2556030,3551249,921600,2629649,3.853352,40,51682,2504348,1095217,3551249,829619,0.810627
253,2556030,3551285,921600,2629685,3.853391,39,51039,2504991,1094648,3551285,827307,0.811056
254,2556030,3551938,921600,2630338,3.854099,39,50150,2505880,1094334,3551938,825398,0.811438
255,2557708,3546898,921600,2625298,3.848631,39,49756,2507952,1093654,3546898,827718,0.810791
256,2562610,3553024,921600,2631424,3.855278,39,50399,2512211,1096054,3553024,831192,0.810413
257,2563498,3566131,921600,2644531,3.869500,39,50430,2513068,1100602,3566131,836277,0.810041
258,2563498,3582726,921600,2661126,3.887507,39,51128,2512370,1107823,3582726,848566,0.808506
259,2563642,3591285,921600,2669685,3.896794,46,51430,2512212,1112346,3591285,858099,0.807142
260,2563962,3585306,921600,2663706,3.890306,47,52503,2511459,1113807,3585306,869922,0.804741
261,2563962,3568425,921600,2646825,3.871989,47,53615,2510347,1112945,3568425,883355,0.801573
262,2584462,3520357,921600,2598757,3.819832,47,52872,2531590,1101214,3520357,884499,0.799199
263,2584462,3479396,921600,2557796,3.775386,48,53112,2531350,1093050,3479396,892804,0.795800
264,2611044,3441896,921600,2520296,3.734696,46,52606,2558438,1085445,3441896,899884,0.792738
265,2611044,3413888,921600,2492288,3.704306,47,52538,2558506,1080549,3413888,908308,0.789850
266,2611444,3387184,921600,2465584,3.675330,46,52551,2558893,1076204,3387184,917632,0.786836
267,2611444,3338661,921600,2417061,3.622679,47,51348,2560096,1061514,3338661,907395,0.786297
268,2611364,3287202,921600,2365602,3.566842,45,50184,2561180,1045254,3287202,893814,0.786221
269,2611364,3242290,921600,2320690,3.518110,47,47746,2563618,1028660,3242290,872350,0.787989
270,2611364,3238890,921599,2317291,3.514424,46,49033,2562331,1031805,3238890,888330,0.784763
271,2611364,3239389,921600,2317789,3.514962,47,49249,2562115,1032791,3239389,891775,0.784135
272,2611364,3240983,921600,2319383,3.516692,47,49655,2561709,1034748,3240983,898009,0.783037
273,2611364,3243313,921600,2321713,3.519220,48,50243,2561121,1034994,3243313,896663,0.783413
274,2611364,3246875,921600,2325275,3.523085,45,50487,2560877,1036950,3246875,900925,0.782794
275,2611364,3252491,921600,2330891,3.529179,46,50897,2560467,1040665,3252491,910169,0.781349
276,2611076,3258924,921600,2337324,3.536159,46,51354,2559722,1042506,3258924,911100,0.781512
277,2611076,3264860,921600,2343260,3.542600,48,51607,2559469,1045796,3264860,918324,0.780472
278,2611076,3270566,921600,2348966,3.548791,48,51878,2559198,1047724,3270566,920330,0.780398
279,2585910,3276024,921600,2354424,3.554714,47,52342,2533568,1051435,3276024,929716,0.778941
280,2585910,3281125,921600,2359525,3.560248,47,52807,2533103,1053887,3281125,934423,0.778339
281,2585910,3276828,921600,2355228,3.555586,47,52924,2532986,1052926,3276828,934876,0.778029
282,2550441,3279360,921600,2357760,3.558333,46,53197,2497244,1055331,3279360,941964,0.776856
283,2550441,3279047,921600,2357447,3.557994,50,53719,2496722,1057512,3279047,951001,0.775180
284,2550441,3277518,921600,2355918,3.556335,48,54620,2495821,1059046,3277518,958666,0.773696
285,2550441,3279389,921600,2357789,3.558365,48,56157,2494284,1062696,3279389,971395,0.771479
286,2592206,3296235,921600,2374635,3.576644,45,59063,2533143,1071948,3296235,991557,0.768749
287,2592206,3315014,921599,2393415,3.597024,48,62023,2530183,1082808,3315014,1016218,0.765374
288,2590790,3321221,921600,2399621,3.603755,47,64092,2526698,1088360,3321221,1032219,0.762896
289,2592907,3323444,921600,2401844,3.606168,45,65417,2527490,1092026,3323444,1044660,0.760844
290,2592907,3315641,921600,2394041,3.597701,46,66694,2526213,1092334,3315641,1053695,0.758843
291,2593027,3300377,921600,2378777,3.581138,47,67317,2525710,1088425,3300377,1053323,0.758063
292,2593027,3283306,921600,2361706,3.562615,47,67946,2525081,1083290,3283306,1049854,0.757716
293,2587981,3268292,921600,2346692,3.546324,47,68766,2519215,1080702,3268292,1054516,0.756058
294,2587981,3257939,921600,2336339,3.535090,46,69920,2518061,1078542,3257939,1056229,0.755172
295,2587981,3252455,921599,2330856,3.529143,47,71947,2516034,1078962,3252455,1063393,0.753607
296,2587981,3249539,921600,2327939,3.525975,47,73686,2514295,1079238,3249539,1067413,0.752739
297,2587661,3253406,921600,2331806,3.530171,46,76308,2511353,1083895,3253406,1082174,0.750397
298,2570108,3262641,921600,2341041,3.540192,47,79168,2490940,1090208,3262641,1098191,0.748169
299,2570108,3269549,921600,2347949,3.547688,47,82137,2487971,1096424,3269549,1116147,0.745503
300,2574140,3266002,921600,2344402,3.543839,47,84877,2489263,1098644,3266002,1128574,0.743189
301,2574140,3264761,921600,2343161,3.542492,48,88965,2485175,1104981,3264761,1155163,0.738646
