frame,total,depth_prepass,geometry,lighting,index_count
2010,0.56608,0.23327,0.29934,0.02359,10974408.00000
2020,0.57094,0.23440,0.30261,0.02398,10974408.00000
2030,0.57206,0.23391,0.30482,0.02289,10974408.00000
2040,0.56976,0.23343,0.30496,0.02146,10973341.80000
2050,0.57366,0.23307,0.30908,0.02132,10972275.60000
2060,0.58230,0.23631,0.31360,0.02258,10974408.00000
2070,0.58412,0.23391,0.31664,0.02319,10846963.80000
2080,0.55265,0.22240,0.29738,0.02205,10364410.50000
2090,0.51242,0.21063,0.27080,0.02082,10054158.00000
2100,0.51246,0.21034,0.27161,0.02072,10013727.00000
2110,0.53098,0.21432,0.28374,0.02256,10195232.40000
2120,0.56572,0.22428,0.30573,0.02527,10491190.80000
2130,0.56694,0.22572,0.30643,0.02488,10491226.80000
2140,0.57829,0.22714,0.31555,0.02513,10606616.40000
2150,0.58475,0.22986,0.31720,0.02754,10839546.30000
2160,0.55452,0.22286,0.29758,0.02404,10082360.10000
2170,0.38368,0.15375,0.20180,0.01766,7223112.00000
2180,0.35975,0.14124,0.19051,0.01752,6549874.20000
2190,0.34378,0.13273,0.18230,0.01768,6266152.50000
2200,0.27815,0.10599,0.14498,0.01727,5132634.90000
2210,0.17145,0.05479,0.09223,0.01432,3836330.40000
2220,0.15428,0.05024,0.07990,0.01416,3796645.80000
2230,0.12592,0.04037,0.06078,0.01423,2713873.80000
2240,0.06638,0.01669,0.02480,0.01441,1232427.90000
2250,0.04201,0.00728,0.01027,0.01435,384978.60000
2260,0.03995,0.00588,0.00954,0.01433,521978.40000
2270,0.11627,0.03654,0.05542,0.01428,2713873.80000
2280,0.06956,0.01706,0.02788,0.01448,1252506.00000
2290,0.06757,0.01685,0.02607,0.01445,1252506.00000
2300,0.03486,0.00384,0.00603,0.01474,130779.00000
2310,0.03011,0.00218,0.00306,0.01496,0.00000
2320,0.03022,0.00220,0.00305,0.01488,0.00000
2330,0.03016,0.00196,0.00304,0.01491,0.00000
2340,0.02979,0.00202,0.00305,0.01476,0.00000
2350,0.02984,0.00206,0.00305,0.01480,0.00000
2360,0.02997,0.00202,0.00306,0.01492,0.00000
2370,0.02979,0.00206,0.00305,0.01491,0.00000
2380,0.03010,0.00213,0.00307,0.01490,0.00000
2390,0.03004,0.00202,0.00308,0.01490,0.00000
