frame,total,depth_prepass,forward,index_count
630,0.47152,0.16314,0.30085,9517167.00000
640,0.46829,0.16045,0.30090,9459631.80000
650,0.47052,0.15873,0.30449,9421272.60000
660,0.54487,0.19468,0.34292,10768835.40000
670,0.55751,0.19971,0.35018,10858999.20000
680,0.55910,0.20282,0.34892,10858885.50000
690,0.55558,0.20229,0.34555,10855368.00000
700,0.55613,0.20291,0.34586,10855368.00000
710,0.55870,0.20341,0.34783,10855368.00000
720,0.54876,0.19796,0.34334,10673067.00000
730,0.54020,0.19528,0.33626,10593060.00000
740,0.52463,0.19184,0.32520,10404744.00000
750,0.51417,0.18838,0.31851,10279200.00000
760,0.52422,0.19440,0.32252,10437937.50000
770,0.53942,0.20241,0.32940,10766673.60000
780,0.54350,0.20569,0.33046,10864798.80000
790,0.48454,0.17534,0.30210,9787313.40000
800,0.47826,0.16931,0.30182,9664446.60000
810,0.48624,0.17112,0.30802,9667598.40000
820,0.48776,0.17191,0.30885,9667593.00000
830,0.48999,0.17203,0.31111,9667602.00000
840,0.49393,0.17481,0.31217,9667602.60000
850,0.50022,0.17653,0.31645,9667603.20000
860,0.50277,0.17966,0.31616,9667607.40000
870,0.53137,0.19101,0.33302,10385949.00000
880,0.59118,0.20876,0.37371,10864839.00000
890,0.58880,0.21020,0.37158,10864839.00000
900,0.59339,0.21298,0.37325,10864835.40000
910,0.60868,0.21746,0.38441,10864828.20000
920,0.60022,0.21349,0.37710,10864825.20000
930,0.59674,0.21400,0.37540,10864821.00000
940,0.59681,0.21327,0.37646,10864821.00000
950,0.59856,0.21274,0.37863,10864821.00000
960,0.59762,0.21223,0.37808,10864818.00000
970,0.59162,0.21210,0.37164,10864786.20000
980,0.58442,0.21166,0.36556,10864773.00000
990,0.57446,0.21029,0.35746,10864773.00000
1000,0.56532,0.20681,0.35076,10625328.60000
1010,0.49922,0.17732,0.31457,9667551.00000
1020,0.49732,0.17420,0.31596,9667551.00000
1030,0.49589,0.17209,0.31644,9667551.00000
1040,0.48857,0.17390,0.30742,9667551.00000
1050,0.49881,0.17517,0.31645,10146439.80000
1060,0.56032,0.20475,0.34691,10864773.00000
1070,0.56114,0.20465,0.34856,10864773.00000
1080,0.51312,0.18387,0.32174,10025094.60000
1090,0.47574,0.15738,0.30801,9329834.40000
1100,0.46199,0.14842,0.30629,9156234.00000
1110,0.46739,0.14896,0.31046,9156234.00000
1120,0.45887,0.14853,0.30114,9156234.00000
1130,0.46677,0.15057,0.30827,9153888.00000
1140,0.49277,0.15077,0.33485,8888382.00000
1150,0.38659,0.10352,0.27637,6681090.00000
1160,0.36208,0.10306,0.25135,7146947.40000
1170,0.45835,0.15421,0.29637,9101922.00000
1180,0.46100,0.15178,0.30212,9097980.00000
1190,0.46539,0.15161,0.30624,9099990.00000
1200,0.45378,0.15457,0.29217,9103005.00000
1210,0.45756,0.15195,0.29846,9103881.00000
1220,0.48149,0.15404,0.31916,9103005.00000
1230,0.46994,0.15297,0.30968,9103013.40000
1240,0.44562,0.15303,0.28500,9103039.20000
1250,0.45478,0.15483,0.29280,9100531.50000
1260,0.46124,0.15208,0.30200,9094303.20000
1270,0.46887,0.15167,0.30966,9091825.20000
1280,0.48034,0.14330,0.32899,8847516.90000
1290,0.45274,0.13610,0.30920,8728518.00000
1300,0.45468,0.13460,0.31065,8236771.20000
1310,0.33528,0.08306,0.24544,6191688.00000
1320,0.38363,0.09517,0.28079,6862126.50000
1330,0.32956,0.07802,0.24450,5573805.00000
1340,0.30843,0.07790,0.22354,6060954.00000
1350,0.37204,0.10356,0.26169,6881545.80000
1360,0.53948,0.17444,0.35727,9634320.90000
1370,0.56554,0.20939,0.34865,10864779.00000
1380,0.57831,0.20960,0.35991,10864773.60000
1390,0.60327,0.21147,0.38348,10864773.00000
1400,0.60423,0.21173,0.38520,10864774.80000
1410,0.58976,0.20438,0.37783,10566703.20000
1420,0.55876,0.19483,0.35595,10592118.60000
1430,0.59825,0.21256,0.37845,10864791.00000
1440,0.59707,0.21086,0.37897,10864798.20000
1450,0.59853,0.21084,0.38064,10864803.00000
1460,0.60266,0.21078,0.38499,10864803.00000
1470,0.60547,0.21225,0.38631,10864803.00000
1480,0.60942,0.21306,0.38938,10864807.80000
1490,0.61167,0.21487,0.38959,10864813.20000
1500,0.61664,0.21753,0.39186,10864818.60000
1510,0.61872,0.21995,0.39194,10864824.00000
1520,0.62034,0.22189,0.39153,10864827.00000
1530,0.60408,0.21755,0.37949,10864822.20000
1540,0.59212,0.21522,0.36932,10864824.00000
1550,0.59323,0.21596,0.36998,10864827.00000
1560,0.59681,0.21832,0.37078,10864828.20000
1570,0.59574,0.22032,0.36812,10869039.60000
1580,0.59802,0.22464,0.36547,10951032.60000
1590,0.59873,0.22827,0.36260,10974487.80000
1600,0.59388,0.22775,0.35871,10974497.40000
1610,0.58710,0.22688,0.35302,10974504.00000
1620,0.57898,0.22662,0.34531,10974501.00000
1630,0.57232,0.22790,0.33723,10974495.00000
1640,0.56616,0.22797,0.33096,10974492.00000
1650,0.56377,0.22895,0.32752,10974492.00000
1660,0.55971,0.22959,0.32269,10974493.80000
1670,0.55871,0.23030,0.32097,10974916.20000
1680,0.56196,0.23102,0.32386,11108102.10000
1690,0.56170,0.23121,0.32310,11241013.20000
1700,0.55856,0.23281,0.31869,11241018.60000
1710,0.55622,0.23385,0.31508,11241024.00000
1720,0.55579,0.23628,0.31262,11241025.80000
1730,0.55018,0.23451,0.30860,11241037.20000
1740,0.54217,0.23042,0.30442,11241052.20000
1750,0.53724,0.23009,0.30012,11241054.00000
1760,0.53587,0.22947,0.29844,11241054.00000
1770,0.53504,0.23225,0.29567,11241054.00000
1780,0.53647,0.23550,0.29382,11241054.00000
1790,0.53666,0.23697,0.29256,11241054.00000
1800,0.53543,0.23699,0.29110,11241054.00000
1810,0.53667,0.23757,0.29196,11241049.80000
1820,0.53769,0.23758,0.29298,11241039.60000
1830,0.54010,0.23828,0.29504,11241032.40000
1840,0.54220,0.23737,0.29781,11241024.00000
1850,0.54487,0.23718,0.30044,11241018.00000
1860,0.54829,0.23721,0.30403,11241019.80000
1870,0.55246,0.23702,0.30828,11241019.80000
1880,0.55628,0.23705,0.31216,11241012.60000
1890,0.56502,0.23674,0.32128,11241006.00000
1900,0.56828,0.23710,0.32358,11241003.00000
1910,0.56915,0.23643,0.32581,11240994.00000
1920,0.57788,0.23644,0.33444,11240985.60000
1930,0.58311,0.23671,0.33901,11240971.20000
1940,0.58475,0.23619,0.34161,11240961.00000
1950,0.58680,0.23566,0.34427,11240949.00000
1960,0.58806,0.23490,0.34624,11240934.60000
1970,0.59338,0.23411,0.35196,11240930.40000
1980,0.59726,0.23100,0.35879,11161169.70000
1990,0.58058,0.22252,0.35097,10974408.00000
2000,0.57629,0.21873,0.35024,10974408.00000
2010,0.58239,0.21887,0.35631,10974408.00000
2020,0.58872,0.21916,0.36241,10974408.00000
2030,0.58772,0.21759,0.36284,10974408.00000
2040,0.58764,0.21749,0.36301,10973341.80000
2050,0.59250,0.21758,0.36804,10972275.60000
2060,0.60780,0.22146,0.37898,10974408.00000
2070,0.60941,0.21947,0.38266,10846963.80000
2080,0.55838,0.20000,0.35078,10364410.50000
2090,0.50422,0.18396,0.31256,10054158.00000
2100,0.51099,0.18285,0.32105,10013727.00000
2110,0.53980,0.19113,0.34127,10195232.40000
2120,0.58514,0.20857,0.36922,10491190.80000
2130,0.58605,0.20894,0.36952,10491226.80000
2140,0.59859,0.21048,0.38073,10606616.40000
2150,0.60293,0.21398,0.38154,10839546.30000
2160,0.56709,0.20398,0.35513,10082360.10000
2170,0.37002,0.10818,0.25539,7223112.00000
2180,0.35324,0.09768,0.24888,6549874.20000
2190,0.33561,0.09102,0.23746,6266152.50000
2200,0.26670,0.07531,0.18422,5132634.90000
2210,0.17157,0.05228,0.11244,3836330.40000
2220,0.14889,0.04950,0.09247,3796645.80000
2230,0.11671,0.03997,0.06980,2713873.80000
2240,0.05608,0.01654,0.03258,1232427.90000
2250,0.02900,0.00758,0.01446,384978.60000
2260,0.02774,0.00610,0.01450,521978.40000
2270,0.10765,0.03585,0.06478,2713873.80000
2280,0.06021,0.01684,0.03646,1252506.00000
2290,0.05807,0.01690,0.03428,1252506.00000
2300,0.02018,0.00413,0.00902,130779.00000
2310,0.01399,0.00220,0.00496,0.00000
2320,0.01411,0.00211,0.00496,0.00000
2330,0.01390,0.00208,0.00496,0.00000
2340,0.01393,0.00185,0.00497,0.00000
2350,0.01413,0.00212,0.00497,0.00000
2360,0.01376,0.00202,0.00496,0.00000
2370,0.01420,0.00220,0.00496,0.00000
2380,0.01401,0.00225,0.00497,0.00000
2390,0.01397,0.00188,0.00496,0.00000
